game_id,season,date,week,home,away,home_score,away_score,neutral,home_elo_before,away_elo_before,elo_diff,elo_change
sidearm-2017-09-30-Eastern-Illinois-Western-Illinois,2017,2017-09-30,2017-09-25,Eastern Illinois,Western Illinois,0,2,,1374.9,1377.8,53.3,-40.14
sidearm-2017-09-30-ETSU-Wofford,2017,2017-09-30,2017-09-25,ETSU,Wofford,3,2,,1544.4,1258.0,342.7,4.94
sidearm-2017-09-30-FAU-FIU,2017,2017-09-30,2017-09-25,FAU,FIU,1,4,,1334.1,1616.7,-226.3,-17.70
sidearm-2017-09-30-FGCU-North-Florida,2017,2017-09-30,2017-09-25,FGCU,North Florida,2,0,,1565.6,1440.3,181.6,17.23
sidearm-2017-09-30-Fordham-George-Mason,2017,2017-09-30,2017-09-25,Fordham,George Mason,1,1,,1577.7,1517.9,116.0,-10.09
sidearm-2017-09-30-Furman-UNCG,2017,2017-09-30,2017-09-25,Furman,UNC Greensboro,0,2,,1549.4,1509.7,96.0,-44.64
sidearm-2017-09-30-Georgetown-Marquette,2017,2017-09-30,2017-09-25,Georgetown,Marquette,2,1,,1586.7,1411.9,231.1,8.65
sidearm-2017-09-30-Gonzaga-Denver,2017,2017-09-30,2017-09-25,Gonzaga,Denver,2,1,,1519.9,1700.7,-124.5,30.00
sidearm-2017-09-30-Harvard-Yale,2017,2017-09-30,2017-09-25,Harvard,Yale,2,1,,1493.4,1407.8,141.9,12.92
sidearm-2017-09-30-High-Point-Appalachian-State,2017,2017-09-30,2017-09-25,High Point,Appalachian State,0,0,,1486.5,1394.9,147.8,-12.58
sidearm-2017-09-30-Hofstra-James-Madison-University,2017,2017-09-30,2017-09-25,Hofstra,James Madison,1,1,,1487.9,1560.4,-16.2,1.46
sidearm-2017-09-30-Indiana-Santa-Clara,2017,2017-09-30,2017-09-25,Indiana,Santa Clara,5,0,,1769.0,1287.5,537.7,4.35
sidearm-2017-09-30-Iona-Siena,2017,2017-09-30,2017-09-25,Iona,Siena,2,0,,1277.7,1398.7,-64.8,41.36
sidearm-2017-09-30-IU-Indy-UIC,2017,2017-09-30,2017-09-25,IU Indy,UIC,2,4,,1101.3,1416.3,-258.7,-12.00
sidearm-2017-09-30-Jacksonville-Georgia-State,2017,2017-09-30,2017-09-25,Jacksonville,Georgia State,2,1,,1357.9,1664.3,-250.2,37.15
sidearm-2017-09-30-Lehigh-Boston,2017,2017-09-30,2017-09-25,Lehigh,Boston College,0,2,,1581.5,1472.7,165.1,-51.51
sidearm-2017-09-30-Lehigh-Boston-University,2017,2017-09-30,2017-09-25,Lehigh,Boston University,0,2,,1530.0,1462.0,124.3,-47.53
sidearm-2017-09-30-Longwood-Winthrop,2017,2017-09-30,2017-09-25,Longwood,Winthrop,0,1,,1277.1,1375.9,-42.5,-18.90
sidearm-2017-09-30-Loyola-University-Maryland-Navy,2017,2017-09-30,2017-09-25,Loyola University Maryland,Navy,2,0,,1504.9,1393.3,167.9,18.31
sidearm-2017-09-30-Macalester-St.-Thomas,2017,2017-09-30,2017-09-25,Macalester,St. Thomas,0,1,,1277.3,1638.3,-304.8,-6.01
sidearm-2017-09-30-Manhattan-Marist,2017,2017-09-30,2017-09-25,Manhattan,Marist,5,0,,1315.1,1438.7,-67.3,67.90
sidearm-2017-09-30-Marshall-New-Mexico,2017,2017-09-30,2017-09-25,Marshall,New Mexico,1,2,,1485.5,1563.4,-21.7,-20.28
sidearm-2017-09-30-Maryland-Baltimore-County-New-Hampshire,2017,2017-09-30,2017-09-25,UMBC,New Hampshire,1,0,,1487.6,1625.4,-81.5,27.21
sidearm-2017-09-30-Memphis-Temple,2017,2017-09-30,2017-09-25,Memphis,Temple University,1,2,,1454.8,1458.9,52.2,-25.25
sidearm-2017-09-30-Mercer-VMI,2017,2017-09-30,2017-09-25,Mercer,VMI,4,1,,1567.6,1099.2,524.6,3.63
sidearm-2017-09-30-Mercyhurst-Salem-International-University,2017,2017-09-30,2017-09-25,Mercyhurst,Salem International University,4,1,,1461.9,1186.6,331.6,10.46
sidearm-2017-09-30-Merrimack-College-Le-Moyne,2017,2017-09-30,2017-09-25,Merrimack College,Le Moyne College,3,0,,1480.1,1451.5,84.9,32.44
sidearm-2017-09-30-Milwaukee-Northern-Kentucky,2017,2017-09-30,2017-09-25,Milwaukee,Northern Kentucky,2,0,,1438.1,1534.7,-40.3,38.75
sidearm-2017-09-30-Missouri-State-Valparaiso,2017,2017-09-30,2017-09-25,Missouri State,Valparaiso,1,0,,1482.1,1407.9,130.5,13.54
sidearm-2017-09-30-New-Haven-Franklin-Pierce,2017,2017-09-30,2017-09-25,New Haven,Franklin Pierce,2,1,,1156.3,1339.0,-126.4,30.13
sidearm-2017-09-30-Niagara-Quinnipiac,2017,2017-09-30,2017-09-25,Niagara,Quinnipiac,0,2,,1373.4,1459.6,-30.0,-31.26
sidearm-2017-09-30-NJIT-Lipscomb,2017,2017-09-30,2017-09-25,NJIT,Lipscomb,1,0,,1545.4,1575.2,26.5,19.95
sidearm-2017-09-30-Oakland-Green-Bay,2017,2017-09-30,2017-09-25,Oakland,Green Bay,2,4,,1300.2,1482.8,-126.3,-21.83
sidearm-2017-09-30-Omaha-Fort-Wayne,2017,2017-09-30,2017-09-25,Omaha,Purdue Fort Wayne,1,1,,1598.6,1338.9,316.0,-22.59
sidearm-2017-09-30-Oral-Roberts-SIUE,2017,2017-09-30,2017-09-25,Oral Roberts,SIUE,2,1,,1328.5,1460.6,-75.8,26.83
sidearm-2017-09-30-Presbyterian-Gardner-Webb,2017,2017-09-30,2017-09-25,Presbyterian,Gardner-Webb,1,2,,1464.9,1431.0,90.2,-27.78
sidearm-2017-09-30-Queens-Lenoir-Rhyne-University,2017,2017-09-30,2017-09-25,Queens,Lenoir-Rhyne University,0,0,,1246.4,1338.7,-36.1,3.24
sidearm-2017-09-30-Radford-UNC-Asheville,2017,2017-09-30,2017-09-25,Radford,UNC Asheville,4,0,,1681.0,1257.5,479.8,5.43
sidearm-2017-09-30-Rhode-Island-George-Washington,2017,2017-09-30,2017-09-25,Rhode Island,George Washington,2,1,,1544.4,1542.6,58.1,17.90
sidearm-2017-09-30-Rider-University-Saint-Peter's-University,2017,2017-09-30,2017-09-25,Rider University,Saint Peter's,4,1,,1653.6,1251.3,458.5,5.26
sidearm-2017-09-30-Sacramento-State-UC-Irvine,2017,2017-09-30,2017-09-25,Sacramento State,UC Irvine,3,3,,1419.8,1512.7,-36.7,3.29
sidearm-2017-09-30-Saint-Joseph's-Central-Conn.-St.,2017,2017-09-30,2017-09-25,Saint Joseph's,Central Conn. St.,1,1,,1265.9,1256.0,66.2,-5.90
sidearm-2017-09-30-Saint-Louis-Massachusetts,2017,2017-09-30,2017-09-25,Saint Louis,UMass,1,3,,1438.8,1536.2,-41.1,-30.10
sidearm-2017-09-30-Seton-Hall-Creighton,2017,2017-09-30,2017-09-25,Seton Hall,Creighton,2,0,,1414.8,1731.5,-260.4,59.68
sidearm-2017-09-30-South-Carolina-Coastal-Carolina,2017,2017-09-30,2017-09-25,South Carolina,Coastal Carolina,0,2,,1533.6,1530.4,59.4,-40.79
sidearm-2017-09-30-South-Florida-Cincinnati,2017,2017-09-30,2017-09-25,South Florida,Cincinnati,5,2,,1648.9,1407.0,298.2,12.43
sidearm-2017-09-30-St.-Bonaventure-St.-Francis-(Pa.),2017,2017-09-30,2017-09-25,St. Bonaventure,Saint Francis,1,0,,1613.8,1493.2,176.9,11.10
sidearm-2017-09-30-Stetson-USC-Upstate,2017,2017-09-30,2017-09-25,Stetson,USC Upstate,2,0,,1410.4,1338.1,128.5,21.64
sidearm-2017-09-30-Stonehill-College-The-College-of-Saint-Rose,2017,2017-09-30,2017-09-25,Stonehill College,The College of Saint Rose,0,1,,1281.6,1324.9,12.9,-22.59
sidearm-2017-09-30-UAB-Charlotte,2017,2017-09-30,2017-09-25,UAB,Charlotte,1,1,,1485.6,1632.1,-90.2,7.96
sidearm-2017-09-30-UAlbany-UMass-Lowell,2017,2017-09-30,2017-09-25,UAlbany,UMass Lowell,1,0,,1249.5,1606.7,-300.9,39.51
sidearm-2017-09-30-UC-Davis-CSUN,2017,2017-09-30,2017-09-25,UC Davis,CSUN,1,1,,1475.1,1519.2,12.1,-1.09
sidearm-2017-09-30-UC-Santa-Barbara-UC-Riverside,2017,2017-09-30,2017-09-25,UC Santa Barbara,UC Riverside,3,1,,1487.5,1282.1,261.7,11.82
sidearm-2017-09-30-VCU-UNC-Wilmington,2017,2017-09-30,2017-09-25,VCU,UNC Wilmington,1,0,,1466.1,1702.0,-179.6,33.36
sidearm-2017-09-30-Vermont-Hartford,2017,2017-09-30,2017-09-25,Vermont,Hartford,1,0,,1773.8,1352.6,477.4,2.37
sidearm-2017-09-30-Xavier-Providence,2017,2017-09-30,2017-09-25,Xavier,Providence,4,1,,1569.6,1564.3,61.5,35.36
wmtwp-2017-09-30-Kentucky-Old-Dominion,2017,2017-09-30,2017-09-25,Old Dominion,Kentucky,2,0,,1518.4,1618.4,-43.7,39.11
sidearm-2017-10-01-Air-Force-UTRGV,2017,2017-10-01,2017-09-25,Air Force,UTRGV,1,0,,1665.0,1641.3,80.0,16.52
sidearm-2017-10-01-Bellarmine-Lewis-University,2017,2017-10-01,2017-09-25,Bellarmine,Lewis University,0,1,,1340.9,1209.1,188.0,-33.84
sidearm-2017-10-01-Grand-Canyon-Houston-Baptist,2017,2017-10-01,2017-09-25,Grand Canyon,Houston Christian,5,2,,1455.2,1413.4,98.0,30.85
sidearm-2017-10-01-Kansas-City-Incarnate-Word,2017,2017-10-01,2017-09-25,Kansas City,Incarnate Word,1,0,,1341.2,1363.4,34.1,19.46
sidearm-2017-10-01-Lindenwood-Southwest-Baptist-University,2017,2017-10-01,2017-09-25,Lindenwood,Southwest Baptist University,5,1,,1317.5,1163.6,210.1,22.16
sidearm-2017-10-01-Michigan-State-Ohio-State,2017,2017-10-01,2017-09-25,Michigan State,Ohio State,5,1,,1721.2,1537.7,239.7,19.27
sidearm-2017-10-01-Penn-State-Michigan,2017,2017-10-01,2017-09-25,Penn State,Michigan,1,2,,1402.8,1521.7,-62.7,-17.61
sidearm-2017-10-01-Robert-Morris-Howard,2017,2017-10-01,2017-09-25,Robert Morris,Howard,2,1,,1188.7,1094.9,150.0,12.48
sidearm-2017-10-01-Rutgers-Wisconsin,2017,2017-10-01,2017-09-25,Rutgers,Wisconsin,2,3,,1355.9,1628.7,-216.6,-9.26
sidearm-2017-10-01-San-Diego-State-California,2017,2017-10-01,2017-09-25,San Diego State,California,0,1,,1460.5,1544.7,-27.9,-19.86
sidearm-2017-10-01-UC-San-Diego-Cal-State-San-Bernardino,2017,2017-10-01,2017-09-25,UC San Diego,Cal State San Bernardino,1,0,,1435.2,1310.6,180.8,10.91
sidearm-2017-10-01-University-of-Southern-Indiana-University-of-Illinois-Springfield,2017,2017-10-01,2017-09-25,University of Southern Indiana,University of Illinois Springfield,2,1,,1311.0,1214.0,153.3,12.30
sidearm-2017-10-01-Utah-Valley-CSU-Bakersfield,2017,2017-10-01,2017-09-25,Utah Valley,CSU Bakersfield,0,1,,1464.7,1302.5,218.5,-35.52
sidearm-2017-10-01-Washington-Oregon-State,2017,2017-10-01,2017-09-25,Washington,Oregon State,2,1,,1720.1,1528.5,247.8,7.98
sidearm-2017-10-01-West-Virginia-#20-Pacific,2017,2017-10-01,2017-09-25,West Virginia,Pacific,0,2,,1524.7,1669.7,-88.7,-25.34
sidearm-2017-10-01-William-&-Mary-Delaware,2017,2017-10-01,2017-09-25,William & Mary,Delaware,1,1,,1593.5,1577.0,72.8,-6.48
wmt-2017-10-01-San-Jose-State-Seattle,2017,2017-10-01,2017-09-25,Seattle,San Jose State,1,0,,1612.2,1278.8,389.6,3.84
wmt-2017-10-01-Stanford-UCLA,2017,2017-10-01,2017-09-25,UCLA,Stanford,0,1,,1502.9,1775.3,-216.1,-9.28
sidearm-2017-10-02-UConn-Maryland,2017,2017-10-02,2017-10-02,UConn,Maryland,2,3,,1560.9,1832.8,-215.6,-9.30
wmt-2017-10-02-Portland-Virginia,2017,2017-10-02,2017-10-02,Virginia,Portland,2,1,,1721.9,1631.4,146.7,12.65
sidearm-2017-10-03-Augsburg-St.-Thomas,2017,2017-10-03,2017-10-02,Augsburg,St. Thomas,0,2,,1382.1,1644.3,-206.0,-15.42
sidearm-2017-10-03-Central-Arkansas-Central-Baptist-College,2017,2017-10-03,2017-10-02,Central Arkansas,Central Baptist College,3,0,,1370.1,1182.9,243.4,16.31
sidearm-2017-10-03-Coastal-Carolina-UNC-Wilmington,2017,2017-10-03,2017-10-02,Coastal Carolina,UNC Wilmington,1,3,,1571.2,1668.7,-41.2,-30.10
sidearm-2017-10-03-Columbia-University-Pittsburgh,2017,2017-10-03,2017-10-02,Columbia University,Pittsburgh,0,1,,1734.1,1530.0,260.4,-37.65
sidearm-2017-10-03-Detroit-Mercy-Xavier,2017,2017-10-03,2017-10-02,Detroit Mercy,Xavier,1,3,,1386.3,1605.0,-162.4,-18.75
sidearm-2017-10-03-Duke-Elon,2017,2017-10-03,2017-10-02,Duke,Elon,1,0,,1656.8,1574.6,138.5,13.10
sidearm-2017-10-03-ETSU-VMI,2017,2017-10-03,2017-10-02,ETSU,VMI,5,0,,1549.3,1095.6,510.0,5.10
sidearm-2017-10-03-FAU-Jacksonville,2017,2017-10-03,2017-10-02,FAU,Jacksonville,1,2,,1316.5,1395.0,-22.3,-20.23
sidearm-2017-10-03-FGCU-Omaha,2017,2017-10-03,2017-10-02,FGCU,Omaha,3,2,,1582.8,1576.0,63.0,17.58
sidearm-2017-10-03-Furman-Mercer,2017,2017-10-03,2017-10-02,Furman,Mercer,0,0,,1504.7,1571.2,-10.2,0.92
sidearm-2017-10-03-Georgia-State-UAB,2017,2017-10-03,2017-10-02,Georgia State,UAB,4,1,,1627.1,1493.6,189.8,20.95
sidearm-2017-10-03-Harvard-New-Hampshire,2017,2017-10-03,2017-10-02,Harvard,New Hampshire,1,1,,1506.3,1598.2,-35.6,3.20
sidearm-2017-10-03-Hofstra-Dartmouth-College,2017,2017-10-03,2017-10-02,Hofstra,Dartmouth College,0,3,,1489.4,1634.2,-88.5,-31.99
sidearm-2017-10-03-Indiana-Evansville,2017,2017-10-03,2017-10-02,Indiana,University of Evansville,4,0,,1773.3,1501.3,328.3,12.36
sidearm-2017-10-03-Longwood-Liberty,2017,2017-10-03,2017-10-02,Longwood,Liberty,1,2,,1258.2,1505.0,-190.5,-10.44
sidearm-2017-10-03-Loyola-Chicago-UIC,2017,2017-10-03,2017-10-02,Loyola Chicago,UIC,1,1,,1448.2,1428.3,76.3,-6.77
sidearm-2017-10-03-Milwaukee-SIUE,2017,2017-10-03,2017-10-02,Milwaukee,SIUE,0,2,,1476.9,1433.8,99.4,-44.99
sidearm-2017-10-03-NC-State-Belmont,2017,2017-10-03,2017-10-02,NC State,Belmont University,3,0,,1535.8,1366.1,226.0,17.72
sidearm-2017-10-03-NJIT-Saint-Francis-U,2017,2017-10-03,2017-10-02,NJIT,Saint Francis U,2,4,,1565.4,1306.3,315.3,-63.59
sidearm-2017-10-03-North-Carolina-James-Madison,2017,2017-10-03,2017-10-02,North Carolina,James Madison,6,0,,1827.4,1558.9,324.7,15.22
sidearm-2017-10-03-Northeastern-Hartford,2017,2017-10-03,2017-10-02,Northeastern,Hartford,1,2,,1349.8,1350.2,55.8,-25.49
sidearm-2017-10-03-Oral-Roberts-Missouri-St.,2017,2017-10-03,2017-10-02,Oral Roberts,Missouri State,0,1,,1355.4,1495.7,-84.1,-16.27
sidearm-2017-10-03-Stony-Brook-Sacred-Heart,2017,2017-10-03,2017-10-02,Stony Brook,Sacred Heart,4,1,,1560.6,1337.0,279.9,13.63
sidearm-2017-10-03-Syracuse-Akron,2017,2017-10-03,2017-10-02,Syracuse,Akron,0,1,,1589.5,1736.7,-90.9,-15.85
sidearm-2017-10-03-Temple-University-Drexel-,2017,2017-10-03,2017-10-02,Temple University,Drexel,4,0,,1484.1,1287.8,252.5,18.11
sidearm-2017-10-03-UIC-Loyola,2017,2017-10-03,2017-10-02,UIC,Loyola University Maryland,1,1,,1435.0,1523.2,-31.9,2.87
sidearm-2017-10-03-UMass-Vermont,2017,2017-10-03,2017-10-02,UMass,Vermont,2,1,,1566.3,1776.1,-153.6,31.81
sidearm-2017-10-03-UNC-Greensboro-Wofford,2017,2017-10-03,2017-10-02,UNC Greensboro,Wofford,1,2,,1554.3,1253.0,357.5,-41.78
wmt-2017-10-03-Northwestern-Notre-Dame,2017,2017-10-03,2017-10-02,Notre Dame,Northwestern,2,1,,1685.7,1338.2,403.7,3.56
wmt-2017-10-03-South-Carolina-Virginia-Tech,2017,2017-10-03,2017-10-02,South Carolina,Virginia Tech,2,3,,1492.8,1670.2,-121.2,-14.07
sidearm-2017-10-04-American-Navy,2017,2017-10-04,2017-10-02,American,Navy,3,2,,1306.0,1375.0,-12.7,22.58
sidearm-2017-10-04-Boston-University-Holy-Cross,2017,2017-10-04,2017-10-02,Boston University,Holy Cross,3,0,,1509.5,1402.6,163.3,23.57
sidearm-2017-10-04-California-Baptist-Concordia-(Calif.),2017,2017-10-04,2017-10-02,California Baptist,Concordia (Calif.),2,1,,1600.6,1225.4,431.5,3.06
sidearm-2017-10-04-Canisius-Niagara,2017,2017-10-04,2017-10-02,Canisius,Niagara,5,0,,1448.9,1342.1,163.0,30.50
sidearm-2017-10-04-Colgate-Lehigh,2017,2017-10-04,2017-10-02,Colgate,Lehigh,4,4,,1433.5,1482.5,7.2,-0.65
sidearm-2017-10-04-Dayton-Saint-Joseph's,2017,2017-10-04,2017-10-02,Dayton,Saint Joseph's,3,2,,1435.8,1260.0,232.0,8.61
sidearm-2017-10-04-Duquesne-Saint-Louis,2017,2017-10-04,2017-10-02,Duquesne,Saint Louis,0,3,,1341.2,1408.7,-11.3,-41.94
sidearm-2017-10-04-Fairfield-Marist,2017,2017-10-04,2017-10-02,Fairfield,Marist,1,0,,1399.1,1370.8,84.6,16.24
sidearm-2017-10-04-Fordham-La-Salle,2017,2017-10-04,2017-10-02,Fordham,La Salle,1,0,,1567.6,1404.8,219.0,9.16
sidearm-2017-10-04-Gardner-Webb-UNC-Asheville,2017,2017-10-04,2017-10-02,Gardner-Webb,UNC Asheville,3,0,,1458.8,1252.0,263.0,14.82
sidearm-2017-10-04-George-Washington-George-Mason,2017,2017-10-04,2017-10-02,George Washington,George Mason,1,0,,1524.7,1528.0,52.9,18.23
sidearm-2017-10-04-High-Point-Campbell,2017,2017-10-04,2017-10-02,High Point,Campbell,0,1,,1473.9,1378.8,151.3,-31.67
sidearm-2017-10-04-Lafayette-Army,2017,2017-10-04,2017-10-02,Lafayette,Army,0,1,,1247.2,1598.1,-294.7,-6.33
sidearm-2017-10-04-Le-Moyne-College-Mercyhurst-University,2017,2017-10-04,2017-10-02,Le Moyne College,Mercyhurst,7,1,,1419.1,1472.4,2.9,60.43
sidearm-2017-10-04-Lindenwood-Oakland-City-University,2017,2017-10-04,2017-10-02,Lindenwood,Oakland City University,6,0,,1339.7,1237.0,158.9,33.71
sidearm-2017-10-04-Loyola-Marymount-New-Mexico,2017,2017-10-04,2017-10-02,Loyola Marymount,New Mexico,0,3,,1443.1,1583.7,-84.3,-32.51
sidearm-2017-10-04-Loyola-University-Maryland-Bucknell,2017,2017-10-04,2017-10-02,Loyola University Maryland,Bucknell,0,1,,1520.3,1378.1,198.5,-34.43
sidearm-2017-10-04-Manhattan-Saint-Peter's,2017,2017-10-04,2017-10-02,Manhattan,Saint Peter's,2,0,,1383.0,1246.1,193.2,16.35
sidearm-2017-10-04-Monmouth-Iona,2017,2017-10-04,2017-10-02,Monmouth,Iona,3,2,,1435.9,1319.1,173.1,11.29
sidearm-2017-10-04-New-Haven-Molloy,2017,2017-10-04,2017-10-02,New Haven,Molloy,2,3,,1186.5,1253.5,-10.8,-21.00
sidearm-2017-10-04-North-Florida-College-of-Charleston,2017,2017-10-04,2017-10-02,North Florida,Charleston,1,2,,1423.0,1467.1,12.2,-22.54
sidearm-2017-10-04-Penn-Delaware,2017,2017-10-04,2017-10-02,Penn,Delaware,3,1,,1350.0,1583.4,-177.1,52.64
sidearm-2017-10-04-Presbyterian-Radford,2017,2017-10-04,2017-10-02,Presbyterian,Radford,1,1,,1437.2,1686.5,-193.1,15.82
sidearm-2017-10-04-Queens-Catawba-College,2017,2017-10-04,2017-10-02,Queens,Catawba College,1,1,,1249.6,1299.5,6.4,-0.58
sidearm-2017-10-04-Rhode-Island-St.-Bonaventure,2017,2017-10-04,2017-10-02,Rhode Island,St. Bonaventure,3,2,,1562.3,1624.9,-6.4,22.15
sidearm-2017-10-04-Rider-Quinnipiac,2017,2017-10-04,2017-10-02,Rider University,Quinnipiac,2,0,,1658.9,1490.9,224.2,14.16
sidearm-2017-10-04-Stetson-UCF,2017,2017-10-04,2017-10-02,Stetson,UCF,0,4,,1432.0,1503.5,-15.2,-48.07
sidearm-2017-10-04-UC-San-Diego-Cal-State-San-Marcos,2017,2017-10-04,2017-10-02,UC San Diego,Cal State San Marcos,1,0,,1446.1,1286.2,216.1,9.28
sidearm-2017-10-04-VCU-Davidson-College,2017,2017-10-04,2017-10-02,VCU,Davidson College,4,1,,1499.5,1462.2,93.6,31.38
sidearm-2017-10-04-Villanova-Princeton,2017,2017-10-04,2017-10-02,Villanova,Princeton,0,2,,1571.4,1447.5,180.2,-52.92
sidearm-2017-10-04-Western-Michigan-Michigan-State,2017,2017-10-04,2017-10-02,Western Michigan,Michigan State,0,1,,1600.0,1740.5,-84.2,-16.26
sidearm-2017-10-04-Wisconsin-Marquette,2017,2017-10-04,2017-10-02,Wisconsin,Marquette,3,0,,1638.0,1403.2,291.0,12.89
sidearm-2017-10-05-Cal-State-Fullerton-UC-Davis,2017,2017-10-05,2017-10-02,Cal State Fullerton,UC Davis,1,2,,1427.1,1474.0,9.4,-22.35
sidearm-2017-10-05-Houston-Baptist-Kansas-City,2017,2017-10-05,2017-10-02,Houston Christian,Kansas City,3,1,,1382.6,1360.6,78.2,26.36
sidearm-2017-10-05-Sacramento-State-UC-Riverside,2017,2017-10-05,2017-10-02,Sacramento State,UC Riverside,2,1,,1423.1,1270.3,209.1,9.59
sidearm-2017-10-05-UC-Irvine-Cal-Poly,2017,2017-10-05,2017-10-02,UC Irvine,Cal Poly,3,1,,1509.4,1494.3,71.4,27.04
sidearm-2017-10-05-UC-Santa-Barbara-CSUN,2017,2017-10-05,2017-10-02,UC Santa Barbara,CSUN,1,0,,1499.4,1520.3,35.3,19.37
sidearm-2017-10-05-Washington-San-Diego-State,2017,2017-10-05,2017-10-02,Washington,San Diego State,3,0,,1728.1,1440.7,343.7,9.82
wmt-2017-10-05-Oregon-State-UCLA,2017,2017-10-05,2017-10-02,Oregon State,UCLA,0,1,,1520.5,1493.7,83.1,-27.32
sidearm-2017-10-06-Bellarmine-University-of-Illinois-Springfield,2017,2017-10-06,2017-10-02,Bellarmine,University of Illinois Springfield,3,0,,1307.0,1201.7,161.6,23.74
sidearm-2017-10-06-Bryant-FDU,2017,2017-10-06,2017-10-02,Bryant,FDU,2,0,,1209.4,1311.4,-45.7,39.33
sidearm-2017-10-06-Butler-Georgetown,2017,2017-10-06,2017-10-02,Butler,Georgetown,0,3,,1653.5,1595.4,114.4,-58.71
sidearm-2017-10-06-Charlotte-#17-Old-Dominion,2017,2017-10-06,2017-10-02,Charlotte,Old Dominion,1,2,,1624.1,1557.6,122.8,-29.90
sidearm-2017-10-06-Creighton-St.-John's,2017,2017-10-06,2017-10-02,Creighton,St. John's,2,2,,1671.8,1548.3,179.8,-14.91
sidearm-2017-10-06-CSU-Bakersfield-Grand-Canyon,2017,2017-10-06,2017-10-02,CSU Bakersfield,Grand Canyon,3,2,,1338.0,1486.0,-91.7,27.89
sidearm-2017-10-06-ETSU-Furman,2017,2017-10-06,2017-10-02,ETSU,Furman,0,0,,1554.4,1505.7,105.0,-9.19
sidearm-2017-10-06-Michigan-Rutgers,2017,2017-10-06,2017-10-02,Michigan,Rutgers,3,1,,1539.3,1346.6,248.9,12.58
sidearm-2017-10-06-No.-11-Virginia-Boston-College,2017,2017-10-06,2017-10-02,Virginia,Boston College,1,0,,1734.5,1524.3,266.6,7.28
sidearm-2017-10-06-North-Carolina-Wake-Forest,2017,2017-10-06,2017-10-02,North Carolina,Wake Forest,1,2,,1842.6,1834.4,64.5,-26.08
sidearm-2017-10-06-Ohio-State-Maryland,2017,2017-10-06,2017-10-02,Ohio State,Maryland,0,1,,1518.5,1842.1,-267.3,-7.25
sidearm-2017-10-06-Pittsburgh-Duke,2017,2017-10-06,2017-10-02,Pittsburgh,Duke,0,2,,1567.7,1669.9,-45.9,-29.61
sidearm-2017-10-06-Robert-Morris-Central-Connecticut,2017,2017-10-06,2017-10-02,Robert Morris,Central Connecticut,1,0,,1201.1,1208.0,49.4,18.46
sidearm-2017-10-06-Syracuse-NC-State,2017,2017-10-06,2017-10-02,Syracuse,NC State,1,2,,1573.7,1553.6,76.4,-26.87
sidearm-2017-10-06-UC-San-Diego-SF-State,2017,2017-10-06,2017-10-02,UC San Diego,SF State,1,1,,1455.4,1261.1,250.5,-19.35
sidearm-2017-10-06-University-of-Southern-Indiana-Quincy-University,2017,2017-10-06,2017-10-02,University of Southern Indiana,Quincy University,2,1,,1323.3,1377.1,2.5,21.56
sidearm-2017-10-06-Utah-Valley-Incarnate-Word,2017,2017-10-06,2017-10-02,Utah Valley,Incarnate Word,1,2,,1429.2,1343.9,141.5,-31.07
sidearm-2017-10-06-UTRGV-Seattle-U,2017,2017-10-06,2017-10-02,UTRGV,Seattle,2,2,,1624.8,1616.0,65.0,-5.80
sidearm-2017-10-06-Virginia-Tech-Louisville,2017,2017-10-06,2017-10-02,Virginia Tech,Louisville,0,1,,1684.3,1718.7,21.8,-23.20
wmt-2017-10-06-Clemson-Notre-Dame,2017,2017-10-06,2017-10-02,Clemson,Notre Dame,1,2,,1771.1,1689.2,138.2,-30.86
wmt-2017-10-06-San-Jose-State-UNLV,2017,2017-10-06,2017-10-02,San Jose State,UNLV,2,5,,1275.0,1552.4,-221.1,-18.13
sidearm-2017-10-07-#12-Western-Michigan-Akron,2017,2017-10-07,2017-10-02,Western Michigan,Akron,1,0,,1583.8,1752.6,-112.5,29.24
sidearm-2017-10-07-American-Colgate,2017,2017-10-07,2017-10-02,American,Colgate,0,2,,1328.6,1432.8,-48.0,-29.40
sidearm-2017-10-07-Belmont-Wright-State,2017,2017-10-07,2017-10-02,Belmont University,Wright State,1,2,,1348.3,1539.0,-134.4,-13.33
sidearm-2017-10-07-Binghamton-University-of-Maryland-Baltimore-County-(Homecoming),2017,2017-10-07,2017-10-02,Binghamton,UMBC,1,1,,1443.9,1514.9,-14.7,1.33
sidearm-2017-10-07-Bradley--Missouri-State,2017,2017-10-07,2017-10-02,Bradley,Missouri State,0,1,,1374.0,1511.9,-81.7,-16.42
sidearm-2017-10-07-Brown-Princeton,2017,2017-10-07,2017-10-02,Brown,Princeton,1,0,,1536.2,1500.4,92.0,15.78
sidearm-2017-10-07-Cal-State-Fullerton-Sacramento-State,2017,2017-10-07,2017-10-02,Cal State Fullerton,Sacramento State,3,1,,1404.7,1432.7,28.3,31.44
sidearm-2017-10-07-California-Baptist-Point-Loma,2017,2017-10-07,2017-10-02,California Baptist,Point Loma,0,0,,1603.6,1245.2,414.7,-26.06
sidearm-2017-10-07-Canisius-Quinnipiac,2017,2017-10-07,2017-10-02,Canisius,Quinnipiac,0,3,,1479.4,1476.7,58.9,-51.40
sidearm-2017-10-07-Charleston-James-Madison,2017,2017-10-07,2017-10-02,Charleston,James Madison,2,1,,1489.7,1543.7,2.2,21.57
