identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
Tulsa::jeffusluke,"Jeffus, Luke",Tulsa,American,2021,7,18,1152,1,1,9,1,0,0.0,false,0,2.461,0.2319,1587,39.2,true,true
UC Irvine::boatengkwabena,"Boateng, Kwabena",UC Irvine,Big West,2021,4,20,1757,1,1,9,3,0,0.0,false,0,2.457,0.1682,1502,20.2,true,true
Kansas City::muozjony,"Mu?oz, Jony",Kansas City,Summit,2021,17,5,181,1,1,7,5,0,0.0,false,0,2.456,0.5881,1498,86.1,false,true
Furman::dylanlane,Dylan Lane,Furman,Southern,2021,7,7,472,2,0,10,4,0,0.0,false,0,2.451,0.4020,1431,70.2,true,true
Villanova::dragisicsanthony,"Dragisics, Anthony",Villanova,Big East,2021,3,20,1821,1,1,5,3,0,0.0,false,0,2.451,0.1632,1631,18.7,true,true
Lenoir-Rhyne University::noahtiefel,Noah Tiefel,Lenoir-Rhyne University,Other / Non-D1,2021,11,1,76,2,1,5,4,0,0.0,false,0,2.450,0.7045,1225,91.8,false,false
Loyola University Maryland::kangalbert,"Kang, Albert",Loyola University Maryland,Patriot,2021,5,16,917,1,0,15,5,0,0.0,false,0,2.447,0.2709,1470,48.8,true,true
Gonzaga::aspasjorge,"Aspas, Jorge",Gonzaga,Pac-12,2021,31,17,458,0,1,10,5,0,0.0,false,0,2.443,0.4074,1530,70.9,true,true
Bucknell::dahlingabe,"Dahlin, Gabe",Bucknell,Patriot,2021,11,16,1391,1,1,10,4,0,0.0,false,0,2.442,0.2009,1454,31,true,true
Grand Canyon::bjarnasongeorg,"Bjarnason, Georg",Grand Canyon,Mountain West,2021,23,14,717,1,0,7,4,0,0.0,false,0,2.439,0.3167,1556,57.6,true,true
George Washington::amigundemi,"Amigun, Demi",George Washington,Atlantic 10,2021,25,16,350,2,0,8,5,0,0.0,false,0,2.438,0.4619,1410,76.5,true,true
Saint Louis::niecechase,"Niece, Chase",Saint Louis,Atlantic 10,2021,5,19,1586,2,0,9,3,0,0.0,false,0,2.437,0.1814,1527,24.3,true,true
Denver::smithben,"Smith, Ben",Denver,West Coast,2021,6,19,1545,1,1,9,4,0,0.0,false,0,2.436,0.1851,1509,25.7,true,true
Ohio State::villatommaso,"Villa, Tommaso",Ohio State,Big Ten,2021,26,16,228,1,0,11,5,0,0.0,false,0,2.435,0.5445,1575,83.6,false,true
Brown::johnsonmalcolm,"Johnson, Malcolm",Brown,Ivy,2021,15,17,632,0,2,7,4,0,0.0,false,0,2.435,0.3412,1428,61.7,true,true
South Carolina::guldenjared,"Gulden, Jared",South Carolina,Sun Belt,2021,8,12,853,1,1,5,3,0,0.0,false,0,2.435,0.2833,1493,51.5,true,true
Rutgers::beasleycolin,"Beasley, Colin",Rutgers,Big Ten,2021,19,14,179,2,0,5,3,0,0.0,false,0,2.431,0.5864,1562,86,false,true
California Baptist::deconinckemiel,"Deconinck, Emiel",California Baptist,Pac-12,2021,23,14,703,1,2,3,2,0,0.0,false,0,2.430,0.3198,1462,58.2,true,true
Cal Poly::thrallslogan,"Thralls, Logan",Cal Poly,Pac-12,2021,2,17,1133,0,2,6,2,0,0.0,false,0,2.428,0.2328,1510,39.4,true,true
Belmont University::marlonssonares,"Marlonsson, Ares",Belmont University,Missouri Valley,2021,9,16,1064,0,2,7,2,0,0.0,false,0,2.426,0.2433,1456,42.1,true,true
Ohio State::jahnsenjoakim,"Jahnsen, Joakim",Ohio State,Big Ten,2021,14,16,366,1,0,9,4,0,0.0,false,0,2.424,0.4513,1575,75.3,true,true
Merrimack College::kyvaagtrym,"Kyvaag, Trym",Merrimack College,Metro,2021,17,17,1573,2,0,11,3,0,0.0,false,0,2.424,0.1820,1349,24.6,true,true
Lafayette::suttonalex,"Sutton, Alex",Lafayette,Patriot,2021,1,11,1068,0,0,0,0,17,3.0,true,4,2.423,0.2425,1406,41.9,true,true
Duquesne::emanueljack,"Emanuel, Jack",Duquesne,Atlantic 10,2021,3,19,1684,1,1,9,3,0,0.0,false,0,2.423,0.1725,1463,21.6,true,true
Washington::paulilijah,"Paul, Ilijah",Washington,Big Ten,2021,12,20,590,0,1,13,3,0,0.0,false,0,2.422,0.3539,1618,63.5,true,true
St. Thomas::colicfaris,"Colic, Faris",St. Thomas,Summit,2021,21,12,464,2,0,5,3,0,0.0,false,0,2.422,0.4026,1420,70.3,true,true
Old Dominion::mclaughlineamon,"McLaughlin, Eamon",Old Dominion,Sun Belt,2021,10,10,704,0,1,11,3,0,0.0,false,0,2.421,0.3189,1539,58,true,true
Rutgers::tiaochris,"Tiao, Chris",Rutgers,Big Ten,2021,3,16,1152,1,0,10,4,0,0.0,false,0,2.418,0.2295,1543,38.6,true,true
CSUN::andersenjohn,"Andersen, John",CSUN,Other / Non-D1,2021,16,12,532,2,0,4,2,0,0.0,false,0,2.417,0.3743,1507,66.3,true,false
South Florida::gominajosh,"Gomina, Josh",South Florida,American,2021,7,13,894,0,1,9,5,0,0.0,false,0,2.417,0.2735,1604,49.2,true,true
Canisius::fabianoalessandro,"Fabiano, Alessandro",Canisius,Metro,2021,13,14,747,0,1,13,5,0,0.0,false,0,2.414,0.3069,1416,56,true,true
DePaul::saldanajulian,"Saldana, Julian",DePaul,Big East,2021,16,17,1241,0,2,3,3,0,0.0,false,0,2.413,0.2171,1557,35.4,true,true
Howard::acreeamir,"Acree, Amir",Howard,NEC,2021,24,13,792,2,0,7,4,0,0.0,false,0,2.412,0.2956,1346,54.1,true,true
Vermont::lilliegarrett,"Lillie, Garrett",Vermont,America East,2021,4,13,890,1,1,8,3,0,0.0,false,0,2.411,0.2739,1479,49.3,true,true
UNC Greensboro::marcbasile,"Marc, Basile",UNC Greensboro,Southern,2021,20,17,1183,1,1,8,4,0,0.0,false,0,2.404,0.2244,1435,37.3,true,true
USC Upstate::censinifilippo,"Censini, Filippo",USC Upstate,Big South,2021,27,16,834,0,2,7,4,0,0.0,false,0,2.403,0.2853,1445,51.9,true,true
Villanova::bonasjack,"Bonas, Jack",Villanova,Big East,2021,17,20,1624,1,1,4,2,0,0.0,false,0,2.403,0.1766,1634,22.9,true,true
Marist::schulmanjacob,"Schulman, Jacob",Marist,Metro,2021,17,21,561,1,0,13,5,0,0.0,false,0,2.399,0.3620,1418,64.6,true,true
Bryant::mabekyle,"Mabe, Kyle",Bryant,America East,2021,24,15,1103,1,2,7,2,0,0.0,false,0,2.398,0.2356,1311,40.2,true,true
Utah Valley::palominomateo,"Palomino, Mateo",Utah Valley,Big West,2021,4,15,1309,1,0,9,5,0,0.0,false,0,2.396,0.2079,1459,32.7,true,true
Marquette::robinsonjonathan,"Robinson, Jonathan",Marquette,Big East,2021,3,16,575,1,0,11,5,0,0.0,false,0,2.395,0.3567,1560,64,true,true
Queens::basaraboris,"Basara, Boris",Queens,ASUN,2021,4,12,1041,0,3,5,1,0,0.0,false,0,2.394,0.2451,1281,42.4,true,true
Portland::stretchrj,"Stretch, R.J.",Portland,West Coast,2021,12,12,744,1,2,2,1,0,0.0,false,0,2.390,0.3058,1590,55.8,true,true
Bryant::palluisfernando,"Paúl, Luis Fernando",Bryant,America East,2021,5,13,523,1,1,12,5,0,0.0,false,0,2.388,0.3751,1298,66.4,true,true
California Baptist::mendezleo,"Mendez, Leo",California Baptist,Pac-12,2021,19,14,395,0,1,12,5,0,0.0,false,0,2.382,0.4312,1462,73.1,true,true
Marquette::mirsbergeralex,"Mirsberger, Alex",Marquette,Big East,2021,21,16,1256,1,0,15,3,0,0.0,false,0,2.380,0.2135,1560,34.2,true,true
VMI::ohwoongchan,"Oh, Woongchan",VMI,Southern,2021,14,14,916,0,1,16,6,0,0.0,false,0,2.379,0.2666,1350,47.5,true,true
Grand Canyon::fernandezalcaidealejandro,"Fernandez Alcaide, Alejandro",Grand Canyon,Mountain West,2021,20,13,1070,0,3,1,0,0,0.0,false,0,2.377,0.2395,1558,41.1,true,true
Princeton::genlucas,"Gen, Lucas",Princeton,Ivy,2021,24,18,1468,2,0,7,4,0,0.0,false,0,2.376,0.1897,1500,27.4,true,true
South Carolina::halloranandrew,"Halloran, Andrew",South Carolina,Sun Belt,2021,18,12,462,1,0,8,6,0,0.0,false,0,2.375,0.3989,1493,69.7,true,true
FGCU::jokombaaiden,"Jokomba, Aiden",FGCU,ASUN,2021,11,12,168,2,0,3,3,0,0.0,false,0,2.372,0.5882,1508,86.1,false,true
Manhattan::gelbjergkarl,"Gelbjerg, Karl",Manhattan,Metro,2021,20,12,277,1,1,8,3,0,0.0,false,0,2.369,0.4997,1382,79.7,true,true
Northern Illinois::martinezbertrandpepe,"Martinez-Bertrand, Pepe",Northern Illinois,Other / Non-D1,2021,16,3,79,2,1,2,2,0,0.0,false,0,2.368,0.6866,1295,91.3,false,false
Lehigh::tahirumichael,"Tahiru, Michael",Lehigh,Patriot,2021,10,18,898,0,1,13,4,0,0.0,false,0,2.367,0.2694,1479,48.3,true,true
USC Upstate::wencesxavi,"Wences, Xavi",USC Upstate,Big South,2021,13,13,624,0,2,10,2,0,0.0,false,0,2.366,0.3380,1476,61.2,true,true
Stony Brook::toweysean,"Towey, Sean",Stony Brook,CAA,2021,25,13,758,0,3,3,1,0,0.0,false,0,2.364,0.3003,1472,54.9,true,true
Presbyterian::sanchocesar,"Sancho, Cesar",Presbyterian,Big South,2021,5,15,1363,2,0,9,5,0,0.0,false,0,2.362,0.2000,1294,30.7,true,true
Dartmouth College::sachlebeneric,"Sachleben, Eric",Dartmouth College,Ivy,2021,26,14,615,1,0,11,5,0,0.0,false,0,2.362,0.3404,1571,61.7,true,true
California Baptist::heckenbergchris,"Heckenberg, Chris",California Baptist,Pac-12,2021,8,15,1362,0,3,6,0,0,0.0,false,0,2.361,0.2001,1465,30.7,true,true
Providence::qawasmyramzi,"Qawasmy, Ramzi",Providence,Big East,2021,15,19,1783,1,1,7,2,0,0.0,false,0,2.359,0.1623,1619,18.5,true,true
Kansas City::mensahdennis,"Mensah, Dennis",Kansas City,Summit,2021,11,13,248,1,1,3,2,0,0.0,false,0,2.359,0.5191,1532,81.4,false,true
Howard::yurshatighe,"Yursha, Tighe",Howard,NEC,2021,17,14,551,1,1,7,3,0,0.0,false,0,2.359,0.3620,1349,64.7,true,true
Notre Dame::mayerreese,"Mayer, Reese",Notre Dame,ACC,2021,3,24,1270,1,2,6,1,0,0.0,false,0,2.356,0.2105,1656,33.4,true,true
Dayton::antwiseth,"Antwi, Seth",Dayton,Atlantic 10,2021,8,17,1574,0,1,14,5,0,0.0,false,0,2.352,0.1787,1483,23.5,true,true
Harvard::gutierrezale,"Gutierrez, Ale",Harvard,Ivy,2021,19,15,299,1,1,7,3,0,0.0,false,0,2.350,0.4827,1473,78.2,true,true
Marshall::alvesgabriel,"Alves, Gabriel",Marshall,Sun Belt,2021,16,16,1275,0,2,7,1,0,0.0,false,0,2.349,0.2095,1561,33.1,true,true
Radford::etiennequincy,"Etienne, Quincy",Radford,Big South,2021,12,15,1035,1,2,8,2,0,0.0,false,0,2.349,0.2434,1341,42.1,true,true
Georgia State::millerbellandrew,"Miller-Bell, Andrew",Georgia State,Sun Belt,2021,18,19,844,0,2,11,3,0,0.0,false,0,2.346,0.2791,1545,50.6,true,true
Wright State::hummelalex,"Hummel, Alex",Wright State,Horizon,2021,12,16,1441,1,1,7,3,0,0.0,false,0,2.341,0.1907,1450,27.8,true,true
Temple University::pattonspencer,"Patton, Spencer",Temple University,American,2021,2,16,400,1,1,2,2,0,0.0,false,0,2.340,0.4243,1587,72.4,true,true
Nyack College::mitchellreed,Mitchell Reed,Nyack College,Other / Non-D1,2021,9,2,180,2,0,11,5,0,0.0,false,0,2.338,0.5722,1206,85.2,false,false
UCF::frankecaleb,"Franke, Caleb",UCF,Sun Belt,2021,17,15,980,1,1,4,1,0,0.0,false,0,2.338,0.2520,1578,44.2,true,true
Seattle::castrillonjosh,"Castrillon, Josh",Seattle,West Coast,2021,30,18,1240,1,1,2,2,0,0.0,false,0,2.337,0.2132,1570,34.1,true,true
UNC Asheville::edmondsonmyles,"Edmondson, Myles",UNC Asheville,Big South,2021,33,16,1413,2,0,7,5,0,0.0,false,0,2.335,0.1934,1363,28.5,true,true
Liberty::gardnergrayson,"Gardner, Grayson",Liberty,Southern,2021,16,14,891,1,1,5,3,0,0.0,false,0,2.335,0.2686,1422,48.1,true,true
Drexel::edomartinadrian,"Edo Martin, Adrian",Drexel,CAA,2021,17,17,1126,1,1,7,3,0,0.0,false,0,2.334,0.2285,1468,38.5,true,true
Creighton::qongomusa,"Qongo, Musa",Creighton,Big East,2021,2,18,1204,1,1,5,2,0,0.0,false,0,2.332,0.2176,1595,35.5,true,true
Eastern Illinois::allenmaxwell,"Allen, Maxwell",Eastern Illinois,Ohio Valley,2021,15,13,733,0,0,11,9,0,0.0,false,0,2.330,0.3041,1458,55.5,true,true
Michigan::bucknorjason,"Bucknor, Jason",Michigan,Big Ten,2021,2,18,900,0,2,6,2,0,0.0,false,0,2.328,0.2664,1576,47.5,true,true
Rider University::paviavidalguiller,"Pavia Vidal, Guiller",Rider University,Metro,2021,19,6,345,1,1,6,4,0,0.0,false,0,2.328,0.4523,1363,75.4,true,true
South Carolina::gurrierikyle,"Gurrieri, Kyle",South Carolina,Sun Belt,2021,6,10,490,0,1,10,4,0,0.0,false,0,2.328,0.3825,1492,67.9,true,true
Rider University::gomezolanofrancis,"Gomez Olano, Francis",Rider University,Metro,2021,11,5,425,1,0,10,6,0,0.0,false,0,2.326,0.4108,1352,71.2,true,true
San Francisco::kizariannik,"Kizarian, Nik",San Francisco,West Coast,2021,19,12,909,0,1,9,4,0,0.0,false,0,2.325,0.2644,1511,47,true,true
Fairleigh Dickinson::calzolaedoardo,"Calzola, Edoardo",Fairleigh Dickinson,Other / Non-D1,2021,2,7,624,1,1,5,3,0,0.0,false,0,2.323,0.3343,1494,60.7,true,false
Manhattan::barkharry,"Bark, Harry",Manhattan,Metro,2021,3,13,846,1,1,8,4,0,0.0,false,0,2.322,0.2771,1410,50.2,true,true
St. Francis Brooklyn::mesrarbadr,"Mesrar, Badr",St. Francis Brooklyn,Other / Non-D1,2021,21,8,435,0,1,14,7,0,0.0,false,0,2.321,0.4056,1286,70.7,true,false
Houston Christian::aguileracuberodiego,"Aguilera Cubero, Diego",Houston Christian,Ohio Valley,2021,5,9,715,2,0,5,4,0,0.0,false,0,2.317,0.3078,1475,56.2,true,true
Winthrop::goodmanben,"Goodman, Ben",Winthrop,Big South,2021,20,16,650,1,0,8,6,0,0.0,false,0,2.316,0.3259,1392,59.1,true,true
Seton Hall::cellamattia,"Cella, Mattia",Seton Hall,Big East,2021,24,17,1045,1,0,14,3,0,0.0,false,0,2.315,0.2397,1574,41.2,true,true
Maryville University::hasecicmirza,"Hasecic, Mirza",Maryville University,Other / Non-D1,2021,11,2,133,1,1,7,4,0,0.0,false,0,2.314,0.6146,1301,87.6,false,false
UC Santa Barbara::barraganrigoberto,"Barragan, Rigoberto",UC Santa Barbara,Big West,2021,16,17,539,0,2,6,3,0,0.0,false,0,2.313,0.3622,1477,64.7,true,true
Cal Poly::bittonori,"Bitton, Ori",Cal Poly,Pac-12,2021,46,17,476,1,1,5,3,0,0.0,false,0,2.306,0.3862,1510,68.3,true,true
Oregon State::gibertgael,"Gibert, Gael",Oregon State,Pac-12,2021,3,10,822,1,0,8,3,0,0.0,false,0,2.306,0.2811,1632,51.2,true,true
Indiana::mcdonaldpatrick,"McDonald, Patrick",Indiana,Big Ten,2021,22,22,1205,1,1,4,3,0,0.0,false,0,2.306,0.2160,1561,35,true,true
Rhode Island::koduahjordan,"Koduah, Jordan",Rhode Island,Atlantic 10,2021,6,16,1247,1,1,6,3,0,0.0,false,0,2.304,0.2106,1515,33.4,true,true
UC Davis::tiptonconnor,"Tipton, Connor",UC Davis,Mountain West,2021,23,21,1388,1,0,11,5,0,0.0,false,0,2.304,0.1945,1504,28.8,true,true
La Salle::bachsteindominick,"Bachstein, Dominick",La Salle,Atlantic 10,2021,14,15,703,1,1,6,3,0,0.0,false,0,2.303,0.3099,1425,56.5,true,true
Navy::wagnerjd,"Wagner, JD",Navy,Patriot,2021,2,19,1736,1,1,5,3,0,0.0,false,0,2.302,0.1634,1385,18.8,true,true
Manhattan::choukriyasin,"Choukri, Yasin",Manhattan,Metro,2021,23,11,249,1,1,5,3,0,0.0,false,0,2.302,0.5110,1374,80.8,false,true
Longwood::etxanizander,"Etxaniz, Ander",Longwood,Big South,2021,14,13,1009,1,0,13,6,0,0.0,false,0,2.300,0.2447,1405,42.4,true,true
Fairleigh Dickinson::shefqetiideal,"Shefqeti, Ideal",Fairleigh Dickinson,Other / Non-D1,2021,8,8,684,1,0,13,4,0,0.0,false,0,2.299,0.3148,1450,57.3,true,false
Longwood::butchermason,"Butcher, Mason",Longwood,Big South,2021,15,12,673,1,1,10,3,0,0.0,false,0,2.292,0.3173,1429,57.8,true,true
Purdue Fort Wayne::redmoreayrton,"Redmore, Ayrton",Purdue Fort Wayne,Horizon,2021,27,14,1167,1,0,13,5,0,0.0,false,0,2.292,0.2204,1435,36.3,true,true
Utah Tech::shumovnikolai,"Shumov, Nikolai",Utah Tech,Mountain West,2021,6,5,428,1,1,8,3,0,0.0,false,0,2.289,0.4056,1431,70.6,true,true
Indiana::maherjoey,"Maher, Joey",Indiana,Big Ten,2021,2,22,1917,2,0,6,2,0,0.0,false,0,2.287,0.1503,1561,15.3,true,true
Brown::lawalzakary,"Lawal, Zakary",Brown,Ivy,2021,4,15,1191,1,2,4,2,0,0.0,false,0,2.286,0.2168,1433,35.1,true,true
Queens::idingesamuel,"Idinge, Samuel",Queens,ASUN,2021,26,15,1189,1,1,9,4,0,0.0,false,0,2.285,0.2170,1279,35.3,true,true
Campbell::hatakyoji,"Hata, Kyoji",Campbell,CAA,2021,26,16,404,2,0,5,4,0,0.0,false,0,2.285,0.4165,1378,71.7,true,true
Santa Clara::daborajoshua,"Dabora, Joshua",Santa Clara,West Coast,2021,30,7,276,1,1,5,2,0,0.0,false,0,2.285,0.4899,1539,79,true,true
Fairfield::drillenthomas,"Drillen, Thomas",Fairfield,Metro,2021,19,4,345,2,0,6,5,0,0.0,false,0,2.280,0.4468,1343,74.8,true,true
Oakland::mcaleenanadam,"McAleenan, Adam",Oakland,Horizon,2021,4,20,1739,0,2,10,1,0,0.0,false,0,2.278,0.1622,1463,18.4,true,true
Mercer::mcmullentrevor,"McMullen, Trevor",Mercer,Southern,2021,0,9,716,0,1,0,0,34,11.0,true,8,2.278,0.3045,1378,55.5,true,true
UAlbany::faizsaad,"Faiz, Saad",UAlbany,Other / Non-D1,2021,23,7,311,1,1,6,3,0,0.0,false,0,2.275,0.4662,1515,77.1,true,false
Northeastern::torrealbaandres,"Torrealba, Andres",Northeastern,CAA,2021,16,18,617,0,1,7,5,0,0.0,false,0,2.275,0.3325,1439,60.4,true,true
Utah Tech::alabiidris,"Alabi, Idris",Utah Tech,Mountain West,2021,23,11,547,1,1,6,4,0,0.0,false,0,2.274,0.3558,1459,63.8,true,true
South Florida::takasekazuna,"Takase, Kazuna",South Florida,American,2021,33,13,720,0,0,0,0,25,6.5,true,6,2.274,0.3032,1604,55.4,true,true
Holy Cross::scanleydylan,"Scanley, Dylan",Holy Cross,Other / Non-D1,2021,13,14,853,1,0,10,4,0,0.0,false,0,2.271,0.2720,1430,49.1,true,false
Stony Brook::harrisontrevor,"Harrison, Trevor",Stony Brook,CAA,2021,18,11,359,0,2,8,3,0,0.0,false,0,2.265,0.4375,1459,73.8,true,true
UC Santa Barbara::vomsteegcaden,"Vom Steeg, Caden",UC Santa Barbara,Big West,2021,31,22,1457,0,2,5,2,0,0.0,false,0,2.265,0.1856,1511,26,true,true
Tulsa::ibrahimtrace,"Ibrahim, Trace",Tulsa,American,2021,27,16,159,0,2,4,2,0,0.0,false,0,2.264,0.5809,1563,85.8,false,true
Gardner-Webb::brownodal,"Brown, Odal",Gardner-Webb,Big South,2021,26,15,1037,0,2,13,3,0,0.0,false,0,2.264,0.2379,1325,40.7,true,true
Lafayette::ippolitomax,"Ippolito, Max",Lafayette,Patriot,2021,14,15,542,1,1,5,3,0,0.0,false,0,2.262,0.3565,1414,63.9,true,true
Ohio State::dowlingchris,"Dowling, Chris",Ohio State,Big Ten,2021,21,15,239,0,2,6,2,0,0.0,false,0,2.260,0.5130,1581,81,false,true
Brown::clohertyjack,"Cloherty, Jack",Brown,Ivy,2021,7,16,817,1,1,7,2,0,0.0,false,0,2.255,0.2786,1416,50.5,true,true
Tulsa::torrijosalvaro,"Torrijos, Alvaro",Tulsa,American,2021,20,18,882,0,1,12,2,0,0.0,false,0,2.254,0.2650,1587,47.1,true,true
Winthrop::macejayden,"Mace, Jayden",Winthrop,Big South,2021,2,14,960,1,2,4,2,0,0.0,false,0,2.254,0.2503,1391,43.6,true,true
Memphis::primoeric,"Primo, Eric",Memphis,American,2021,8,17,642,0,1,7,4,0,0.0,false,0,2.253,0.3231,1594,58.7,true,true
Grand Canyon::moellermaximilian,"Moeller, Maximilian",Grand Canyon,Mountain West,2021,33,13,424,0,2,5,2,0,0.0,false,0,2.249,0.4032,1558,70.4,true,true
Sacred Heart::daviddrew,"David, Drew",Sacred Heart,Metro,2021,2,9,633,1,0,15,6,0,0.0,false,0,2.248,0.3254,1317,59,true,true
Canisius::precijo,"Preci, Jo",Canisius,Metro,2021,9,10,477,0,2,10,2,0,0.0,false,0,2.247,0.3800,1385,67.3,true,true
UNC Greensboro::josephskinner,Joseph Skinner,UNC Greensboro,Southern,2021,18,1,90,1,1,5,4,0,0.0,false,0,2.247,0.6523,1344,89.9,false,true
Niagara::aalbergherman,"Aalberg, Herman",Niagara,Metro,2021,27,11,476,1,0,9,5,0,0.0,false,0,2.245,0.3803,1469,67.5,true,true
Wright State::branquinhosandro,"Branquinho, Sandro",Wright State,Horizon,2021,7,14,598,1,1,9,3,0,0.0,false,0,2.242,0.3357,1440,60.9,true,true
Cleveland State::kolonickryan,"Kolonick, Ryan",Cleveland State,Horizon,2021,31,18,1567,1,1,4,4,0,0.0,false,0,2.241,0.1744,1438,22.1,true,true
Loyola Marymount::nevillecj,"Neville, CJ",Loyola Marymount,West Coast,2021,11,11,206,2,0,3,3,0,0.0,false,0,2.239,0.5358,1523,82.8,false,true
Georgia State::munozramon,"Munoz, Ramon",Georgia State,Sun Belt,2021,21,20,1837,1,2,2,1,0,0.0,false,0,2.238,0.1537,1530,16.1,true,true
Saint Joseph's::wallacebryce,"WALLACE, Bryce",Saint Joseph's,Atlantic 10,2021,33,16,550,1,0,5,5,0,0.0,false,0,2.237,0.3514,1482,63.2,true,true
Princeton::godoymateo,"Godoy, Mateo",Princeton,Ivy,2021,8,12,276,1,1,4,2,0,0.0,false,0,2.236,0.4838,1499,78.3,true,true
VMI::collierwarner,"Collier, Warner",VMI,Southern,2021,26,12,460,1,1,6,5,0,0.0,false,0,2.232,0.3857,1332,68.2,true,true
Dartmouth College::ellisandrew,"Ellis, Andrew",Dartmouth College,Ivy,2021,13,15,828,0,0,18,5,0,0.0,false,0,2.232,0.2746,1576,49.6,true,true
Cornell::garrardgriffin,"Garrard, Griffin",Cornell,Ivy,2021,7,15,372,1,1,4,2,0,0.0,false,0,2.232,0.4269,1464,72.7,true,true
Clemson::chifambaelton,"Chifamba, Elton",Clemson,ACC,2021,19,20,625,0,2,4,1,0,0.0,false,0,2.224,0.3258,1662,59.1,true,true
University of Southern Indiana::walshcolten,"Walsh, Colten",University of Southern Indiana,Ohio Valley,2021,19,16,1293,0,2,9,3,0,0.0,false,0,2.224,0.2009,1300,31.1,true,true
Lipscomb::cavalarcarlo,"Cavalar, Carlo",Lipscomb,ASUN,2021,6,16,977,1,1,10,2,0,0.0,false,0,2.223,0.2453,1475,42.6,true,true
Quinnipiac::hollealex,"Holle, Alex",Quinnipiac,Metro,2021,11,17,485,1,0,9,5,0,0.0,false,0,2.221,0.3743,1375,66.3,true,true
UNC Greensboro::skinnerjoey,"Skinner, Joey",UNC Greensboro,Southern,2021,18,5,415,0,2,3,2,0,0.0,false,0,2.217,0.4041,1427,70.5,true,true
Marist::cutlerdejesusandre,"Cutler-DeJesus, Andre",Marist,Metro,2021,28,14,1190,1,0,10,5,0,0.0,false,0,2.215,0.2130,1382,34,true,true
Western Illinois::territocameron,"Territo, Cameron",Western Illinois,Ohio Valley,2021,3,15,1214,0,1,13,4,0,0.0,false,0,2.212,0.2098,1430,33.2,true,true
UIC::gutierrezjuan,"Gutierrez, Juan",UIC,Missouri Valley,2021,12,15,962,0,2,3,2,0,0.0,false,0,2.212,0.2472,1441,42.9,true,true
Harvard::perezalfred,"Perez, Alfred",Harvard,Ivy,2021,9,14,520,1,0,12,4,0,0.0,false,0,2.209,0.3597,1464,64.4,true,true
Stetson::suautwilliam,"Suaut, William",Stetson,ASUN,2021,6,14,1166,1,1,3,2,0,0.0,false,0,2.209,0.2159,1428,34.9,true,true
Manhattan::bounabdorian,"Bounab, Dorian",Manhattan,Metro,2021,13,16,808,1,0,12,5,0,0.0,false,0,2.209,0.2773,1406,50.3,true,true
Bradley::collinsdanny,"Collins, Danny",Bradley,Other / Non-D1,2021,6,11,650,1,0,7,5,0,0.0,false,0,2.208,0.3171,1490,57.7,true,false
UC Davis::humphreyturner,"Humphrey, Turner",UC Davis,Mountain West,2021,15,21,1229,0,0,17,6,0,0.0,false,0,2.208,0.2077,1504,32.7,true,true
North Florida::begleycormac,"Begley, Cormac",North Florida,ASUN,2021,24,14,983,1,1,6,2,0,0.0,false,0,2.204,0.2432,1498,42.1,true,true
University of Southern Indiana::walshcade,"Walsh, Cade",University of Southern Indiana,Ohio Valley,2021,3,16,833,0,2,8,4,0,0.0,false,0,2.204,0.2715,1300,48.9,true,true
Seattle::team,TEAM,Seattle,West Coast,2021,TM,2,0,2,0,0,0,0,0.0,false,0,2.199,0.7732,1600,93.9,false,true
Lehigh::carranzaausten,"Carranza, Austen",Lehigh,Patriot,2021,20,17,642,0,1,10,5,0,0.0,false,0,2.199,0.3186,1481,58,true,true
Saint Peter's::carvalhosobrian,"Carvalhoso, Brian",Saint Peter's,Metro,2021,27,18,922,0,3,4,1,0,0.0,false,0,2.196,0.2534,1348,44.5,true,true
Fairfield::raimondodaniel,"Raimondo, Daniel",Fairfield,Metro,2021,21,17,972,1,2,6,2,0,0.0,false,0,2.194,0.2444,1393,42.3,true,true
Georgetown::buckjoe,"Buck, Joe",Georgetown,Big East,2021,22,21,280,1,0,7,4,0,0.0,false,0,2.193,0.4759,1603,77.7,true,true
Omaha::cummingsfitzroy,"Cummings, Fitzroy",Omaha,Summit,2021,13,14,1172,0,1,10,5,0,0.0,false,0,2.189,0.2139,1472,34.3,true,true
Marquette::hallwoodchandler,"Hallwood, Chandler",Marquette,Big East,2021,31,16,1490,0,0,0,0,59,22.0,true,15,2.188,0.1789,1560,23.6,true,true
Pittsburgh::matuszewskilucas,"Matuszewski, Lucas",Pittsburgh,ACC,2021,16,11,175,1,1,2,2,0,0.0,false,0,2.188,0.5551,1607,84.2,false,true
UC Riverside::morrisondorian,"Morrison, Dorian",UC Riverside,Pac-12,2021,11,17,571,0,0,14,6,0,0.0,false,0,2.186,0.3396,1478,61.5,true,true
Kansas City::larshfeo,"Lar, Shfeo",Kansas City,Summit,2021,27,16,458,1,0,7,4,0,0.0,false,0,2.183,0.3816,1493,67.8,true,true
Loyola Marymount::jacksonjacob,"Jackson, Jacob",Loyola Marymount,West Coast,2021,98,17,1604,0,0,0,0,20,5.0,true,6,2.182,0.1687,1513,20.4,true,true
