identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
Iona::najimromero,"Najim, Romero",Iona,Metro,2019,10,5,291,1,1,11,6,0,0.0,false,0,3.217,0.5869,1492,87.5,true,true
St. Bonaventure::boamahisaac,"BOAMAH, Isaac",St. Bonaventure,Atlantic 10,2019,10,15,800,2,1,12,5,0,0.0,false,0,3.216,0.3478,1344,63.1,true,true
Oral Roberts::chavezjunior,"Chavez, Junior",Oral Roberts,Summit,2019,7,15,326,1,1,16,6,0,0.0,false,0,3.213,0.5599,1417,85.6,true,true
Northeastern::elgingrant,"Elgin, Grant",Northeastern,CAA,2019,6,18,1670,0,2,10,5,0,0.0,false,0,3.212,0.2049,1464,33.8,true,true
Georgetown::paulrothrock,Paul Rothrock,Georgetown,Big East,2019,3,2,125,2,0,5,4,0,0.0,false,0,3.211,0.7554,1748,94.9,false,true
George Mason::robinsongrant,"Robinson, Grant",George Mason,Atlantic 10,2019,8,16,1239,1,1,17,4,0,0.0,false,0,3.209,0.2571,1403,46.5,true,true
West Virginia::takadatsubasa,"TAKADA, Tsubasa",West Virginia,Sun Belt,2019,14,20,861,0,1,19,6,0,0.0,false,0,3.209,0.3311,1530,60.3,true,true
UC Davis::citizenjye,"Citizen, Jye",UC Davis,Mountain West,2019,16,12,372,3,0,8,4,0,0.0,false,0,3.206,0.5279,1532,83.2,true,true
Houston Christian::poblacionluis,"Poblacion, Luis",Houston Christian,Ohio Valley,2019,8,11,792,1,1,12,5,0,0.0,false,0,3.206,0.3494,1456,63.4,true,true
Oakland::schrumdawsun,"Schrum, Dawsun",Oakland,Horizon,2019,12,17,520,1,2,8,5,0,0.0,false,0,3.205,0.4472,1475,75.9,true,true
FAU::obregonedgardo,"Obregon, Edgardo",FAU,American,2019,23,15,586,1,1,11,4,0,0.0,false,0,3.202,0.4185,1565,72.8,true,true
UNC Wilmington::tootlecannon,"Tootle, Cannon",UNC Wilmington,CAA,2019,20,17,514,1,2,8,3,0,0.0,false,0,3.201,0.4496,1495,76.2,true,true
Syracuse::norheimsondre,"Norheim, Sondre",Syracuse,ACC,2019,3,16,1247,2,0,9,4,0,0.0,false,0,3.200,0.2554,1613,46.1,true,true
Bucknell::golliszstefan,"Gollisz, Stefan",Bucknell,Patriot,2019,7,20,1462,0,0,24,10,0,0.0,false,0,3.198,0.2265,1400,39.4,true,true
Lipscomb::byrnekillian,"Byrne, Killian",Lipscomb,ASUN,2019,26,15,421,2,0,9,5,0,0.0,false,0,3.195,0.4970,1438,80.6,true,true
California Baptist::ramirezjerry,"Ramirez, Jerry",California Baptist,Pac-12,2019,13,14,366,2,0,13,7,0,0.0,false,0,3.194,0.5304,1387,83.5,true,true
Stony Brook::cupidkori,"Cupid, Kori",Stony Brook,CAA,2019,3,16,1338,1,1,14,4,0,0.0,false,0,3.194,0.2421,1464,43.1,true,true
Siena::crisafullimatt,"Crisafulli, Matt",Siena,Metro,2019,12,14,363,2,0,10,6,0,0.0,false,0,3.193,0.5322,1399,83.7,true,true
Northern Kentucky::huntwill,"Hunt, Will",Northern Kentucky,Horizon,2019,8,13,499,0,3,10,5,0,0.0,false,0,3.192,0.4559,1424,76.7,true,true
UAB::krasniqikrenar,"Krasniqi, Krenar",UAB,American,2019,17,18,1188,1,2,8,2,0,0.0,false,0,3.190,0.2640,1535,47.7,true,true
SMU::taylornick,"Taylor, Nick",SMU,ACC,2019,16,17,784,0,3,6,2,0,0.0,false,0,3.190,0.3505,1563,63.6,true,true
Mount St. Mary's::daviskyle,"Davis, Kyle",Mount St. Mary's,Metro,2019,16,15,1154,2,0,17,7,0,0.0,false,0,3.189,0.2696,1349,49.1,true,true
Louisville::getzleonard,"Getz, Leonard",Louisville,ACC,2019,6,17,1391,1,1,9,5,0,0.0,false,0,3.184,0.2346,1645,41.3,true,true
Kansas City::temmnate,"Temm, Nate",Kansas City,Summit,2019,8,16,1043,1,2,11,4,0,0.0,false,0,3.182,0.2892,1440,53.1,true,true
Howard::chambersfranchino,"Chambers, Franchino",Howard,NEC,2019,23,15,607,1,2,7,3,0,0.0,false,0,3.181,0.4084,1382,71.4,true,true
UNLV::lynamjohn,"Lynam, John",UNLV,Mountain West,2019,17,17,863,1,2,8,4,0,0.0,false,0,3.181,0.3287,1464,59.8,true,true
Santa Clara::camachosotoalan,"Camacho Soto, Alan",Santa Clara,West Coast,2019,9,14,451,2,1,9,3,0,0.0,false,0,3.180,0.4790,1468,79.3,true,true
Furman::shaunchrisjoash,Shaun-Chris Joash,Furman,Southern,2019,2,8,458,2,1,11,6,0,0.0,false,0,3.179,0.4752,1402,78.8,true,true
Vermont::rouleauevan,"Rouleau, Evan",Vermont,America East,2019,7,13,362,2,1,10,4,0,0.0,false,0,3.178,0.5312,1427,83.5,true,true
Syracuse::ricksjohnaustin,"Ricks, John-Austin",Syracuse,ACC,2019,12,16,857,0,2,9,4,0,0.0,false,0,3.176,0.3299,1613,59.9,true,true
Seton Hall::olearyeden,"O'Leary, Eden",Seton Hall,Big East,2019,19,16,1265,2,0,12,5,0,0.0,false,0,3.171,0.2512,1521,45.3,true,true
Dartmouth College::molterclayton,"Molter, Clayton",Dartmouth College,Ivy,2019,4,14,400,0,1,12,7,0,0.0,false,0,3.166,0.5063,1532,81.3,true,true
Furman::shielsjack,"Shiels, Jack",Furman,Southern,2019,25,11,1009,2,1,11,5,0,0.0,false,0,3.164,0.2948,1402,54.3,true,true
Robert Morris::palermocristian,"Palermo, Cristian",Robert Morris,Horizon,2019,8,13,1111,0,3,14,4,0,0.0,false,0,3.163,0.2755,1337,50.2,true,true
Princeton::fleurantspencer,"Fleurant, Spencer",Princeton,Ivy,2019,21,15,343,3,0,7,4,0,0.0,false,0,3.163,0.5423,1493,84.5,true,true
Virginia Tech::hauglisivert,"Haugli, Sivert",Virginia Tech,ACC,2019,3,15,1376,0,1,14,6,0,0.0,false,0,3.161,0.2354,1662,41.5,true,true
Notre Dame::giacobelloben,"GIACOBELLO, BEN",Notre Dame,ACC,2019,26,14,390,2,1,6,4,0,0.0,false,0,3.160,0.5116,1627,81.8,true,true
Syracuse::sondrenorheim,Sondre Norheim,Syracuse,ACC,2019,3,4,380,2,0,6,3,0,0.0,false,0,3.159,0.5177,1724,82.4,true,true
UMass::mcphersonjames,"MCPHERSON,JAMES",UMass,Summit,2019,15,7,436,2,0,17,6,0,0.0,false,0,3.157,0.4847,1423,79.7,true,true
Charlotte::pellerinchance,"Pellerin, Chance",Charlotte,American,2019,30,19,435,2,1,7,2,0,0.0,false,0,3.157,0.4853,1532,79.8,true,true
Howard::dunkwuduncan,"Dunkwu, Duncan",Howard,NEC,2019,20,16,1097,2,0,18,7,0,0.0,false,0,3.148,0.2771,1377,50.5,true,true
ETSU::empsonbradley,"Empson, Bradley",ETSU,Southern,2019,14,10,792,0,4,5,2,0,0.0,false,0,3.146,0.3450,1359,62.6,true,true
Central Arkansas::krabbesundhansentruls,"Krabbesund Hansen, Truls",Central Arkansas,ASUN,2019,34,18,430,3,0,8,5,0,0.0,false,0,3.146,0.4869,1483,80,true,true
American::agnewjake,"Agnew, Jake",American,Patriot,2019,37,12,1114,0,0,0,0,17,2.0,true,2,3.142,0.2738,1442,49.8,true,true
Wofford::tuggleaustin,"Tuggle, Austin",Wofford,Southern,2019,14,16,1043,1,2,14,5,0,0.0,false,0,3.140,0.2867,1398,52.4,true,true
Stony Brook::birgissontrausti,"Birgisson, Trausti",Stony Brook,CAA,2019,15,16,1156,1,1,13,4,0,0.0,false,0,3.140,0.2665,1471,48.4,true,true
Furman::adiazsantillan,A. Diaz-Santillan,Furman,Southern,2019,16,8,331,2,0,9,6,0,0.0,false,0,3.138,0.5477,1402,84.8,true,true
FAU::ernandarturo,"Ernand, Arturo",FAU,American,2019,7,15,1015,1,1,11,3,0,0.0,false,0,3.136,0.2919,1565,53.6,true,true
UC Santa Barbara::tmteam,"TM 
                                            TEAM",UC Santa Barbara,Big West,2019,TM,3,0,3,0,0,3,0,0.0,false,0,3.136,0.9502,1546,98.3,false,true
Furman::rockyguerra,Rocky Guerra,Furman,Southern,2019,19,7,428,0,4,7,1,0,0.0,false,0,3.133,0.4867,1423,80,true,true
Michigan State::pimlottmichael,"Pimlott, Michael",Michigan State,Big Ten,2019,5,18,1609,1,0,13,6,0,0.0,false,0,3.132,0.2075,1578,34.7,true,true
Georgia Southern::irvinecorey,"Irvine, Corey",Georgia Southern,Sun Belt,2019,12,16,676,0,3,14,3,0,0.0,false,0,3.130,0.3792,1422,67.6,true,true
Northern Kentucky::lindqvistrikard,"Lindqvist, Rikard",Northern Kentucky,Horizon,2019,10,15,1115,0,2,14,5,0,0.0,false,0,3.129,0.2728,1391,49.7,true,true
Wisconsin::akindeleandrew,"AKINDELE, ANDREW",Wisconsin,Big Ten,2019,8,16,844,0,1,18,5,0,0.0,false,0,3.128,0.3299,1566,59.9,true,true
University of Southern Indiana::rainesjustin,"Raines, Justin",University of Southern Indiana,Ohio Valley,2019,21,18,661,1,2,11,5,0,0.0,false,0,3.126,0.3841,1308,68.2,true,true
Belmont University::barkskyle,"Barks, Kyle",Belmont University,Missouri Valley,2019,8,17,1438,3,0,12,6,0,0.0,false,0,3.125,0.2260,1364,39.2,true,true
Clemson::mayakaphillip,"Mayaka, Phillip",Clemson,ACC,2019,20,5,407,0,3,4,1,0,0.0,false,0,3.124,0.4976,1708,80.7,true,true
Princeton::wolfrichard,"Wolf, Richard",Princeton,Ivy,2019,8,17,1384,2,1,6,3,0,0.0,false,0,3.118,0.2322,1469,40.8,true,true
Ohio State::scheperjake,"Scheper, Jake",Ohio State,Big Ten,2019,23,16,1144,0,1,14,6,0,0.0,false,0,3.117,0.2672,1580,48.6,true,true
Villanova::dragisicsanthony,"Dragisics , Anthony",Villanova,Big East,2019,28,17,889,1,2,7,3,0,0.0,false,0,3.116,0.3180,1530,58.2,true,true
Le Moyne College::fernandezpablo,"Fernandez, Pablo",Le Moyne College,NEC,2019,7,18,730,2,1,13,6,0,0.0,false,0,3.116,0.3608,1270,65.2,true,true
Stonehill College::hoglundmackenzie,"Hoglund, Mackenzie",Stonehill College,NEC,2019,8,6,367,2,1,11,5,0,0.0,false,0,3.116,0.5211,1277,82.7,true,true
Furman::lanedylan,"Lane, Dylan",Furman,Southern,2019,24,11,513,2,0,11,8,0,0.0,false,0,3.113,0.4419,1402,75.3,true,true
Elon::waldenjohn,"Walden, John",Elon,Other / Non-D1,2019,12,13,743,1,1,13,4,0,0.0,false,0,3.113,0.3567,1493,64.7,true,false
West Virginia::roblesgrajerarodrigo,"Robles Grajera, Rodrigo",West Virginia,Sun Belt,2019,9,8,549,2,0,10,6,0,0.0,false,0,3.113,0.4260,1454,73.8,true,true
Quinnipiac::vilarotxesoriac,"Vila Rotxes, Oriac",Quinnipiac,Metro,2019,16,16,598,4,0,7,5,0,0.0,false,0,3.113,0.4060,1389,71.1,true,true
Pacific::ricocontreresjohnatan,"Rico-Contreres, Johnatan",Pacific,West Coast,2019,7,11,858,2,0,16,4,0,0.0,false,0,3.111,0.3252,1524,59.3,true,true
Delaware::mertzryan,"Mertz, Ryan",Delaware,Summit,2019,22,15,954,1,1,14,3,0,0.0,false,0,3.111,0.3029,1480,55.5,true,true
Columbia University::carrillobeto,"Carrillo, Beto",Columbia University,Ivy,2019,23,15,782,0,2,13,5,0,0.0,false,0,3.109,0.3451,1448,62.6,true,true
Campbell::mensahmoses,"Mensah, Moses",Campbell,CAA,2019,3,21,1727,1,2,8,4,0,0.0,false,0,3.106,0.1952,1448,30.6,true,true
Presbyterian::abellharry,"Abell, Harry",Presbyterian,Big South,2019,7,16,661,1,1,13,5,0,0.0,false,0,3.102,0.3821,1433,68,true,true
Virginia::croftsjrnathanie,"CROFTS JR., NATHANIE",Virginia,ACC,2019,10,4,342,1,1,8,2,0,0.0,false,0,3.101,0.5359,1705,83.9,true,true
Pacific::rapaportemory,"Rapaport, Emory",Pacific,West Coast,2019,5,14,1289,1,2,2,2,0,0.0,false,0,3.096,0.2438,1532,43.6,true,true
Presbyterian::crespopedro,"Crespo, Pedro",Presbyterian,Big South,2019,12,19,563,1,0,19,8,0,0.0,false,0,3.094,0.4184,1412,72.7,true,true
Syracuse::team,TEAM,Syracuse,ACC,2019,TM,2,0,1,0,19,5,0,0.0,false,0,3.094,0.9417,1458,98.2,false,true
Cleveland State::bielanskithomas,"Bielanski, Thomas",Cleveland State,Horizon,2019,21,9,766,1,0,15,9,0,0.0,false,0,3.093,0.3484,1410,63.3,true,true
FIU::ocallaghannick,"O'CALLAGHAN, Nick",FIU,American,2019,5,17,1479,1,2,6,2,0,0.0,false,0,3.093,0.2196,1553,37.6,true,true
Wake Forest::rennhacktater,"Rennhack, Tater",Wake Forest,ACC,2019,9,19,273,0,3,2,1,0,0.0,false,0,3.092,0.5859,1681,87.5,true,true
SMU::williamsdj,"Williams, DJ",SMU,ACC,2019,15,14,295,1,1,12,5,0,0.0,false,0,3.092,0.5686,1530,86.1,true,true
Northeastern::delacamarafrankie,"de la Camara, Frankie",Northeastern,CAA,2019,28,17,639,1,0,14,8,0,0.0,false,0,3.092,0.3890,1470,68.9,true,true
Hartford::aksozconnor,"Aksoz, Connor",Hartford,Other / Non-D1,2019,23,13,523,1,2,3,2,0,0.0,false,0,3.091,0.4353,1564,74.7,true,false
SMU::hiltnoah,"Hilt, Noah",SMU,ACC,2019,6,19,1294,1,1,6,5,0,0.0,false,0,3.085,0.2425,1582,43.2,true,true
St. John's::gavranluka,"Gavran, Luka",St. John's,Big East,2019,12,19,864,0,0,0,0,34,8.4,true,17,3.081,0.3217,1584,58.7,true,true
Quinnipiac::budhaijason,"Budhai, Jason",Quinnipiac,Metro,2019,20,16,281,1,2,10,2,0,0.0,false,0,3.081,0.5782,1411,86.8,true,true
Davidson College::thompsonjaylen,"Thompson, Jaylen",Davidson College,Atlantic 10,2019,22,16,1297,2,0,10,5,0,0.0,false,0,3.080,0.2419,1529,43,true,true
Lehigh::jenningsnick,"Jennings, Nick",Lehigh,Patriot,2019,15,18,1325,1,3,1,1,0,0.0,false,0,3.075,0.2378,1479,42.2,true,true
Rider University::cocosylvain,"Coco, Sylvain",Rider University,Metro,2019,21,15,939,3,0,11,5,0,0.0,false,0,3.070,0.3036,1395,55.7,true,true
Oral Roberts::castrojose,"Castro, Jose",Oral Roberts,Summit,2019,17,16,906,1,2,8,2,0,0.0,false,0,3.068,0.3108,1412,57,true,true
Quinnipiac::bennettjordon,"Bennett, Jordon",Quinnipiac,Metro,2019,2,13,671,0,4,3,1,0,0.0,false,0,3.067,0.3759,1428,67,true,true
Virginia Tech::perieradaniel,"Periera, Daniel",Virginia Tech,ACC,2019,9,3,287,0,1,10,5,0,0.0,false,0,3.066,0.5716,1751,86.3,true,true
Howard::carocarlos,"Caro, Carlos",Howard,NEC,2019,1,15,1260,0,0,0,0,15,1.0,true,2,3.065,0.2463,1430,44,true,true
Seattle::burgessnkosi,"Burgess, Nkosi",Seattle,West Coast,2019,17,20,1596,1,1,12,5,0,0.0,false,0,3.057,0.2055,1508,34.1,true,true
Creighton::qongomusa,"Qongo, Musa",Creighton,Big East,2019,6,15,971,0,4,1,0,0,0.0,false,0,3.056,0.2959,1625,54.5,true,true
Hofstra::salmonshane,"Salmon, Shane",Hofstra,CAA,2019,24,10,753,0,2,7,5,0,0.0,false,0,3.056,0.3494,1438,63.5,true,true
VCU::grahamaustin,"Graham, Austin",VCU,Atlantic 10,2019,17,16,1470,0,4,3,0,0,0.0,false,0,3.055,0.2189,1474,37.4,true,true
Delaware::rubinijacob,"Rubini, Jacob",Delaware,Summit,2019,24,14,616,1,2,7,4,0,0.0,false,0,3.051,0.3940,1484,69.7,true,true
West Virginia::morriskevin,"MORRIS, Kevin",West Virginia,Sun Belt,2019,5,20,1838,1,2,11,3,0,0.0,false,0,3.051,0.1835,1530,26.8,true,true
George Mason::pertusapablo,"Pertusa, Pablo",George Mason,Atlantic 10,2019,4,15,895,2,1,8,2,0,0.0,false,0,3.050,0.3121,1399,57.3,true,true
Appalachian State::hernandezjuan,"Hernandez, Juan",Appalachian State,Other / Non-D1,2019,11,14,676,1,3,9,3,0,0.0,false,0,3.045,0.3725,1447,66.5,true,false
Virginia Tech::swaneveldmathijs,"Swaneveld, Mathijs",Virginia Tech,ACC,2019,1,16,1471,0,1,0,0,45,15.0,true,12,3.043,0.2183,1644,37.2,true,true
Gonzaga::jacksonisaiah,"Jackson, Isaiah",Gonzaga,Pac-12,2019,19,18,1657,0,3,5,3,0,0.0,false,0,3.042,0.1989,1557,32,true,true
Omaha::veysmartin,"Veys, Martin",Omaha,Summit,2019,7,15,724,0,2,11,5,0,0.0,false,0,3.042,0.3570,1495,64.7,true,true
UC Davis::kibunguchynabi,"Kibunguchy, Nabi",UC Davis,Mountain West,2019,18,20,1771,1,0,18,5,0,0.0,false,0,3.035,0.1884,1535,28.2,true,true
Cincinnati::volkermason,"Volker, Mason",Cincinnati,Other / Non-D1,2019,26,14,1232,1,1,8,5,0,0.0,false,0,3.035,0.2488,1505,44.8,true,false
Northeastern::gracindobernardo,"Gracindo, Bernardo",Northeastern,CAA,2019,5,16,1232,0,3,5,3,0,0.0,false,0,3.034,0.2487,1451,44.8,true,true
UNC Asheville::dziergasdino,"Dziergas, Dino",UNC Asheville,Big South,2019,25,16,712,1,2,7,2,0,0.0,false,0,3.031,0.3599,1370,65.1,true,true
Cincinnati::westaerin,"West, Aerin",Cincinnati,Other / Non-D1,2019,27,14,1143,0,2,8,4,0,0.0,false,0,3.031,0.2625,1505,47.6,true,false
Utah Tech::ruizraul,"Ruiz, Raul",Utah Tech,Mountain West,2019,13,19,777,0,3,10,5,0,0.0,false,0,3.027,0.3405,1286,61.8,true,true
Wisconsin::storeyduncan,"STOREY, DUNCAN",Wisconsin,Big Ten,2019,22,17,1183,1,1,15,3,0,0.0,false,0,3.025,0.2558,1558,46.2,true,true
FAU::maciasandres,"Macias, Andres",FAU,American,2019,21,15,367,1,2,6,2,0,0.0,false,0,3.025,0.5112,1565,81.7,true,true
UC Riverside::gutierrezedwyn,"Gutierrez, Edwyn",UC Riverside,Pac-12,2019,30,17,1606,0,0,0,0,37,10.0,true,9,3.025,0.2031,1524,33.2,true,true
UCF::nessthomas,"Ness, Thomas",UCF,Sun Belt,2019,23,16,701,0,1,10,6,0,0.0,false,0,3.024,0.3627,1590,65.4,true,true
Akron::milanesemarco,"Milanese, Marco",Akron,Big East,2019,4,18,1388,1,0,14,6,0,0.0,false,0,3.015,0.2267,1562,39.4,true,true
Missouri State::strattongreg,"Stratton, Greg",Missouri State,American,2019,3,20,1579,1,3,5,2,0,0.0,false,0,3.009,0.2051,1428,33.9,true,true
Saint Mary's::dayekhyounes,"Dayekh, Younes",Saint Mary's,West Coast,2019,17,17,335,1,1,10,5,0,0.0,false,0,3.009,0.5301,1496,83.5,true,true
Purdue Fort Wayne::mikalsenmathias,"Mikalsen, Mathias",Purdue Fort Wayne,Horizon,2019,11,19,1050,0,0,21,9,0,0.0,false,0,3.003,0.2771,1398,50.5,true,true
Drexel::coronharrison,"Coron, Harrison",Drexel,CAA,2019,28,16,372,2,0,12,7,0,0.0,false,0,2.999,0.5051,1429,81.2,true,true
UNLV::gooskyler,"Goo, Skyler",UNLV,Mountain West,2019,13,16,497,2,1,8,3,0,0.0,false,0,2.991,0.4378,1453,74.8,true,true
UC San Diego::kristjnssonjnveigar,"Kristjánsson, Jón Veigar",UC San Diego,Pac-12,2019,8,18,871,2,0,17,6,0,0.0,false,0,2.990,0.3137,1283,57.5,true,true
Fairleigh Dickinson::barajasadrian,"Barajas, Adrian",Fairleigh Dickinson,Other / Non-D1,2019,13,11,683,2,1,6,4,0,0.0,false,0,2.980,0.3650,1412,65.7,true,false
Mount St. Mary's::luceromiguel,"Lucero, Miguel",Mount St. Mary's,Metro,2019,6,15,1262,0,4,5,3,0,0.0,false,0,2.974,0.2412,1349,42.8,true,true
Central Connecticut::yepeseddie,"Yepes, Eddie",Central Connecticut,Other / Non-D1,2019,7,3,259,2,0,13,7,0,0.0,false,0,2.969,0.5820,1342,87.1,false,false
DePaul::calliparibrayden,"Callipari, Brayden",DePaul,Big East,2019,6,16,1302,1,2,6,2,0,0.0,false,0,2.967,0.2354,1569,41.5,true,true
UC San Diego::daneshvarshaheen,"Daneshvar, Shaheen",UC San Diego,Pac-12,2019,19,17,628,2,0,19,6,0,0.0,false,0,2.966,0.3825,1284,68,true,true
Saint Mary's::zattarinfilippo,"Zattarin, Filippo",Saint Mary's,West Coast,2019,3,17,1530,0,2,15,3,0,0.0,false,0,2.960,0.2079,1496,34.8,true,true
Mercer::harrisonjoshua,"Harrison, Joshua",Mercer,Southern,2019,18,19,1731,1,2,5,3,0,0.0,false,0,2.959,0.1888,1407,28.4,true,true
Grand Canyon::hughestyler,"Hughes, Tyler",Grand Canyon,Mountain West,2019,8,15,445,1,1,9,3,0,0.0,false,0,2.956,0.4597,1507,77,true,true
New Hampshire::brewsterkyle,"Brewster, Kyle",New Hampshire,America East,2019,24,19,1243,0,1,15,6,0,0.0,false,0,2.956,0.2430,1515,43.5,true,true
Oakland::kettemanmikey,"KETTEMAN, Mikey",Oakland,Horizon,2019,18,13,370,2,1,11,2,0,0.0,false,0,2.956,0.5017,1440,81,true,true
Omaha::jokicvlad,"Jokic, Vlad",Omaha,Summit,2019,9,14,464,1,2,3,2,0,0.0,false,0,2.953,0.4498,1507,76.3,true,true
Albany::dasilvakaio,"DaSilva, Kaio",Albany,Other / Non-D1,2019,17,8,367,2,0,7,5,0,0.0,false,0,2.953,0.5032,1526,81.1,true,false
UC Davis::lapsleywallis,"Lapsley, Wallis",UC Davis,Mountain West,2019,1,20,1844,0,0,0,0,12,1.0,true,3,2.951,0.1792,1535,25.3,true,true
Post::sergiodiaz,Sergio Diaz,Post,Other / Non-D1,2019,10,1,86,0,3,7,2,0,0.0,false,0,2.951,0.7667,1449,95.4,false,false
Adelphi::paolomarciano,Paolo Marciano,Adelphi,Other / Non-D1,2019,7,2,165,2,1,9,5,0,0.0,false,0,2.951,0.6682,1315,91.7,false,false
San Diego State::kellykeegan,"Kelly, Keegan",San Diego State,Pac-12,2019,10,14,644,1,0,14,7,0,0.0,false,0,2.946,0.3752,1524,66.9,true,true
UConn::moussawade,Moussa Wade,UConn,Big East,2019,11,6,519,2,0,12,4,0,0.0,false,0,2.941,0.4232,1555,73.5,true,true
UConn::ahdantait,Ahdan Tait,UConn,Big East,2019,7,6,432,1,1,9,4,0,0.0,false,0,2.941,0.4649,1555,77.5,true,true
Pittsburgh::nyksessock,Nyk Sessock,Pittsburgh,ACC,2019,2,12,989,1,1,5,3,0,0.0,false,0,2.937,0.2847,1614,52,true,true
Missouri State::hiebertkyle,"Hiebert, Kyle",Missouri State,American,2019,21,20,1805,1,2,6,3,0,0.0,false,0,2.932,0.1815,1428,25.9,true,true
Monmouth::mrkulicanes,"Mrkulic, Anes",Monmouth,CAA,2019,11,12,558,0,2,8,6,0,0.0,false,0,2.929,0.4057,1395,71.1,true,true
Western Illinois::cosiocesar,"Cosio, Cesar",Western Illinois,Ohio Valley,2019,9,17,1427,1,1,17,3,0,0.0,false,0,2.928,0.2178,1416,37.1,true,true
Detroit Mercy::halloranryan,"Halloran, Ryan",Detroit Mercy,Horizon,2019,11,16,1432,1,1,10,4,0,0.0,false,0,2.927,0.2172,1480,36.9,true,true
Dayton::dossantosdaniel,"Dos Santos, Daniel",Dayton,Atlantic 10,2019,8,15,786,2,0,10,4,0,0.0,false,0,2.926,0.3306,1478,60.1,true,true
Dayton::feinerjake,"Feiner, Jake",Dayton,Atlantic 10,2019,16,20,1469,0,3,13,1,0,0.0,false,0,2.919,0.2126,1463,35.9,true,true
Le Moyne College::orchimirko,"Orchi, Mirko",Le Moyne College,NEC,2019,5,13,1073,2,1,6,4,0,0.0,false,0,2.918,0.2679,1310,48.8,true,true
Saint Peter's::hoytmatt,"Hoyt, Matt",Saint Peter's,Metro,2019,12,16,685,0,3,6,4,0,0.0,false,0,2.917,0.3594,1340,65,true,true
Gardner-Webb::medzakharrel,"Medza, Kharrel",Gardner-Webb,Big South,2019,27,16,252,2,1,7,6,0,0.0,false,0,2.916,0.5809,1388,87,false,true
Pacific::charalambousandreas,"Charalambous, Andreas",Pacific,West Coast,2019,6,11,992,2,0,11,4,0,0.0,false,0,2.915,0.2827,1524,51.7,true,true
American International::hicksconnor,"Hicks, Connor",American International,Other / Non-D1,2019,13,3,173,3,0,11,5,0,0.0,false,0,2.914,0.6543,1265,91.2,false,false
Belmont University::marlonssonares,"Marlonsson, Ares",Belmont University,Missouri Valley,2019,9,12,621,2,1,9,5,0,0.0,false,0,2.914,0.3806,1341,67.8,true,true
Wingate University::paulngongo,Paul Ngongo,Wingate University,Other / Non-D1,2019,9,2,180,3,0,7,4,0,0.0,false,0,2.913,0.6469,1351,90.8,false,false
Kentucky::innescolin,"Innes, Colin",Kentucky,Sun Belt,2019,28,15,502,1,1,7,4,0,0.0,false,0,2.913,0.4280,1582,73.9,true,true
Georgia State::finnieross,"Finnie, Ross",Georgia State,Sun Belt,2019,10,17,1405,0,3,5,4,0,0.0,false,0,2.912,0.2197,1429,37.7,true,true
Syracuse::lutherarchimede,Luther Archimede,Syracuse,ACC,2019,19,4,242,0,1,9,5,0,0.0,false,0,2.912,0.5888,1724,87.6,false,true
Rhode Island::middrupniklas,"MIDDRUP, Niklas",Rhode Island,Atlantic 10,2019,6,21,1975,2,1,7,3,0,0.0,false,0,2.910,0.1680,1451,21.6,true,true
UC Riverside::badawiyaissa,"Badawiya, Issa",UC Riverside,Pac-12,2019,17,18,714,0,0,25,6,0,0.0,false,0,2.903,0.3493,1529,63.4,true,true
Houston Christian::ugotim,"Ugo, Tim",Houston Christian,Ohio Valley,2019,22,11,704,1,0,18,6,0,0.0,false,0,2.899,0.3521,1456,63.9,true,true
Penn State::stevensonalex,"Stevenson, Alex",Penn State,Big Ten,2019,18,19,1108,1,2,4,1,0,0.0,false,0,2.898,0.2607,1593,47.2,true,true
Northwestern::tomasinomattias,"Tomasino, Mattias",Northwestern,Big Ten,2019,17,17,1085,1,1,16,2,0,0.0,false,0,2.897,0.2646,1522,47.9,true,true
Akron::cruzhenrique,"Cruz, Henrique",Akron,Big East,2019,16,16,680,0,2,11,2,0,0.0,false,0,2.897,0.3594,1564,65,true,true
Northern Kentucky::masonsam,"Mason, Sam",Northern Kentucky,Horizon,2019,16,12,635,3,0,8,5,0,0.0,false,0,2.897,0.3743,1357,66.8,true,true
Belmont University::roysterbrett,"Royster, Brett",Belmont University,Missouri Valley,2019,23,16,1392,1,3,4,2,0,0.0,false,0,2.896,0.2204,1384,37.9,true,true
Hofstra::schleeperjesse,"Schleeper, Jesse",Hofstra,CAA,2019,27,13,267,1,1,8,3,0,0.0,false,0,2.891,0.5656,1495,86,false,true
San Diego State::webertristan,"Weber, Tristan",San Diego State,Pac-12,2019,19,16,1139,1,1,10,3,0,0.0,false,0,2.890,0.2552,1564,46.1,true,true
Drake::wilsonliam,"Wilson, Liam",Drake,Missouri Valley,2019,5,16,1410,2,0,7,4,0,0.0,false,0,2.889,0.2179,1413,37.1,true,true
UC Irvine::berumeneddy,"Berumen, Eddy",UC Irvine,Big West,2019,13,16,1035,0,2,11,3,0,0.0,false,0,2.884,0.2726,1595,49.6,true,true
Drury University::obrienjamie,"O'Brien, Jamie",Drury University,Other / Non-D1,2019,9,3,276,3,0,6,3,0,0.0,false,0,2.880,0.5572,1412,85.4,true,false
