identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
ETSU::hancockjosh,"Hancock, Josh",ETSU,Southern,2022,5,4,87,0,0,1,1,0,0.0,false,0,0.287,0.3274,1399,58.5,false,true
Mount St. Mary's::massangmarcarthur,"Massang, Marc-Arthur",Mount St. Mary's,Metro,2022,17,10,290,0,0,2,1,0,0.0,false,0,0.286,0.2376,1370,41,true,true
Stonehill College::oneilterence,"O'Neil, Terence",Stonehill College,NEC,2022,23,8,572,0,0,2,1,0,0.0,false,0,0.286,0.1720,1310,20.7,true,true
Pacific::martinezmarco,"Martinez, Marco",Pacific,West Coast,2022,15,9,70,0,0,2,1,0,0.0,false,0,0.285,0.3380,1508,60.1,false,true
Binghamton::vargasdiego,"Vargas, Diego",Binghamton,America East,2022,8,1,90,0,0,1,1,0,0.0,false,0,0.285,0.3254,1508,58.3,false,true
Northern Kentucky::stinsonwade,"Stinson, Wade",Northern Kentucky,Horizon,2022,5,15,1114,0,0,1,1,0,0.0,false,0,0.285,0.1124,1312,6.7,true,true
North Florida::lewismalcolm,"Lewis, Malcolm",North Florida,ASUN,2022,17,10,36,0,0,2,1,0,0.0,false,0,0.285,0.3615,1471,63.8,false,true
Detroit Mercy::palushajmichael,"Palushaj, Michael",Detroit Mercy,Horizon,2022,4,5,414,0,0,1,1,0,0.0,false,0,0.285,0.2034,1441,31.2,true,true
Merrimack College::barreriadylan,"Barreria, Dylan",Merrimack College,Metro,2022,10,4,100,0,0,2,1,0,0.0,false,0,0.285,0.3194,1480,57.5,false,true
Wright State::fernandezsaul,"Fernandez, Saul",Wright State,Horizon,2022,3,8,78,0,0,1,1,0,0.0,false,0,0.284,0.3326,1505,59.5,false,true
New Haven::chyzowychchris,"Chyzowych, Chris",New Haven,NEC,2022,15,10,331,0,0,2,1,0,0.0,false,0,0.284,0.2249,1327,37.5,true,true
Saint Anselm College::alvesjonathan,"Alves, Jonathan",Saint Anselm College,Other / Non-D1,2022,17,1,48,0,0,2,1,0,0.0,false,0,0.284,0.3527,1328,62.6,false,false
Saint Anselm College::kubinskiandrew,"Kubinski, Andrew",Saint Anselm College,Other / Non-D1,2022,23,1,80,0,0,2,1,0,0.0,false,0,0.284,0.3314,1328,59.2,false,false
Jefferson::jawaramohamed,"Jawara, Mohamed",Jefferson,Other / Non-D1,2022,10,1,58,0,0,2,1,0,0.0,false,0,0.284,0.3457,1328,61.6,false,false
St. Bonaventure::mcbennettzach,"McBennett, Zach",St. Bonaventure,Atlantic 10,2022,29,8,76,0,0,1,1,0,0.0,false,0,0.284,0.3338,1428,59.6,false,true
Northwestern::princenigel,"Prince, Nigel",Northwestern,Big Ten,2022,25,14,930,0,0,1,1,0,0.0,false,0,0.284,0.1272,1591,9.4,true,true
Sacred Heart::amatogiovanni,"Amato, Giovanni",Sacred Heart,Metro,2022,27,16,175,0,0,1,1,0,0.0,false,0,0.284,0.2809,1350,50.2,false,true
Adelphi::hidalgokiko,"Hidalgo, Kiko",Adelphi,Other / Non-D1,2022,25,1,90,0,0,1,1,0,0.0,false,0,0.283,0.3250,1500,58.2,false,false
West Virginia::bonnairemarc,"Bonnaire, Marc",West Virginia,Sun Belt,2022,18,9,180,0,0,0,0,1,0.0,true,1,0.282,0.2785,1589,49.7,false,true
Fairleigh Dickinson::garciaeugenio,"Garcia, Eugenio",Fairleigh Dickinson,Other / Non-D1,2022,20,7,186,0,0,2,1,0,0.0,false,0,0.282,0.2759,1532,49.2,false,false
Bentley::meyerschad,"Meyers, Chad",Bentley,Other / Non-D1,2022,10,2,142,0,0,3,1,0,0.0,false,0,0.282,0.2964,1231,53.8,false,false
Omaha::reesekyle,"Reese, Kyle",Omaha,Summit,2022,12,13,1036,0,0,2,1,0,0.0,false,0,0.282,0.1181,1437,7.5,true,true
Georgian Court University::loganromero,Logan Romero,Georgian Court University,Other / Non-D1,2022,7,1,26,0,0,1,1,0,0.0,false,0,0.282,0.3686,1497,64.8,false,false
Georgian Court University::mathiasmadersbacher,Mathias Madersbacher,Georgian Court University,Other / Non-D1,2022,10,1,72,0,0,1,1,0,0.0,false,0,0.282,0.3361,1497,60,false,false
California Baptist::bradleycole,"Bradley, Cole",California Baptist,Pac-12,2022,21,15,59,0,0,1,1,0,0.0,false,0,0.282,0.3446,1475,61.2,false,true
Duke::lagosjackson,"Lagos, Jackson",Duke,ACC,2022,32,20,54,0,0,1,1,0,0.0,false,0,0.282,0.3480,1581,61.9,false,true
Western Illinois::dedicarmin,"Dedic, Armin",Western Illinois,Ohio Valley,2022,16,9,222,0,0,1,1,0,0.0,false,0,0.282,0.2610,1356,46.6,false,true
Rider University::wharfemarc,"Wharfe, Marc",Rider University,Metro,2022,30,6,149,0,0,1,1,0,0.0,false,0,0.281,0.2928,1488,52.9,false,true
Maine at Fort Kent::germanmichael,"German, Michael",Maine at Fort Kent,Other / Non-D1,2022,16,1,34,0,0,1,1,0,0.0,false,0,0.281,0.3623,1494,63.8,false,false
Belmont University::armbrusterjp,"Armbruster, JP",Belmont University,Missouri Valley,2022,6,17,925,0,0,1,1,0,0.0,false,0,0.280,0.1275,1418,9.4,true,true
Utah Tech::chamberlaintraedon,"Chamberlain, Traedon",Utah Tech,Mountain West,2022,2,9,313,0,0,1,1,0,0.0,false,0,0.280,0.2297,1511,39,true,true
High Point::caronjosh,"Caron, Josh",High Point,Big South,2022,0,6,104,0,0,0,0,2,0.5,true,1,0.280,0.3163,1605,57.1,false,true
Lindenwood::catarinicchianico,"Catarinicchia, Nico",Lindenwood,Ohio Valley,2022,12,11,511,0,0,3,1,0,0.0,false,0,0.280,0.1823,1440,24.3,true,true
VMI::sennaadam,"Senna, Adam",VMI,Southern,2022,25,11,513,0,0,2,1,0,0.0,false,0,0.279,0.1819,1348,24.2,true,true
Temple University::shojaeielyad,"Shojaei, Elyad",Temple University,American,2022,4,14,952,0,0,2,1,0,0.0,false,0,0.279,0.1249,1535,8.8,true,true
Albany::luccagiuliano,"Lucca, Giuliano",Albany,Other / Non-D1,2022,10,6,179,0,0,5,0,0,0.0,false,0,0.278,0.2783,1419,49.7,false,false
Penn::sakaloskyerickson,"Sakalosky, Erickson",Penn,Ivy,2022,13,9,54,0,0,1,1,0,0.0,false,0,0.278,0.3473,1538,61.8,false,true
The College of Saint Rose::luleandrew,"Lule, Andrew",The College of Saint Rose,Other / Non-D1,2022,5,1,75,0,0,2,1,0,0.0,false,0,0.277,0.3334,1308,59.5,false,false
Queens::moisegaston,"Moise, Gaston",Queens,ASUN,2022,13,9,134,0,0,1,1,0,0.0,false,0,0.277,0.2996,1427,54.2,false,true
Lipscomb::brownjovoney,"Brown, Jovoney",Lipscomb,ASUN,2022,20,1,45,0,0,1,1,0,0.0,false,0,0.276,0.3534,1476,62.7,false,true
Hartford::merrilljack,"Merrill, Jack",Hartford,Other / Non-D1,2022,27,9,810,0,0,3,1,0,0.0,false,0,0.276,0.1388,1329,11.9,true,false
UAB::jowerskaleb,"Jowers, Kaleb",UAB,American,2022,34,13,52,0,0,2,1,0,0.0,false,0,0.276,0.3483,1547,62,false,true
Mercer::agbajebaba,"Agbaje, Baba",Mercer,Southern,2022,19,16,61,0,0,1,1,0,0.0,false,0,0.275,0.3421,1458,60.8,false,true
Yale::schafferjake,"Schaffer, Jake",Yale,Ivy,2022,4,10,291,0,0,1,1,0,0.0,false,0,0.274,0.2358,1552,40.7,true,true
Adelphi::dugganrory,"Duggan, Rory",Adelphi,Other / Non-D1,2022,34,3,116,0,0,6,0,0,0.0,false,0,0.274,0.3086,1244,56.1,false,false
Houston Christian::medzakharrel,"Medza, Kharrel",Houston Christian,Ohio Valley,2022,16,10,269,0,0,5,0,0,0.0,false,0,0.274,0.2429,1444,42.5,false,true
UNC Wilmington::madridangelo,"Madrid, Angelo",UNC Wilmington,CAA,2022,14,10,318,0,0,1,1,0,0.0,false,0,0.273,0.2274,1494,38.3,true,true
Stonehill College::oconnorfinbar,"O'Connor, Finbar",Stonehill College,NEC,2022,21,11,595,0,0,3,1,0,0.0,false,0,0.273,0.1671,1306,19.6,true,true
Pacific::grahamquinlan,"Graham, Quinlan",Pacific,West Coast,2022,4,16,723,0,0,1,1,0,0.0,false,0,0.272,0.1488,1530,14.5,true,true
Pacific::sullivankai,"Sullivan, Kai",Pacific,West Coast,2022,14,11,232,0,0,1,1,0,0.0,false,0,0.272,0.2560,1539,45.5,false,true
Mercy College::silvaluis,"Silva, Luis",Mercy College,Other / Non-D1,2022,16,1,56,0,0,2,1,0,0.0,false,0,0.272,0.3450,1294,61.3,false,false
Mercy College::cerdanicolas,"Cerda, Nicolas",Mercy College,Other / Non-D1,2022,10,1,45,0,0,2,1,0,0.0,false,0,0.272,0.3527,1294,62.6,false,false
Howard::bernardchristian,"Bernard, Christian",Howard,NEC,2022,24,5,90,0,0,1,1,0,0.0,false,0,0.272,0.3232,1540,58.1,false,true
Howard::daviskhari,"Davis, Khari",Howard,NEC,2022,26,5,80,0,0,1,1,0,0.0,false,0,0.272,0.3293,1540,58.9,false,true
Virginia Tech::kinyuamayola,"Kinyua, Mayola",Virginia Tech,ACC,2022,8,16,1252,0,0,4,0,0,0.0,false,0,0.272,0.1025,1623,5.3,true,true
Colgate::lepperdale,"Lepper, Dale",Colgate,Other / Non-D1,2022,18,14,1168,0,0,1,1,0,0.0,false,0,0.272,0.1079,1494,6.1,true,false
Temple University::kwazemalawrence,"Kwazema, Lawrence",Temple University,American,2022,5,13,94,0,0,1,1,0,0.0,false,0,0.271,0.3207,1521,57.8,false,true
Gonzaga::davisgideon,"Davis, Gideon",Gonzaga,Pac-12,2022,6,16,87,0,0,1,1,0,0.0,false,0,0.271,0.3248,1517,58.2,false,true
UAlbany::wattlucas,"Watt, Lucas",UAlbany,Other / Non-D1,2022,4,6,344,0,0,1,1,0,0.0,false,0,0.271,0.2197,1599,36.2,true,false
University of Southern Indiana::walshcolten,"Walsh, Colten",University of Southern Indiana,Ohio Valley,2022,19,13,1070,0,0,2,1,0,0.0,false,0,0.271,0.1148,1362,7,true,true
North Florida::cunhaowen,"Cunha, Owen",North Florida,ASUN,2022,24,15,529,0,0,1,1,0,0.0,false,0,0.271,0.1782,1470,23.1,true,true
Jacksonville::mancusomichael,"Mancuso, Michael",Jacksonville,ASUN,2022,22,8,208,0,0,2,1,0,0.0,false,0,0.270,0.2650,1463,47.3,false,true
Cal Poly::clausenisak,"Clausen, Isak",Cal Poly,Pac-12,2022,34,14,181,0,0,1,1,0,0.0,false,0,0.270,0.2763,1479,49.3,false,true
Colgate::leaskryan,"Leask, Ryan",Colgate,Other / Non-D1,2022,2,13,877,0,0,1,1,0,0.0,false,0,0.269,0.1313,1501,10.3,true,false
Butler::hicksbrendan,"Hicks, Brendan",Butler,Big East,2022,24,12,192,0,0,2,1,0,0.0,false,0,0.269,0.2714,1556,48.4,false,true
UAlbany::scottisneophytos,"Scottis, Neophytos",UAlbany,Other / Non-D1,2022,2,7,481,0,0,2,1,0,0.0,false,0,0.268,0.1871,1531,26,true,false
Embry-Riddle::baxmannjano,"Baxmann, Jano",Embry-Riddle,Other / Non-D1,2022,9,1,50,0,0,1,1,0,0.0,false,0,0.268,0.3484,1447,62,false,false
Quinnipiac::wilderjrterrance,"Wilder Jr., Terrance",Quinnipiac,Metro,2022,7,18,498,0,0,5,0,0,0.0,false,0,0.267,0.1837,1355,24.7,true,true
Elon::atenciogustavo,"Atencio, Gustavo",Elon,Other / Non-D1,2022,14,13,219,0,0,1,1,0,0.0,false,0,0.267,0.2602,1515,46.5,false,false
South Florida::moriyamatakeru,"Moriyama, Takeru",South Florida,American,2022,6,17,1316,0,0,4,0,0,0.0,false,0,0.267,0.0986,1644,4.8,true,true
CCSU::martinsenbirk,"Martinsen, Birk",CCSU,Other / Non-D1,2022,8,1,81,0,0,1,1,0,0.0,false,0,0.266,0.3277,1440,58.5,false,false
CCSU::gannonsean,"Gannon, Sean",CCSU,Other / Non-D1,2022,10,1,81,0,0,1,1,0,0.0,false,0,0.266,0.3277,1440,58.5,false,false
Albany::ehlinelias,"Ehlin, Elias",Albany,Other / Non-D1,2022,6,6,454,0,0,2,1,0,0.0,false,0,0.265,0.1924,1419,27.6,true,false
New Hampshire::hicksadison,"Hicks, Adison",New Hampshire,America East,2022,23,15,69,0,0,1,1,0,0.0,false,0,0.265,0.3350,1511,59.8,false,true
Robert Morris::bijounoe,"Bijou, Noe",Robert Morris,Horizon,2022,6,10,627,0,0,2,1,0,0.0,false,0,0.265,0.1614,1392,18,true,true
Southern New Hampshire::garciamichael,"Garcia, Michael",Southern New Hampshire,Other / Non-D1,2022,16,2,28,0,0,2,1,0,0.0,false,0,0.265,0.3637,1242,64.1,false,false
Purdue Fort Wayne::navarromarco,"Navarro, Marco",Purdue Fort Wayne,Horizon,2022,14,14,663,0,0,1,1,0,0.0,false,0,0.264,0.1562,1372,16.7,true,true
Manhattan::lucasjames,"Lucas, James",Manhattan,Metro,2022,13,10,165,0,0,5,0,0,0.0,false,0,0.264,0.2827,1359,50.6,false,true
St. Bonaventure::ehrlichxaver,"EHRLICH, Xaver",St. Bonaventure,Atlantic 10,2022,4,1,70,0,0,1,1,0,0.0,false,0,0.263,0.3340,1428,59.6,false,true
Mary Baldwin::alexisbarba,Alexis Barba,Mary Baldwin,Other / Non-D1,2022,11,1,34,0,0,3,1,0,0.0,false,0,0.262,0.3588,951,63.4,false,false
Saint Michael's College::pescinaalessandro,"Pescina, Alessandro",Saint Michael's College,Other / Non-D1,2022,8,1,69,0,0,3,1,0,0.0,false,0,0.262,0.3346,1133,59.8,false,false
FDU::ferreirajoshua,"Ferreira, Joshua",FDU,Other / Non-D1,2022,9,2,30,0,0,2,1,0,0.0,false,0,0.262,0.3618,1216,63.8,false,false
Presbyterian::munozalonso,"Munoz, Alonso",Presbyterian,Big South,2022,28,5,65,0,0,2,1,0,0.0,false,0,0.262,0.3371,1402,60,false,true
Lafayette::needhamjack,"Needham, Jack",Lafayette,Patriot,2022,20,14,818,0,0,2,1,0,0.0,false,0,0.261,0.1369,1397,11.6,true,true
Michigan::alhasnawimoshtaba,"Al-Hasnawi, Moshtaba",Michigan,Big Ten,2022,26,16,256,0,0,1,1,0,0.0,false,0,0.260,0.2457,1527,43,false,true
Vermont::moultoncondiottijojo,"Moulton-Condiotti, JoJo",Vermont,America East,2022,22,11,79,0,0,1,1,0,0.0,false,0,0.258,0.3275,1538,58.5,false,true
St. John's::smaliosemmanuel,"Smalios, Emmanuel",St. John's,Big East,2022,31,14,183,0,0,0,0,7,2.5,true,2,0.257,0.2735,1561,48.9,false,true
Delaware::anyagrisaviour,"Anyagri, Saviour",Delaware,Summit,2022,3,13,420,0,0,1,1,0,0.0,false,0,0.257,0.1990,1441,29.8,true,true
Utah Tech::herrerajulian,"Herrera, Julian",Utah Tech,Mountain West,2022,14,12,1016,0,0,4,0,0,0.0,false,0,0.256,0.1181,1464,7.6,true,true
Georgetown::paretecole,"Parete, Cole",Georgetown,Big East,2022,14,15,2,0,0,1,1,0,0.0,false,0,0.256,0.3830,1630,66.9,false,true
Sacramento State::powellchristian,"Powell, Christian",Sacramento State,Big West,2022,4,15,551,0,0,1,1,0,0.0,false,0,0.256,0.1729,1459,21,true,true
Omaha::curtiswill,"Curtis, Will",Omaha,Summit,2022,17,13,364,0,0,2,1,0,0.0,false,0,0.256,0.2126,1420,34.5,true,true
UW-Green Bay::albumchris,"Album, Chris",UW-Green Bay,Other / Non-D1,2022,9,1,81,0,0,4,0,0,0.0,false,0,0.255,0.3259,1560,58.4,false,false
Rockhurst University::klusmanchase,"Klusman, Chase",Rockhurst University,Other / Non-D1,2022,10,1,49,0,0,1,1,0,0.0,false,0,0.255,0.3467,1401,61.7,false,false
Rockhurst University::banestigmax,"Banestig, Max",Rockhurst University,Other / Non-D1,2022,16,1,26,0,0,1,1,0,0.0,false,0,0.255,0.3634,1401,64,false,false
Rockhurst University::belardojacopo,"Belardo, Jacopo",Rockhurst University,Other / Non-D1,2022,19,1,64,0,0,1,1,0,0.0,false,0,0.255,0.3366,1401,60,false,false
Lindenwood::mahmutovicdino,"Mahmutovic, Dino",Lindenwood,Ohio Valley,2022,6,7,498,0,0,1,1,0,0.0,false,0,0.255,0.1824,1476,24.3,true,true
Lafayette::fordjon,"Ford, Jon",Lafayette,Patriot,2022,22,8,128,0,0,1,1,0,0.0,false,0,0.254,0.2992,1442,54.2,false,true
St. John's::veltricolin,"Veltri, Colin",St. John's,Big East,2022,24,15,190,0,0,4,0,0,0.0,false,0,0.254,0.2702,1570,48.2,false,true
Navy::devincentisalex,"DeVincentis, Alex",Navy,Patriot,2022,21,6,23,0,0,1,1,0,0.0,false,0,0.253,0.3655,1374,64.5,false,true
North Greenville::semedokalvin,"Semedo, Kalvin",North Greenville,Other / Non-D1,2022,11,1,37,0,0,1,1,0,0.0,false,0,0.252,0.3547,1391,62.8,false,false
UIW::mendozacristian,"Mendoza, Cristian",UIW,Other / Non-D1,2022,14,1,48,0,0,1,1,0,0.0,false,0,0.251,0.3467,1387,61.7,false,false
San Francisco::knighttj,"Knight, TJ",San Francisco,West Coast,2022,16,15,186,0,0,4,0,0,0.0,false,0,0.250,0.2713,1517,48.3,false,true
UIC::cerritosmanny,"Cerritos, Manny",UIC,Missouri Valley,2022,15,16,1029,0,0,5,0,0,0.0,false,0,0.250,0.1166,1474,7.3,true,true
Cal Poly::folanrory,"Folan, Rory",Cal Poly,Pac-12,2022,16,10,68,0,0,1,1,0,0.0,false,0,0.249,0.3330,1470,59.5,false,true
Princeton::huntjack,"Hunt, Jack",Princeton,Ivy,2022,4,10,10,0,0,1,1,0,0.0,false,0,0.249,0.3749,1481,65.7,false,true
Rider University::skrockitom,"Skrocki, Tom",Rider University,Metro,2022,15,15,776,0,0,2,1,0,0.0,false,0,0.249,0.1407,1373,12.3,true,true
Penn State::ogunwaleolu,"Ogunwale, Olu",Penn State,Big Ten,2022,25,16,1009,0,0,4,0,0,0.0,false,0,0.246,0.1180,1609,7.5,true,true
Mercyhurst::chasejonathan,"Chase, Jonathan",Mercyhurst,NEC,2022,12,6,99,0,0,2,1,0,0.0,false,0,0.246,0.3137,1241,56.7,false,true
West Virginia::claytonalex,"Clayton, Alex",West Virginia,Sun Belt,2022,2,10,213,0,0,2,1,0,0.0,false,0,0.246,0.2597,1551,46.4,false,true
UC Irvine::kenworthyjosh,"Kenworthy, Josh",UC Irvine,Big West,2022,3,20,1738,0,0,4,0,0,0.0,false,0,0.246,0.0787,1542,3.1,true,true
Central Connecticut State::alfredmatthew,"Alfred, Matthew",Central Connecticut State,Other / Non-D1,2022,23,4,135,0,0,1,1,0,0.0,false,0,0.245,0.2942,1349,53.2,false,false
Winthrop::hornsbytyler,"Hornsby, Tyler",Winthrop,Big South,2022,8,12,224,0,0,1,1,0,0.0,false,0,0.244,0.2552,1458,45.3,false,true
Howard::gainesrameses,"Gaines, Rameses",Howard,NEC,2022,18,14,973,0,0,1,1,0,0.0,false,0,0.242,0.1208,1423,8.1,true,true
Howard::agyemangezekiel,"Agyemang, Ezekiel",Howard,NEC,2022,27,7,99,0,0,1,1,0,0.0,false,0,0.242,0.3130,1459,56.7,false,true
Howard::julienjorden,"Julien, Jorden",Howard,NEC,2022,29,9,245,0,0,1,1,0,0.0,false,0,0.242,0.2473,1478,43.3,false,true
Boston University::bobergmatthew,"Boberg, Matthew",Boston University,Patriot,2022,13,16,145,0,0,1,1,0,0.0,false,0,0.242,0.2888,1462,52.1,false,true
Purdue Fort Wayne::rodriguezmarc,"Rodriguez, Marc",Purdue Fort Wayne,Horizon,2022,5,11,196,0,0,1,1,0,0.0,false,0,0.242,0.2660,1397,47.6,false,true
UAlbany::wilhelmmax,"Wilhelm, Max",UAlbany,Other / Non-D1,2022,23,6,276,0,0,1,1,0,0.0,false,0,0.241,0.2366,1564,40.8,true,false
UC San Diego::yamaguchijota,"Yamaguchi, Jota",UC San Diego,Pac-12,2022,18,10,126,0,0,1,1,0,0.0,false,0,0.241,0.2982,1447,54,false,true
Howard Payne::hernandezdaniel,"Hernandez, Daniel",Howard Payne,Other / Non-D1,2022,23,1,40,0,0,1,1,0,0.0,false,0,0.241,0.3505,1351,62.3,false,false
University of Evansville::garveyethan,"Garvey, Ethan",University of Evansville,Missouri Valley,2022,3,14,1255,0,0,4,0,0,0.0,false,0,0.241,0.1007,1467,5.1,true,true
Lindenwood::doerrlogan,"Doerr, Logan",Lindenwood,Ohio Valley,2022,17,8,218,0,0,2,1,0,0.0,false,0,0.241,0.2570,1475,45.7,false,true
Johnson & Wales (N.C.)::delaparrapolina,"DE LA PARRA POLINA,",Johnson & Wales (N.C.),Other / Non-D1,2022,20,1,43,0,0,1,1,0,0.0,false,0,0.240,0.3482,1349,61.9,false,false
Southern New Hampshire::cortazarmikel,"Cortazar, Mikel",Southern New Hampshire,Other / Non-D1,2022,23,2,180,0,0,2,1,0,0.0,false,0,0.239,0.2723,1242,48.6,false,false
Southern New Hampshire::namusseisnaba,"Namusse, Isnaba",Southern New Hampshire,Other / Non-D1,2022,28,2,180,0,0,2,1,0,0.0,false,0,0.239,0.2723,1242,48.6,false,false
Assumption University::gerremoaxel,"Gerremo, Axel",Assumption University,Other / Non-D1,2022,4,1,58,0,0,1,1,0,0.0,false,0,0.239,0.3376,1343,60.1,false,false
Assumption University::fariaruben,"Faria, Ruben",Assumption University,Other / Non-D1,2022,10,1,55,0,0,1,1,0,0.0,false,0,0.239,0.3396,1343,60.5,false,false
Assumption University::paulssondaniel,"Paulsson, Daniel",Assumption University,Other / Non-D1,2022,18,1,67,0,0,1,1,0,0.0,false,0,0.239,0.3318,1343,59.3,false,false
Assumption University::dionmatthew,"Dion, Matthew",Assumption University,Other / Non-D1,2022,8,1,13,0,0,1,1,0,0.0,false,0,0.239,0.3705,1343,65.1,false,false
Assumption University::maurergrant,"Maurer, Grant",Assumption University,Other / Non-D1,2022,20,1,18,0,0,1,1,0,0.0,false,0,0.239,0.3665,1343,64.6,false,false
USC Upstate::jamesjimmy,"James, Jimmy",USC Upstate,Big South,2022,8,16,1068,0,0,2,1,0,0.0,false,0,0.238,0.1130,1416,6.8,true,true
Drake::petrimaclain,"Petri, Maclain",Drake,Missouri Valley,2022,12,7,293,0,0,4,0,0,0.0,false,0,0.238,0.2308,1475,39.3,true,true
Yale::coteryan,"Cote, Ryan",Yale,Ivy,2022,21,10,92,0,0,1,1,0,0.0,false,0,0.237,0.3162,1522,57.1,false,true
Robert Morris::hutternolan,"Hutter, Nolan",Robert Morris,Horizon,2022,22,9,225,0,0,1,1,0,0.0,false,0,0.235,0.2537,1307,44.9,false,true
American International::lafayettethomas,"Lafayette, Thomas",American International,Other / Non-D1,2022,24,2,167,0,0,1,1,0,0.0,false,0,0.234,0.2774,1274,49.5,false,false
American International::yussifsalim,"Yussif, Salim",American International,Other / Non-D1,2022,10,1,11,0,0,1,1,0,0.0,false,0,0.234,0.3712,1328,65.2,false,false
Saint Anselm College::walterjonas,"Walter, Jonas",Saint Anselm College,Other / Non-D1,2022,24,1,24,0,0,1,1,0,0.0,false,0,0.234,0.3610,1328,63.6,false,false
Saint Anselm College::karibiankhristian,"Karibian, Khristian",Saint Anselm College,Other / Non-D1,2022,33,1,30,0,0,1,1,0,0.0,false,0,0.234,0.3565,1328,63.1,false,false
ETSU::lightnerlucas,"Lightner, Lucas",ETSU,Southern,2022,16,6,165,0,0,1,1,0,0.0,false,0,0.233,0.2781,1449,49.6,false,true
ETSU::gunjason,"Gun, Jason",ETSU,Southern,2022,33,5,89,0,0,1,1,0,0.0,false,0,0.233,0.3173,1384,57.2,false,true
SIUE::korenekseth,"Korenek, Seth",SIUE,Other / Non-D1,2022,14,10,393,0,0,1,1,0,0.0,false,0,0.233,0.2028,1473,31,true,false
Yale::harrisjustin,"Harris, Justin",Yale,Ivy,2022,26,15,1007,0,0,4,0,0,0.0,false,0,0.232,0.1173,1539,7.4,true,true
Portland::torrescruzarmando,"Torres Cruz, Armando",Portland,West Coast,2022,31,12,18,0,0,1,1,0,0.0,false,0,0.232,0.3653,1576,64.5,false,true
Robert Morris::bijouno,"Bijou, Noé",Robert Morris,Horizon,2022,6,6,432,0,0,1,1,0,0.0,false,0,0.231,0.1937,1435,27.9,true,true
Caldwell::spenceralex,"Spencer, Alex",Caldwell,Other / Non-D1,2022,11,1,78,0,0,1,1,0,0.0,false,0,0.231,0.3235,1315,58.1,false,false
Caldwell::ferrichris,"Ferri, Chris",Caldwell,Other / Non-D1,2022,21,1,90,0,0,1,1,0,0.0,false,0,0.231,0.3163,1315,57.1,false,false
University of Southern Indiana::mcgregorwickhamdamian,"McGregor-Wickham, Damian",University of Southern Indiana,Ohio Valley,2022,24,10,665,0,0,2,1,0,0.0,false,0,0.231,0.1532,1355,15.9,true,true
Penn::teduitsmichael,"teDuits, Michael",Penn,Ivy,2022,11,11,314,0,0,4,0,0,0.0,false,0,0.229,0.2234,1514,37,true,true
The College of Saint Rose::rechnidaniel,"Rechni, Daniel",The College of Saint Rose,Other / Non-D1,2022,12,1,3,0,0,1,1,0,0.0,false,0,0.229,0.3767,1308,65.9,false,false
Milwaukee::grimmben,"Grimm, Ben",Milwaukee,Horizon,2022,26,7,64,0,0,2,1,0,0.0,false,0,0.229,0.3320,1415,59.4,false,true
Merrimack College::bajunaidfaisal,"Bajunaid, Faisal",Merrimack College,Metro,2022,21,8,163,0,0,2,1,0,0.0,false,0,0.227,0.2782,1300,49.6,false,true
Saint Michael's College::seanconnelly,Sean Connelly,Saint Michael's College,Other / Non-D1,2022,20,1,56,0,0,1,1,0,0.0,false,0,0.227,0.3370,1303,60,false,false
Saint Michael's College::graypierson,Gray Pierson,Saint Michael's College,Other / Non-D1,2022,33,1,90,0,0,1,1,0,0.0,false,0,0.227,0.3157,1303,57,false,false
Saint Michael's College::ninoscolieri,Nino Scolieri,Saint Michael's College,Other / Non-D1,2022,10,1,27,0,0,1,1,0,0.0,false,0,0.227,0.3574,1303,63.2,false,false
Central Connecticut State::halehalekyle,"Halehale, Kyle",Central Connecticut State,Other / Non-D1,2022,19,7,630,0,0,2,1,0,0.0,false,0,0.227,0.1579,1287,17.1,true,false
UC Riverside::riverajoel,"Rivera, Joel",UC Riverside,Pac-12,2022,2,20,893,0,0,4,0,0,0.0,false,0,0.227,0.1269,1477,9.3,true,true
Central Connecticut State::gallaghercaden,"Gallagher, Caden",Central Connecticut State,Other / Non-D1,2022,14,6,480,0,0,5,0,0,0.0,false,0,0.225,0.1831,1265,24.5,true,false
New Haven::pereiratyler,"Pereira, Tyler",New Haven,NEC,2022,4,1,68,0,0,1,1,0,0.0,false,0,0.225,0.3287,1294,58.7,false,true
New Haven::schmelcherjonas,"Schmelcher, Jonas",New Haven,NEC,2022,5,7,514,0,0,1,1,0,0.0,false,0,0.225,0.1766,1328,22.3,true,true
Mercy College::schilbrederiksenmathias,"Schilbred-Eriksen, Mathias",Mercy College,Other / Non-D1,2022,12,1,85,0,0,1,1,0,0.0,false,0,0.225,0.3182,1294,57.4,false,false
Mercy College::dalmaudaniel,"Dalmau, Daniel",Mercy College,Other / Non-D1,2022,7,1,34,0,0,1,1,0,0.0,false,0,0.225,0.3518,1294,62.5,false,false
VMI::richardsjoe,"Richards, Joe",VMI,Southern,2022,22,1,46,0,0,2,1,0,0.0,false,0,0.223,0.3431,1151,60.9,false,true
SUNY Geneseo::arilottajustin,"Arilotta, Justin",SUNY Geneseo,Other / Non-D1,2022,6,1,43,0,0,2,1,0,0.0,false,0,0.223,0.3451,1028,61.3,false,false
