identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
Butler::mouldenjoe,"Moulden, Joe",Butler,Big East,2018,3,18,1678,1,0,13,7,0,0.0,false,0,3.008,0.1934,1529,31.9,true,true
Eastern Illinois::omarshady,"Omar, Shady",Eastern Illinois,Ohio Valley,2018,9,10,552,2,0,13,4,0,0.0,false,0,3.007,0.4105,1465,73.2,true,true
Lipscomb::mhlbauerdaniel,"MÃ¼hlbauer, Daniel",Lipscomb,ASUN,2018,5,15,1337,1,2,3,2,0,0.0,false,0,3.005,0.2301,1511,42.6,true,true
SIU Edwardsville::gonzalezjorge,"GONZALEZ,Jorge",SIU Edwardsville,Other / Non-D1,2018,10,2,146,2,0,7,5,0,0.0,false,0,3.002,0.6894,1505,92.8,false,false
Santa Clara::andresjimenez,Andres Jimenez,Santa Clara,West Coast,2018,10,5,369,2,0,10,4,0,0.0,false,0,3.000,0.5015,1521,82.7,true,true
University of Southern Indiana::rainesjustin,"Raines, Justin",University of Southern Indiana,Ohio Valley,2018,21,14,526,1,2,8,5,0,0.0,false,0,2.997,0.4206,1286,74.5,true,true
Michigan::borgesmarcello,"Borges, Marcello",Michigan,Big Ten,2018,2,15,991,0,3,5,1,0,0.0,false,0,2.990,0.2844,1520,54.4,true,true
Quinnipiac::hillingersimon,"Hillinger, Simon",Quinnipiac,Metro,2018,5,14,498,0,4,5,0,0,0.0,false,0,2.983,0.4316,1451,75.7,true,true
Oakland::borzakdylan,"BORZAK, Dylan",Oakland,Horizon,2018,17,5,289,2,1,9,4,0,0.0,false,0,2.983,0.5537,1442,86.3,true,true
Valparaiso::lacerdalucca,"Lacerda, Lucca",Valparaiso,Other / Non-D1,2018,9,7,491,1,1,17,5,0,0.0,false,0,2.982,0.4348,1451,76.1,true,false
Wisconsin::michaelrussell,Michael Russell,Wisconsin,Big Ten,2018,23,9,312,1,1,8,4,0,0.0,false,0,2.980,0.5366,1567,85.1,true,true
Quinnipiac::oumorousalah,"Oumorou, Salah",Quinnipiac,Metro,2018,15,19,658,2,0,14,7,0,0.0,false,0,2.978,0.3689,1437,68,true,true
Washington::joeyparish,Joey Parish,Washington,Big Ten,2018,14,7,409,0,2,9,3,0,0.0,false,0,2.977,0.4757,1583,80.3,true,true
Charlotte::rutherforddean,"Rutherford, Dean",Charlotte,American,2018,21,21,729,1,1,14,3,0,0.0,false,0,2.976,0.3466,1530,65,true,true
Elon::fahrenholzmarcel,"Fahrenholz, Marcel",Elon,Other / Non-D1,2018,10,11,739,1,1,10,5,0,0.0,false,0,2.971,0.3433,1506,64.5,true,false
Robert Morris::guagnelilorenzo,"Guagneli, Lorenzo",Robert Morris,Horizon,2018,10,17,1457,0,1,19,8,0,0.0,false,0,2.970,0.2140,1338,37.9,true,true
Stonehill College::tubbstrevor,"Tubbs, Trevor",Stonehill College,NEC,2018,9,11,386,3,0,15,4,0,0.0,false,0,2.969,0.4879,1310,81.3,true,true
Cincinnati::segreedonovan,"SEGREE, Donovan",Cincinnati,Other / Non-D1,2018,3,13,762,0,2,8,4,0,0.0,false,0,2.966,0.3364,1444,63.4,true,false
Louisville::adamwilson,Adam Wilson,Louisville,ACC,2018,5,3,190,1,1,5,3,0,0.0,false,0,2.963,0.6365,1630,90.6,false,true
Loyola Marymount::liualex,"Liu, Alex",Loyola Marymount,West Coast,2018,15,10,357,1,1,8,3,0,0.0,false,0,2.958,0.5043,1508,82.9,true,true
Furman::bakerjosiah,"Baker, Josiah",Furman,Southern,2018,11,12,576,1,0,16,9,0,0.0,false,0,2.955,0.3964,1480,71.2,true,true
Rider University::koumaemmanuel,"Kouma, Emmanuel",Rider University,Metro,2018,20,21,1858,0,3,10,2,0,0.0,false,0,2.952,0.1761,1429,25.4,true,true
Utah Tech::quackenbushdresdan,"Quackenbush, Dresdan",Utah Tech,Mountain West,2018,9,10,336,2,0,16,7,0,0.0,false,0,2.950,0.5168,1265,83.6,true,true
UIC::markellsaddler,Markell Saddler,UIC,Missouri Valley,2018,11,7,382,1,1,10,6,0,0.0,false,0,2.947,0.4879,1437,81.3,true,true
Mercer::jakemezei,Jake Mezei,Mercer,Southern,2018,20,9,826,0,3,11,3,0,0.0,false,0,2.947,0.3181,1378,60.5,true,true
FAU::escobedoalberto,"Escobedo, Alberto",FAU,American,2018,10,15,851,2,0,14,5,0,0.0,false,0,2.946,0.3120,1521,59.5,true,true
Purdue Fort Wayne::baranowskichris,"Baranowski, Chris",Purdue Fort Wayne,Horizon,2018,19,16,811,2,0,12,4,0,0.0,false,0,2.946,0.3219,1409,60.9,true,true
UMBC::mattbailey,Matt Bailey,UMBC,America East,2018,20,2,139,3,0,3,3,0,0.0,false,0,2.943,0.6886,1432,92.8,false,true
CSUN::aguilargiovanni,"Aguilar, Giovanni",CSUN,Other / Non-D1,2018,8,14,1142,0,2,12,3,0,0.0,false,0,2.941,0.2547,1513,48.3,true,false
Iona::ferrerhumbert,"Ferrer, Humbert",Iona,Metro,2018,29,17,1548,1,1,13,6,0,0.0,false,0,2.937,0.2028,1383,34.7,true,true
UAB::brookeradam,"BROOKER, Adam",UAB,American,2018,9,18,371,2,0,9,6,0,0.0,false,0,2.932,0.4929,1525,81.9,true,true
Dartmouth College::paravicininoah,"Paravicini, Noah",Dartmouth College,Ivy,2018,4,16,873,0,3,9,2,0,0.0,false,0,2.932,0.3058,1528,58.6,true,true
FAU::rodriguezalvaro,"Rodriguez, Alvaro",FAU,American,2018,8,15,890,0,1,20,6,0,0.0,false,0,2.929,0.3018,1521,57.6,true,true
Santa Clara::bravojulian,"BRAVO, Julian",Santa Clara,West Coast,2018,23,12,403,1,0,13,6,0,0.0,false,0,2.928,0.4739,1500,80,true,true
William & Mary::smithcole,"Smith, Cole",William & Mary,CAA,2018,7,15,829,1,0,15,6,0,0.0,false,0,2.928,0.3161,1496,60,true,true
Virginia::kennedynwabia,Kennedy Nwabia,Virginia,ACC,2018,9,12,414,1,1,9,3,0,0.0,false,0,2.926,0.4677,1624,79.3,true,true
FGCU::vasconcelosgustavo,"Vasconcelos, Gustavo",FGCU,ASUN,2018,1,13,1112,0,1,0,0,10,1.0,true,1,2.924,0.2586,1497,49.1,true,true
IU Indy::shivesriley,"Shives, Riley",IU Indy,Horizon,2018,9,16,997,1,0,15,8,0,0.0,false,0,2.923,0.2791,1430,53.5,true,true
CSU Bakersfield::sozaricardo,"Soza, Ricardo",CSU Bakersfield,Other / Non-D1,2018,15,13,788,2,0,11,4,0,0.0,false,0,2.922,0.3261,1523,61.7,true,false
UC San Diego::stoopjonathan,"Stoop, Jonathan",UC San Diego,Pac-12,2018,5,18,1132,2,1,10,5,0,0.0,false,0,2.922,0.2552,1268,48.5,true,true
Loyola Chicago::stonemanethan,"Stoneman,Ethan",Loyola Chicago,Atlantic 10,2018,11,16,677,1,2,12,3,0,0.0,false,0,2.921,0.3582,1460,66.6,true,true
West Virginia::albertandresllop,Albert Andres-Llop,West Virginia,Sun Belt,2018,3,11,912,0,2,8,4,0,0.0,false,0,2.921,0.2963,1527,56.7,true,true
Valparaiso::mentzingenrafael,"Mentzingen, Rafael",Valparaiso,Other / Non-D1,2018,10,7,513,1,0,20,5,0,0.0,false,0,2.921,0.4191,1451,74.3,true,false
Rider University::baytaner,"Bay, Taner",Rider University,Metro,2018,6,20,1063,0,3,10,1,0,0.0,false,0,2.920,0.2667,1430,50.8,true,true
Iona::plimptonjosh,"Plimpton, Josh",Iona,Metro,2018,24,12,358,1,2,4,4,0,0.0,false,0,2.918,0.4992,1411,82.5,true,true
Kansas City::timstaerz,Tim Staerz,Kansas City,Summit,2018,9,12,771,1,2,13,2,0,0.0,false,0,2.916,0.3302,1490,62.5,true,true
Bowling Green::brennanchris,"BRENNAN, Chris",Bowling Green,Other / Non-D1,2018,10,9,585,1,0,20,6,0,0.0,false,0,2.911,0.3891,1507,70.5,true,false
Wake Forest::alistairjohnston,Alistair Johnston,Wake Forest,ACC,2018,8,8,338,1,2,2,1,0,0.0,false,0,2.911,0.5111,1658,83.2,true,true
Columbia University::matthewswain,Matthew Swain,Columbia University,Ivy,2018,11,4,143,1,2,5,3,0,0.0,false,0,2.911,0.6791,1487,92.4,false,true
Northeastern::supinskialec,"Supinski, Alec",Northeastern,CAA,2018,11,15,377,1,1,9,5,0,0.0,false,0,2.905,0.4863,1496,81.2,true,true
Purdue Fort Wayne::tomzach,"Tom, Zach",Purdue Fort Wayne,Horizon,2018,4,16,797,2,1,12,3,0,0.0,false,0,2.904,0.3225,1409,61.1,true,true
Northern Kentucky::komolongfelix,"Komolong , Felix",Northern Kentucky,Horizon,2018,21,16,1332,1,3,6,1,0,0.0,false,0,2.903,0.2256,1384,41.7,true,true
Cal Poly::pressleyjared,"Pressley, Jared",Cal Poly,Pac-12,2018,4,15,866,0,1,13,7,0,0.0,false,0,2.899,0.3052,1471,58.4,true,true
Stanford::derekwaldeck,Derek Waldeck,Stanford,ACC,2018,4,5,466,0,3,5,1,0,0.0,false,0,2.898,0.4384,1579,76.5,true,true
North Carolina::garvanianmilo,"Garvanian, Milo",North Carolina,ACC,2018,32,12,396,1,2,4,2,0,0.0,false,0,2.897,0.4746,1563,80.1,true,true
Stetson::suautwilliam,"SUAUT, William",Stetson,ASUN,2018,31,15,1050,2,1,5,2,0,0.0,false,0,2.897,0.2677,1467,51,true,true
Missouri State::lewisharry,"Lewis, Harry",Missouri State,American,2018,7,17,888,2,0,11,6,0,0.0,false,0,2.893,0.2998,1408,57.2,true,true
Harvard::fariascesar,"Farias, Cesar",Harvard,Ivy,2018,21,9,516,2,0,6,4,0,0.0,false,0,2.889,0.4149,1545,73.7,true,true
San Diego State::kjellkeremil,"Kjellker, Emil",San Diego State,Pac-12,2018,6,14,1014,1,2,5,2,0,0.0,false,0,2.889,0.2737,1564,52.3,true,true
Sacred Heart::segundonavarro,Segundo Navarro,Sacred Heart,Metro,2018,11,5,400,2,0,19,4,0,0.0,false,0,2.888,0.4713,1325,79.7,true,true
Appalachian State::hillaustin,"Hill,Austin",Appalachian State,Other / Non-D1,2018,7,7,290,2,1,6,4,0,0.0,false,0,2.886,0.5412,1392,85.4,true,false
Wright State::mcnittbrayden,"McNitt, Brayden",Wright State,Horizon,2018,6,9,556,1,1,8,4,0,0.0,false,0,2.885,0.3980,1501,71.6,true,true
Wisconsin::alexalfaro,Alex Alfaro,Wisconsin,Big Ten,2018,9,10,543,1,0,11,5,0,0.0,false,0,2.883,0.4030,1573,72.3,true,true
FGCU::rileykareem,"Riley, Kareem",FGCU,ASUN,2018,11,12,657,0,2,11,3,0,0.0,false,0,2.883,0.3615,1511,66.9,true,true
UC Riverside::garciavargasroberto,"Garcia-Vargas, Roberto",UC Riverside,Pac-12,2018,9,6,262,2,0,7,5,0,0.0,false,0,2.881,0.5618,1535,86.7,false,true
Saint Joseph's::lochbihlerkyle,"Lochbihler, Kyle",Saint Joseph's,Atlantic 10,2018,32,12,262,1,1,9,6,0,0.0,false,0,2.878,0.5614,1425,86.7,false,true
American International::connorhicks,Connor Hicks,American International,Other / Non-D1,2018,13,5,387,1,2,5,4,0,0.0,false,0,2.869,0.4766,1332,80.4,true,false
ETSU::sergegomis,Serge Gomis,ETSU,Southern,2018,10,14,1072,0,1,18,5,0,0.0,false,0,2.868,0.2621,1484,49.9,true,true
Wofford::lucasaltman,Lucas Altman,Wofford,Southern,2018,10,13,1099,0,0,18,10,0,0.0,false,0,2.860,0.2571,1433,48.8,true,true
Indiana::timmymehl,Timmy Mehl,Indiana,Big Ten,2018,5,7,521,2,0,8,4,0,0.0,false,0,2.857,0.4097,1656,73,true,true
Oregon State::gloireamanda,Gloire Amanda,Oregon State,Pac-12,2018,9,4,362,2,0,6,4,0,0.0,false,0,2.856,0.4899,1555,81.5,true,true
Cincinnati::smytheaustin,"SMYTHE, Austin",Cincinnati,Other / Non-D1,2018,23,14,598,2,1,15,2,0,0.0,false,0,2.854,0.3794,1454,69.4,true,false
Howard::hartdaniel,"Hart, Daniel",Howard,NEC,2018,14,14,743,1,0,17,6,0,0.0,false,0,2.854,0.3333,1395,62.9,true,true
Columbia University::gunbeyisebastian,"Gunbeyi, Sebastian",Columbia University,Ivy,2018,15,9,499,1,2,6,2,0,0.0,false,0,2.846,0.4182,1467,74.1,true,true
Saint Peter's::zennarogabriele,"Zennaro, Gabriele",Saint Peter's,Metro,2018,9,17,616,0,1,16,7,0,0.0,false,0,2.843,0.3721,1385,68.5,true,true
NC State::bradsweeney,Brad Sweeney,NC State,ACC,2018,8,4,380,1,2,2,1,0,0.0,false,0,2.843,0.4778,1618,80.5,true,true
Oregon State::dontchilao,Don Tchilao,Oregon State,Pac-12,2018,14,4,362,1,1,11,2,0,0.0,false,0,2.842,0.4883,1555,81.4,true,true
Appalachian State::holbrookcamden,"Holbrook,Camden",Appalachian State,Other / Non-D1,2018,5,8,532,2,0,9,8,0,0.0,false,0,2.841,0.4037,1341,72.5,true,false
Vermont::morrisonjoe,"Morrison, Joe",Vermont,America East,2018,24,13,850,1,1,13,4,0,0.0,false,0,2.838,0.3048,1447,58.3,true,true
CSUN::regitnighenrik,"Regitnig, Henrik",CSUN,Other / Non-D1,2018,1,14,1187,0,0,0,0,18,3.0,true,5,2.838,0.2420,1513,45.3,true,false
Albany::hugoguerra,Hugo Guerra,Albany,Other / Non-D1,2018,25,9,365,1,2,6,3,0,0.0,false,0,2.837,0.4860,1405,81.2,true,false
New Mexico::spangenbergsimon,"SPANGENBERG, Simon",New Mexico,Other / Non-D1,2018,11,11,720,2,0,13,4,0,0.0,false,0,2.833,0.3382,1506,63.8,true,false
NC State::gabrielmachado,Gabriel Machado,NC State,ACC,2018,15,4,357,1,1,5,3,0,0.0,false,0,2.831,0.4901,1618,81.5,true,true
Appalachian State::bairdcharlie,"Baird,Charlie",Appalachian State,Other / Non-D1,2018,9,8,423,0,2,17,5,0,0.0,false,0,2.830,0.4529,1341,78.1,true,false
Temple University::sarvernick,"Sarver, Nick",Temple University,American,2018,5,19,1553,1,1,9,3,0,0.0,false,0,2.829,0.1974,1493,33.2,true,true
Missouri State::strattongreg,"Stratton, Greg",Missouri State,American,2018,4,17,595,1,2,5,3,0,0.0,false,0,2.828,0.3782,1408,69.3,true,true
Belmont University::obrienliam,"O'Brien, Liam",Belmont University,Missouri Valley,2018,17,14,624,2,0,15,4,0,0.0,false,0,2.826,0.3679,1369,67.9,true,true
Stanford::amirbashti,Amir Bashti,Stanford,ACC,2018,11,5,423,1,0,16,5,0,0.0,false,0,2.825,0.4525,1579,78,true,true
South Carolina::sukowjustin,"SUKOW, Justin",South Carolina,Sun Belt,2018,14,10,502,2,0,9,5,0,0.0,false,0,2.821,0.4145,1510,73.6,true,true
Colgate::ouligianaram,"Ouligian, Aram",Colgate,Other / Non-D1,2018,8,17,1441,1,0,20,6,0,0.0,false,0,2.820,0.2087,1500,36.6,true,false
Charleston::oladipovictor,"Oladipo, Victor",Charleston,CAA,2018,25,16,612,1,1,9,7,0,0.0,false,0,2.818,0.3714,1426,68.4,true,true
Georgia Southern::javiercarbonell,Javier Carbonell,Georgia Southern,Sun Belt,2018,7,2,144,2,1,10,2,0,0.0,false,0,2.815,0.6634,1449,91.8,false,true
Drake::sanchezantonio,"Sanchez, Antonio",Drake,Missouri Valley,2018,7,9,635,2,0,9,6,0,0.0,false,0,2.814,0.3631,1403,67.2,true,true
UC Davis::schirmacherkaleb,"Schirmacher, Kaleb",UC Davis,Mountain West,2018,28,15,858,2,0,9,3,0,0.0,false,0,2.811,0.3010,1500,57.4,true,true
West Virginia::sebastiangarciaher,Sebastian Garcia-Her,West Virginia,Sun Belt,2018,7,11,989,0,4,2,0,0,0.0,false,0,2.811,0.2736,1527,52.3,true,true
Santa Clara::lopezperezeduardo,"LOPEZ PEREZ, Eduardo",Santa Clara,West Coast,2018,20,10,762,1,0,12,6,0,0.0,false,0,2.806,0.3245,1530,61.4,true,true
Pacific::camdenriley,Camden Riley,Pacific,West Coast,2018,5,4,397,2,0,9,4,0,0.0,false,0,2.802,0.4639,1508,79,true,true
San Diego State::santoslaukoa,"Santos, Laukoa",San Diego State,Pac-12,2018,7,14,900,1,0,15,5,0,0.0,false,0,2.802,0.2910,1564,55.9,true,true
Wright State::philippealec,"Philippe, Alec",Wright State,Horizon,2018,13,9,536,1,0,13,7,0,0.0,false,0,2.801,0.3984,1501,71.7,true,true
USC Upstate::gironeanson,"GIRONE, Anson",USC Upstate,Big South,2018,23,16,700,2,1,9,3,0,0.0,false,0,2.799,0.3414,1438,64.2,true,true
Syracuse::sondrenorheim,Sondre Norheim,Syracuse,ACC,2018,3,6,539,2,0,5,3,0,0.0,false,0,2.798,0.3969,1625,71.4,true,true
Northeastern::marinthomsonjacob,"Marin-Thomson, Jacob",Northeastern,CAA,2018,6,16,1210,0,1,17,5,0,0.0,false,0,2.798,0.2365,1496,44.3,true,true
Queens::oliveirapedro,"Oliveira, Pedro",Queens,ASUN,2018,3,17,1557,3,0,5,4,0,0.0,false,0,2.798,0.1956,1280,32.6,true,true
UMBC::daoben,"Dao,Ben",UMBC,America East,2018,2,16,658,1,0,13,8,0,0.0,false,0,2.797,0.3542,1505,66.1,true,true
Queens::burtonkeegan,"Burton, Keegan",Queens,ASUN,2018,4,13,789,1,2,12,3,0,0.0,false,0,2.796,0.3167,1276,60.2,true,true
Furman::shielsjack,"Shiels, Jack",Furman,Southern,2018,6,12,1087,1,1,11,3,0,0.0,false,0,2.796,0.2553,1499,48.5,true,true
Pacific::groenendijkbob,"Groenendijk, Bob",Pacific,West Coast,2018,4,12,851,0,3,8,2,0,0.0,false,0,2.795,0.3015,1494,57.5,true,true
George Washington::holdsworthmax,"Holdsworth, Max",George Washington,Atlantic 10,2018,8,12,483,0,3,9,2,0,0.0,false,0,2.793,0.4203,1445,74.4,true,true
Robert Morris::rotariccardo,"Rota, Riccardo",Robert Morris,Horizon,2018,21,15,483,1,0,19,8,0,0.0,false,0,2.791,0.4201,1332,74.4,true,true
Stanford::richmondwill,"Richmond, Will",Stanford,ACC,2018,7,13,645,1,1,9,3,0,0.0,false,0,2.790,0.3579,1586,66.6,true,true
Iona::morenomalcolm,"Moreno, Malcolm",Iona,Metro,2018,2,15,1332,1,2,5,3,0,0.0,false,0,2.788,0.2198,1390,39.9,true,true
American International::felipenovelini,Felipe Novelini,American International,Other / Non-D1,2018,11,5,336,2,0,17,8,0,0.0,false,0,2.788,0.4983,1332,82.4,true,false
Georgetown::koehlerethan,"KOEHLER, Ethan",Georgetown,Big East,2018,24,14,285,0,0,0,0,10,0.0,true,2,2.787,0.5327,1575,84.7,true,true
Villanova::zapatakian,"ZAPATA, Kian",Villanova,Big East,2018,21,17,587,1,1,7,5,0,0.0,false,0,2.774,0.3765,1516,69,true,true
West Virginia::tsubasatakada,Tsubasa Takada,West Virginia,Sun Belt,2018,14,10,516,0,1,13,6,0,0.0,false,0,2.774,0.4041,1528,72.5,true,true
NC State::davidloera,David Loera,NC State,ACC,2018,10,4,377,1,1,6,3,0,0.0,false,0,2.771,0.4718,1618,79.8,true,true
Campbell::barrowmichael,"BARROW, Michael",Campbell,CAA,2018,23,20,1881,2,1,4,2,0,0.0,false,0,2.771,0.1674,1394,22.5,true,true
Columbia University::rockskynan,"Rocks, Kynan",Columbia University,Ivy,2018,12,9,534,0,1,14,6,0,0.0,false,0,2.770,0.3964,1467,71.2,true,true
Bowling Green::lukacskojensen,"LUKACSKO, Jensen",Bowling Green,Other / Non-D1,2018,20,11,909,1,2,5,3,0,0.0,false,0,2.766,0.2867,1484,55,true,false
Loyola University Maryland::brownnico,"Brown,Nico",Loyola University Maryland,Patriot,2018,7,8,467,2,1,6,3,0,0.0,false,0,2.764,0.4248,1419,75,true,true
Charleston::nozedarmatt,"Nozedar, Matt",Charleston,CAA,2018,27,17,509,1,0,12,8,0,0.0,false,0,2.763,0.4060,1421,72.7,true,true
Michigan State::haguejimmy,"Hague, Jimmy",Michigan State,Big Ten,2018,1,13,1194,0,0,0,0,36,9.6,true,12,2.762,0.2368,1477,44.3,true,true
Bucknell::hallowelldaniel,"Hallowell, Daniel",Bucknell,Patriot,2018,2,13,363,0,2,13,5,0,0.0,false,0,2.761,0.4788,1348,80.6,true,true
Bellarmine::arasonjontryggvi,"Arason, Jon Tryggvi",Bellarmine,ASUN,2018,18,16,704,0,2,8,6,0,0.0,false,0,2.761,0.3373,1323,63.6,true,true
USC Upstate::salinasjosh,"SALINAS, Josh",USC Upstate,Big South,2018,24,16,981,0,2,10,4,0,0.0,false,0,2.761,0.2720,1438,51.9,true,true
Clemson::pbunkandersen,P. Bunk-Andersen,Clemson,ACC,2018,3,17,1572,1,1,8,3,0,0.0,false,0,2.758,0.1924,1625,31.5,true,true
Mount St. Mary's::lassoandrew,"Lasso, Andrew",Mount St. Mary's,Metro,2018,10,12,654,1,2,6,3,0,0.0,false,0,2.757,0.3522,1280,65.8,true,true
Bellarmine::avilesdonald,"Aviles, Donald",Bellarmine,ASUN,2018,6,16,874,0,1,17,7,0,0.0,false,0,2.756,0.2936,1345,56.3,true,true
Saint Francis::castrogabriel,"Castro, Gabriel",Saint Francis,Other / Non-D1,2018,7,5,328,2,0,6,4,0,0.0,false,0,2.752,0.4993,1465,82.5,true,false
Canisius::paulswill,"Pauls, Will",Canisius,Metro,2018,6,16,1277,0,1,15,5,0,0.0,false,0,2.752,0.2249,1436,41.6,true,true
Coastal Carolina::harmondz,"Harmon, DZ",Coastal Carolina,Sun Belt,2018,8,14,524,1,1,10,4,0,0.0,false,0,2.750,0.3986,1495,71.8,true,true
North Carolina::rosealex,"Rose, Alex",North Carolina,ACC,2018,21,12,191,2,0,8,4,0,0.0,false,0,2.749,0.6055,1563,89.2,false,true
Winthrop::bryandavis,"BRYAN, Davis",Winthrop,Big South,2018,19,12,747,1,1,9,6,0,0.0,false,0,2.747,0.3241,1414,61.3,true,true
UIC::graiberjacob,"Graiber,Jacob",UIC,Missouri Valley,2018,4,15,1270,1,1,8,4,0,0.0,false,0,2.746,0.2255,1437,41.6,true,true
Oakland::nebojsapopovic,Nebojsa Popovic,Oakland,Horizon,2018,11,2,122,2,1,4,3,0,0.0,false,0,2.743,0.6776,1380,92.3,false,true
Harvard::dogantaner,"Dogan, Taner",Harvard,Ivy,2018,8,15,1193,2,0,10,3,0,0.0,false,0,2.740,0.2357,1560,43.9,true,true
UC Irvine::hamiltondarren,"Hamilton, Darren",UC Irvine,Big West,2018,5,19,1543,0,3,4,1,0,0.0,false,0,2.738,0.1942,1499,32.2,true,true
Oakland::schrumdawsun,"SCHRUM, Dawsun",Oakland,Horizon,2018,12,17,377,2,0,9,4,0,0.0,false,0,2.738,0.4681,1466,79.3,true,true
Georgetown::mcdonoughbrendan,"MCDONOUGH, Brendan",Georgetown,Big East,2018,14,17,1613,1,1,7,4,0,0.0,false,0,2.735,0.1876,1573,29.9,true,true
Old Dominion::hauretsebastien,"HAURET, Sebastien",Old Dominion,Sun Belt,2018,10,13,918,0,2,12,2,0,0.0,false,0,2.735,0.2828,1547,54.1,true,true
Georgetown::mccunefoster,"MCCUNE, Foster",Georgetown,Big East,2018,22,17,371,1,0,12,5,0,0.0,false,0,2.732,0.4710,1573,79.6,true,true
New Haven::pappalardoalessandro,"Pappalardo, Alessandro",New Haven,NEC,2018,14,9,412,3,0,7,3,0,0.0,false,0,2.731,0.4485,1327,77.6,true,true
Sacramento State::bedigjustin,"Bedig, Justin",Sacramento State,Big West,2018,6,16,797,0,2,6,4,0,0.0,false,0,2.727,0.3097,1490,59.2,true,true
FIU::fayetalla,"FAYE, Talla",FIU,American,2018,3,12,547,1,1,9,2,0,0.0,false,0,2.725,0.3871,1522,70.3,true,true
Robert Morris::fanckguilherme,"Fanck, Guilherme",Robert Morris,Horizon,2018,9,12,612,2,0,11,7,0,0.0,false,0,2.725,0.3634,1303,67.3,true,true
Dartmouth College::stusnickhenry,"Stusnick, Henry",Dartmouth College,Ivy,2018,0,15,617,0,0,0,0,20,3.6,true,6,2.723,0.3616,1515,66.9,true,true
Bucknell::thorsheimmatt,"Thorsheim, Matt",Bucknell,Patriot,2018,9,13,954,1,1,13,4,0,0.0,false,0,2.723,0.2748,1363,52.5,true,true
George Washington::lightbourndylan,"Lightbourn, Dylan",George Washington,Atlantic 10,2018,9,12,648,1,0,17,7,0,0.0,false,0,2.721,0.3512,1445,65.6,true,true
Southern New Hampshire::tommarriott,Tom Marriott,Southern New Hampshire,Other / Non-D1,2018,11,3,207,2,1,8,4,0,0.0,false,0,2.720,0.5868,1265,88.1,false,false
FGCU::perezmiguel,"Perez, Miguel",FGCU,ASUN,2018,20,14,359,2,0,11,5,0,0.0,false,0,2.717,0.4762,1501,80.4,true,true
Loyola Marymount::bishopryan,"Bishop, Ryan",Loyola Marymount,West Coast,2018,26,16,688,0,2,4,3,0,0.0,false,0,2.716,0.3385,1524,63.8,true,true
American::neumanntim,"Neumann, Tim",American,Patriot,2018,11,17,1594,0,3,5,1,0,0.0,false,0,2.711,0.1882,1452,30.2,true,true
Stetson::northoffraphael,"NORTHOFF, Raphael",Stetson,ASUN,2018,17,12,508,1,1,7,5,0,0.0,false,0,2.709,0.4014,1445,72.1,true,true
Santa Clara::milesrobinson,Miles Robinson,Santa Clara,West Coast,2018,19,5,242,1,1,6,4,0,0.0,false,0,2.701,0.5547,1521,86.4,false,true
Kansas City::davidraycampoy,David Ray Campoy,Kansas City,Summit,2018,21,12,999,2,0,11,4,0,0.0,false,0,2.700,0.2648,1490,50.4,true,true
NC State::fosteraidan,"Foster, Aidan",NC State,ACC,2018,22,16,482,1,0,12,4,0,0.0,false,0,2.700,0.4117,1606,73.3,true,true
Colgate::clarkechristian,"Clarke, Christian",Colgate,Other / Non-D1,2018,25,17,1584,1,0,16,5,0,0.0,false,0,2.697,0.1885,1500,30.4,true,false
New Hampshire::huxsohllars,"Huxsohl, Lars",New Hampshire,America East,2018,1,17,1470,0,0,0,0,25,5.9,true,13,2.689,0.1994,1494,33.6,true,true
West Virginia::quintanillajorge,"Quintanilla, Jorge",West Virginia,Sun Belt,2018,8,9,346,1,2,3,2,0,0.0,false,0,2.687,0.4806,1493,80.8,true,true
Northern Ilinois::markanichanthony,"MARKANICH, Anthony",Northern Ilinois,Other / Non-D1,2018,3,1,110,0,2,8,4,0,0.0,false,0,2.687,0.6832,1452,92.5,false,false
Loyola Chicago::cardosovasco,"Cardoso,Vasco",Loyola Chicago,Atlantic 10,2018,12,16,592,2,0,9,4,0,0.0,false,0,2.687,0.3671,1450,67.7,true,true
Rhode Island::karterudsondre,"Karterud, Sondre",Rhode Island,Atlantic 10,2018,2,18,1269,0,3,5,2,0,0.0,false,0,2.684,0.2224,1467,40.7,true,true
Northern Ilinois::markanichnick,"MARKANICH, Nick",Northern Ilinois,Other / Non-D1,2018,13,1,71,2,0,5,5,0,0.0,false,0,2.683,0.7336,1452,94.1,false,false
Temple University::lillisleandros,"Lillis, Leandros",Temple University,American,2018,22,19,582,0,2,12,2,0,0.0,false,0,2.680,0.3701,1493,68.1,true,true
San Jose State::brenesnicolas,"Brenes, Nicolas",San Jose State,Mountain West,2018,14,13,711,0,0,16,8,0,0.0,false,0,2.677,0.3287,1600,62.2,true,true
La Salle::mccarthypat,"MCCARTHY, Pat",La Salle,Atlantic 10,2018,13,16,1138,1,1,13,5,0,0.0,false,0,2.676,0.2403,1400,44.9,true,true
Liberty::tresormbuyu,Tresor Mbuyu,Liberty,Southern,2018,11,2,183,2,1,4,3,0,0.0,false,0,2.676,0.6028,1354,89.1,false,true
