identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
Incarnate Word::monrrealjuan,"Monrreal, Juan",Incarnate Word,Other / Non-D1,2025,10,9,205,0,0,2,1,0,0.0,false,0,0.299,0.2748,1368,45,false,false
Memphis::ojohndenis,"O. John, Denis",Memphis,American,2025,11,4,8,0,0,1,1,0,0.0,false,0,0.299,0.3929,1640,65.6,false,true
Villanova::bangurafoday,"Bangura, Foday",Villanova,Big East,2025,4,11,618,0,0,2,1,0,0.0,false,0,0.298,0.1684,1516,17,true,true
Georgia State::acevedojosh,"Acevedo, Josh",Georgia State,Sun Belt,2025,18,8,140,0,0,2,1,0,0.0,false,0,0.297,0.3047,1420,51.2,false,true
Marshall::magotaeijin,"Magota, Eijin",Marshall,Sun Belt,2025,99,18,180,0,0,0,0,6,2.0,true,2,0.296,0.2853,1598,47.3,false,true
Duke::hauschildalex,"Hauschild, Alex",Duke,ACC,2025,5,20,100,0,0,3,1,0,0.0,false,0,0.296,0.3268,1594,55.3,false,true
Chicago State::herzogthomas,"Herzog , Thomas",Chicago State,NEC,2025,8,5,93,0,0,3,1,0,0.0,false,0,0.296,0.3310,1429,56.1,false,true
Oral Roberts::spulercolin,"Spuler, Colin",Oral Roberts,Summit,2025,14,15,362,0,0,5,0,0,0.0,false,0,0.296,0.2213,1566,33.1,true,true
Akron::reillydaragh,"Reilly, Daragh",Akron,Big East,2025,3,21,1610,0,0,2,1,0,0.0,false,0,0.295,0.0872,1609,3.3,true,true
Brown::snaithjames,"Snaith, James",Brown,Ivy,2025,8,15,1265,0,0,5,0,0,0.0,false,0,0.294,0.1047,1530,5,true,true
Princeton::hutchinsonhenry,"Hutchinson, Henry",Princeton,Ivy,2025,14,1,64,0,0,1,1,0,0.0,false,0,0.294,0.3492,1540,59.4,false,true
Florida Memorial::silvavicente,"Silva, Vicente",Florida Memorial,Other / Non-D1,2025,14,1,88,0,0,2,1,0,0.0,false,0,0.293,0.3336,1361,56.6,false,false
Detroit Mercy::peleskaevan,"Peleska , Evan",Detroit Mercy,Horizon,2025,26,14,671,0,0,3,1,0,0.0,false,0,0.293,0.1601,1469,15.1,true,true
Cornell::momanyicalvin,"Momanyi, Calvin",Cornell,Ivy,2025,26,9,77,0,0,3,1,0,0.0,false,0,0.293,0.3405,1589,57.7,false,true
Virginia::serafinodrew,"Serafino, Drew",Virginia,ACC,2025,22,10,133,0,0,1,1,0,0.0,false,0,0.293,0.3078,1680,51.8,false,true
Oral Roberts::mesquitajoao,"Mesquita, Joao",Oral Roberts,Summit,2025,30,11,855,0,0,0,0,19,7.0,true,5,0.293,0.1375,1612,10.4,true,true
CSUN::revelesarturo,"Reveles, Arturo",CSUN,Other / Non-D1,2025,10,8,365,0,0,2,1,0,0.0,false,0,0.292,0.2201,1531,32.7,true,false
Sacred Heart::lasteprettogiancarlo,"Laste Pretto, Giancarlo",Sacred Heart,Metro,2025,27,4,27,0,0,1,1,0,0.0,false,0,0.291,0.3759,1452,63.1,false,true
Furman::millermax,"Miller, Max",Furman,Southern,2025,0,10,201,0,0,0,0,4,1.2,true,2,0.291,0.2754,1549,45.1,false,true
Mercer::hamptongrant,"Hampton, Grant",Mercer,Southern,2025,28,16,1037,0,0,6,0,0,0.0,false,0,0.291,0.1205,1487,7.2,true,true
UTRGV::matsuosota,"Matsuo, Sota",UTRGV,Ohio Valley,2025,15,5,289,0,0,1,1,0,0.0,false,0,0.290,0.2424,1501,38.2,true,true
Graceland::salinasmario,"Salinas, Mario",Graceland,Other / Non-D1,2025,17,1,62,0,0,1,1,0,0.0,false,0,0.289,0.3498,1524,59.4,false,false
Saint Francis::celikkolvolkan,"celikkol, volkan",Saint Francis,Other / Non-D1,2025,7,10,355,0,0,3,1,0,0.0,false,0,0.289,0.2225,1415,33.3,true,false
Columbia University::pericluka,"Peric, Luka",Columbia University,Ivy,2025,21,13,246,0,0,2,1,0,0.0,false,0,0.289,0.2573,1512,40.9,false,true
Johnson & Wales (N.C.)::delaparrapolinaeugenio,"de la Parra Polina, Eugenio",Johnson & Wales (N.C.),Other / Non-D1,2025,10,1,72,0,0,1,1,0,0.0,false,0,0.288,0.3430,1521,58.2,false,false
Pacific::goveadaniel,"Govea, Daniel",Pacific,West Coast,2025,8,5,126,0,0,1,1,0,0.0,false,0,0.288,0.3107,1483,52.3,false,true
Bradley::fergusonian,"Ferguson, Ian",Bradley,Other / Non-D1,2025,37,9,252,0,0,5,0,0,0.0,false,0,0.287,0.2548,1462,40.6,false,false
Incarnate Word::kamathavaneesh,"Kamath, Avaneesh",Incarnate Word,Other / Non-D1,2025,18,12,907,0,0,2,1,0,0.0,false,0,0.286,0.1318,1416,9.2,true,false
Stonehill College::kuzmichalex,"Kuzmich, Alex",Stonehill College,NEC,2025,12,15,647,0,0,3,1,0,0.0,false,0,0.285,0.1629,1433,15.8,true,true
Stonehill College::hargravescolin,"Hargraves, Colin",Stonehill College,NEC,2025,3,17,1359,0,0,2,1,0,0.0,false,0,0.285,0.0988,1400,4.4,true,true
George Washington::seiduarozarashid,"Seidu-Aroza, Rashid",George Washington,Atlantic 10,2025,25,13,56,0,0,1,1,0,0.0,false,0,0.284,0.3531,1469,60,false,true
Fordham::mattisonryan,"Mattison, Ryan",Fordham,Atlantic 10,2025,15,5,35,0,0,2,1,0,0.0,false,0,0.284,0.3683,1472,61.9,false,true
Utah Tech::stoneoliver,"Stone, Oliver",Utah Tech,Mountain West,2025,24,16,629,0,0,3,1,0,0.0,false,0,0.284,0.1655,1456,16.3,true,true
Clemson::schmidivan,"Schmid, Ivan",Clemson,ACC,2025,31,3,10,0,0,0,0,1,0.0,true,1,0.283,0.3881,1587,64.9,false,true
CSU Bakersfield::geishauserluka,"Geishauser, Luka",CSU Bakersfield,Other / Non-D1,2025,6,4,180,0,0,2,1,0,0.0,false,0,0.283,0.2834,1473,46.9,false,false
Georgetown::millikencasey,"Milliken, Casey",Georgetown,Big East,2025,12,17,42,0,0,1,1,0,0.0,false,0,0.282,0.3628,1590,61.4,false,true
Merrimack College::plantzbaischpedro,"Plantz Baisch, Pedro",Merrimack College,Metro,2025,23,7,245,0,0,2,1,0,0.0,false,0,0.282,0.2567,1228,40.8,false,true
UIC::assafluka,"Assaf, Luka",UIC,Missouri Valley,2025,15,5,107,0,0,2,1,0,0.0,false,0,0.281,0.3202,1457,54.4,false,true
Georgia Southern::colomercarlos,"Colomer, Carlos",Georgia Southern,Sun Belt,2025,32,18,41,0,0,1,1,0,0.0,false,0,0.281,0.3633,1526,61.4,false,true
Wisconsin::kuhrjulian,"Kuhr, Julian",Wisconsin,Big Ten,2025,4,16,1083,0,0,5,0,0,0.0,false,0,0.281,0.1163,1606,6.5,true,true
Stonehill College::sohaljordan,"Sohal, Jordan",Stonehill College,NEC,2025,20,15,825,0,0,1,1,0,0.0,false,0,0.280,0.1398,1398,10.8,true,true
FDU::simbotinashe,"Simbo, Tinashe",FDU,Other / Non-D1,2025,11,12,237,0,0,3,1,0,0.0,false,0,0.279,0.2594,1392,41.3,false,false
Radford::puliktyler,"Pulik, Tyler",Radford,Big South,2025,18,17,1329,0,0,2,1,0,0.0,false,0,0.279,0.1002,1389,4.5,true,true
Stetson::mastroiannidaniele,"Mastroianni, Daniele",Stetson,ASUN,2025,15,11,276,0,0,2,1,0,0.0,false,0,0.278,0.2453,1528,38.6,true,true
Niagara::arghittupiecarlo,"Arghittu, Piecarlo",Niagara,Metro,2025,13,9,115,0,0,2,1,0,0.0,false,0,0.278,0.3152,1334,53.2,false,true
Wofford::jacksoneli,"Jackson, Eli",Wofford,Southern,2025,31,10,295,0,0,1,1,0,0.0,false,0,0.278,0.2390,1484,37.3,true,true
Bucknell::findlaycolin,"Findlay, Colin",Bucknell,Patriot,2025,9,9,118,0,0,1,1,0,0.0,false,0,0.277,0.3135,1432,52.9,false,true
Cal Poly::rhodeskeagan,"Rhodes, Keagan",Cal Poly,Pac-12,2025,29,18,341,0,0,1,1,0,0.0,false,0,0.277,0.2251,1509,33.7,true,true
Lafayette::amankulornoah,"Amankulor, Noah",Lafayette,Patriot,2025,12,8,60,0,0,1,1,0,0.0,false,0,0.277,0.3491,1472,59.4,false,true
St. Thomas::hoelschercharlie,"Hoelscher, Charlie",St. Thomas,Summit,2025,27,13,170,0,0,1,1,0,0.0,false,0,0.277,0.2871,1501,47.6,false,true
Northern Kentucky::santosantonio,"Santos, Antonio",Northern Kentucky,Horizon,2025,16,8,173,0,0,2,1,0,0.0,false,0,0.277,0.2857,1400,47.3,false,true
Howard::clarkebryson,"Clarke, Bryson",Howard,NEC,2025,5,13,1053,0,0,2,1,0,0.0,false,0,0.277,0.1184,1391,6.8,true,true
Saint Francis U::celikkolvolkan,"celikkol, volkan",Saint Francis U,Other / Non-D1,2025,7,1,63,0,0,1,1,0,0.0,false,0,0.277,0.3470,1481,59,false,false
Saint Mary's::gibbsgaige,"Gibbs, Gaige",Saint Mary's,West Coast,2025,4,15,402,0,0,4,0,0,0.0,false,0,0.277,0.2089,1635,29.3,true,true
New Haven::ribierokauan,"Ribiero, Kauan",New Haven,NEC,2025,12,3,53,0,0,1,1,0,0.0,false,0,0.277,0.3538,1318,60.1,false,true
Charleston::duranalessandro,"Duran, Alessandro",Charleston,CAA,2025,26,13,17,0,0,1,1,0,0.0,false,0,0.277,0.3811,1529,63.9,false,true
Seton Hill University::knornfelix,"Knorn, Felix",Seton Hill University,Other / Non-D1,2025,6,1,60,0,0,1,1,0,0.0,false,0,0.276,0.3489,1478,59.3,false,false
Seton Hill University::markerjulian,"Marker, Julian",Seton Hill University,Other / Non-D1,2025,8,1,82,0,0,1,1,0,0.0,false,0,0.276,0.3344,1478,56.7,false,false
UNLV::ssempijjaangello,"Ssempijja, Angello",UNLV,Mountain West,2025,25,6,293,0,0,1,1,0,0.0,false,0,0.275,0.2393,1523,37.3,true,true
Fairfield::nanasinkammarques,"Nana-Sinkam, Marques",Fairfield,Metro,2025,19,17,1391,0,0,2,1,0,0.0,false,0,0.275,0.0966,1413,4.1,true,true
Seattle::guerreroenrique,"Guerrero, Enrique",Seattle,West Coast,2025,26,9,138,0,0,1,1,0,0.0,false,0,0.274,0.3023,1617,50.8,false,true
Vermont::barlownash,"Barlow, Nash",Vermont,America East,2025,12,16,307,0,0,5,0,0,0.0,false,0,0.272,0.2346,1513,36.1,true,true
UMass::biancojoey,"Bianco, Joey",UMass,Summit,2025,13,10,724,0,0,1,1,0,0.0,false,0,0.271,0.1512,1544,13.1,true,true
Boston College::riveddiego,"Rived, Diego",Boston College,ACC,2025,6,1,90,0,0,1,1,0,0.0,false,0,0.271,0.3286,1460,55.7,false,true
Boston College::oterosebastian,"Otero, Sebastian",Boston College,ACC,2025,8,1,68,0,0,1,1,0,0.0,false,0,0.271,0.3426,1460,58.1,false,true
Lehigh::derousselthomas,"DeRoussel, Thomas",Lehigh,Patriot,2025,28,17,385,0,0,5,0,0,0.0,false,0,0.270,0.2125,1467,30.6,true,true
Albany::mcfaddentommy,"McFadden, Tommy",Albany,Other / Non-D1,2025,21,4,85,0,0,2,1,0,0.0,false,0,0.270,0.3316,1471,56.2,false,false
Radford::mcclellandonovan,"McClellan, Donovan",Radford,Big South,2025,17,17,1184,0,0,5,0,0,0.0,false,0,0.270,0.1086,1389,5.4,true,true
Temple University::schwartzraz,"Schwartz, Raz",Temple University,American,2025,6,15,191,0,0,1,1,0,0.0,false,0,0.270,0.2767,1586,45.3,false,true
Detroit Mercy::iaquaniellojoey,"Iaquaniello , Joey",Detroit Mercy,Horizon,2025,19,12,246,0,0,1,1,0,0.0,false,0,0.270,0.2548,1491,40.6,false,true
SIUE::peartmurray,"Peart, Murray",SIUE,Other / Non-D1,2025,28,9,263,0,0,2,1,0,0.0,false,0,0.269,0.2487,1444,39.2,false,false
Northern Kentucky::jervieriitre,"Jervier II, Tre",Northern Kentucky,Horizon,2025,28,6,115,0,0,2,1,0,0.0,false,0,0.269,0.3139,1402,52.9,false,true
Marshall::tchemmounrayane,"Tchemmoun, Rayane",Marshall,Sun Belt,2025,17,20,63,0,0,1,1,0,0.0,false,0,0.269,0.3456,1580,58.8,false,true
Winthrop::wilsonthomas,"Wilson, Thomas",Winthrop,Big South,2025,18,15,505,0,0,5,0,0,0.0,false,0,0.269,0.1856,1424,21.8,true,true
Cal Poly::schaeferluke,"Schaefer, Luke",Cal Poly,Pac-12,2025,23,15,305,0,0,4,0,0,0.0,false,0,0.268,0.2348,1518,36.2,true,true
Purdue Fort Wayne::miereliam,"Mier, Eliam",Purdue Fort Wayne,Horizon,2025,14,14,179,0,0,2,1,0,0.0,false,0,0.268,0.2817,1356,46.5,false,true
Harvard::cortellessamikey,"Cortellessa, Mikey",Harvard,Ivy,2025,2,15,639,0,0,4,0,0,0.0,false,0,0.268,0.1627,1581,15.7,true,true
San Diego State::hernandezlorenzo,"Hernandez, Lorenzo",San Diego State,Pac-12,2025,24,15,287,0,0,2,1,0,0.0,false,0,0.267,0.2403,1515,37.6,true,true
Saint Francis::yeboahbennett,"Yeboah, Bennett",Saint Francis,Other / Non-D1,2025,25,5,77,0,0,1,1,0,0.0,false,0,0.266,0.3360,1514,57,false,false
Gonzaga::doudethan,"Doud, Ethan",Gonzaga,Pac-12,2025,3,11,824,0,0,4,0,0,0.0,false,0,0.266,0.1390,1547,10.6,true,true
Edgewood::knightjack,"Knight, Jack",Edgewood,Other / Non-D1,2025,5,1,90,0,0,1,1,0,0.0,false,0,0.266,0.3277,1441,55.5,false,false
Edgewood::kaupbrandon,"Kaup, Brandon",Edgewood,Other / Non-D1,2025,7,1,31,0,0,1,1,0,0.0,false,0,0.266,0.3679,1441,61.8,false,false
Sacred Heart::marquesivan,"Marques, Ivan",Sacred Heart,Metro,2025,6,17,1201,0,0,1,1,0,0.0,false,0,0.265,0.1072,1423,5.2,true,true
SIUE::murraydaniel,"Murray, Daniel",SIUE,Other / Non-D1,2025,23,12,769,0,0,2,1,0,0.0,false,0,0.265,0.1451,1446,12,true,false
Bellarmine::rinconalessandro,"Rincon, Alessandro",Bellarmine,ASUN,2025,40,2,45,0,0,2,1,0,0.0,false,0,0.265,0.3574,1378,60.6,false,true
UAlbany::cookethan,"Cook, Ethan",UAlbany,Other / Non-D1,2025,3,7,601,0,0,1,1,0,0.0,false,0,0.264,0.1683,1464,17,true,false
Chicago State::herreravictor,"Herrera, Victor",Chicago State,NEC,2025,7,10,559,0,0,2,1,0,0.0,false,0,0.264,0.1753,1387,19,true,true
Loyola Marymount::morenogreyson,"Moreno, Greyson",Loyola Marymount,West Coast,2025,25,6,319,0,0,4,0,0,0.0,false,0,0.264,0.2300,1593,35,true,true
UMass::halldrssonmagnsingi,"Halldórsson, Magnús Ingi",UMass,Summit,2025,10,2,164,0,0,1,1,0,0.0,false,0,0.264,0.2881,1410,47.9,false,true
UMass::biancojoseph,"Bianco, Joseph",UMass,Summit,2025,13,2,180,0,0,1,1,0,0.0,false,0,0.264,0.2807,1410,46.3,false,true
LIU::rodriguezfermin,"Rodriguez, Fermin",LIU,Other / Non-D1,2025,10,1,52,0,0,1,1,0,0.0,false,0,0.264,0.3523,1435,60,false,false
LIU::perezangel,"Perez, Angel",LIU,Other / Non-D1,2025,21,1,38,0,0,1,1,0,0.0,false,0,0.264,0.3624,1435,61.3,false,false
Bucknell::lillismason,"Lillis, Mason",Bucknell,Patriot,2025,26,16,202,0,0,1,1,0,0.0,false,0,0.264,0.2712,1463,44.3,false,true
Howard::harrisjustin,"Harris, Justin",Howard,NEC,2025,13,11,533,0,0,1,1,0,0.0,false,0,0.264,0.1799,1402,20.1,true,true
Delaware::kellycolin,"Kelly, Colin",Delaware,Summit,2025,16,15,406,0,0,1,1,0,0.0,false,0,0.263,0.2065,1442,28.6,true,true
Loyola University Maryland::ajagbemichael,"Ajagbe, Michael",Loyola University Maryland,Patriot,2025,9,8,109,0,0,1,1,0,0.0,false,0,0.263,0.3162,1505,53.4,false,true
ETSU::atolagbekhalifah,"Atolagbe, Khalifah",ETSU,Southern,2025,27,8,279,0,0,2,1,0,0.0,false,0,0.263,0.2424,1428,38.2,true,true
Colgate::harrisethan,"Harris, Ethan",Colgate,Other / Non-D1,2025,13,14,1097,0,0,2,1,0,0.0,false,0,0.263,0.1142,1482,6.1,true,false
Virginia::hallnoah,"Hall, Noah",Virginia,ACC,2025,27,12,215,0,0,1,1,0,0.0,false,0,0.262,0.2657,1650,42.8,false,true
Wisconsin::caponecaleb,"Capone, Caleb",Wisconsin,Big Ten,2025,24,14,105,0,0,1,1,0,0.0,false,0,0.262,0.3183,1609,53.9,false,true
Union Commonwealth (Ky.)::ribieroeduardo,"Ribiero, Eduardo",Union Commonwealth (Ky.),Other / Non-D1,2025,12,1,18,0,0,1,1,0,0.0,false,0,0.261,0.3774,1426,63.3,false,false
Gonzaga::mckennadamoni,"McKenna, Damoni",Gonzaga,Pac-12,2025,4,3,225,0,0,1,1,0,0.0,false,0,0.261,0.2616,1346,41.8,false,true
Loyola Marymount::harshesam,"Harshe, Sam",Loyola Marymount,West Coast,2025,3,5,262,0,0,1,1,0,0.0,false,0,0.261,0.2480,1586,39.1,false,true
LIU::blankchristian,"Blank, Christian",LIU,Other / Non-D1,2025,32,10,587,0,0,2,1,0,0.0,false,0,0.261,0.1702,1307,17.4,true,false
Queens::kemptonjacob,"Kempton, Jacob",Queens,ASUN,2025,31,6,74,0,0,1,1,0,0.0,false,0,0.260,0.3367,1518,57,false,true
North Florida::gainsaustin,"Gains, Austin",North Florida,ASUN,2025,30,12,27,0,0,0,0,2,0.3,true,1,0.259,0.3698,1493,62.3,false,true
Niagara::covelligiovanni,"Covelli, Giovanni",Niagara,Metro,2025,10,5,46,0,0,2,1,0,0.0,false,0,0.259,0.3556,1337,60.3,false,true
Merrimack College::depeppelucas,"DePeppe, Lucas",Merrimack College,Metro,2025,17,7,57,0,0,2,1,0,0.0,false,0,0.259,0.3478,1290,59.2,false,true
Holy Family University::lekishvilidimitri,"Lekishvili, Dimitri",Holy Family University,Other / Non-D1,2025,10,1,64,0,0,1,1,0,0.0,false,0,0.258,0.3431,1416,58.2,false,false
Holy Family University::sanonaristide,"Sanon, Aristide",Holy Family University,Other / Non-D1,2025,3,1,14,0,0,1,1,0,0.0,false,0,0.258,0.3800,1416,63.7,false,false
NC State::antoinenakai,"Antoine, Nakai",NC State,ACC,2025,27,22,211,0,0,4,0,0,0.0,false,0,0.258,0.2667,1640,43,false,true
Manhattan::alleynedaniel,"Alleyne, Daniel",Manhattan,Metro,2025,18,8,110,0,0,2,1,0,0.0,false,0,0.258,0.3148,1420,53.1,false,true
Marshall::amarobraian,"Amaro, Braian",Marshall,Sun Belt,2025,43,20,316,0,0,1,1,0,0.0,false,0,0.257,0.2301,1589,35.1,true,true
Holy Cross::cruzanthony,"Cruz, Anthony",Holy Cross,Other / Non-D1,2025,16,1,61,0,0,1,1,0,0.0,false,0,0.257,0.3449,1411,58.6,false,false
Holy Cross::sheelymason,"Sheely, Mason",Holy Cross,Other / Non-D1,2025,24,1,4,0,0,1,1,0,0.0,false,0,0.257,0.3882,1411,64.9,false,false
Quincy University::bringedalmathias,"Bringedal, Mathias",Quincy University,Other / Non-D1,2025,19,1,57,0,0,2,1,0,0.0,false,0,0.257,0.3476,1255,59.1,false,false
FAU::laustenemil,"Lausten, Emil",FAU,American,2025,16,15,136,0,0,1,1,0,0.0,false,0,0.257,0.3007,1500,50.4,false,true
UCLA::cantafiodylan,"Cantafio, Dylan",UCLA,Big Ten,2025,25,11,103,0,0,1,1,0,0.0,false,0,0.257,0.3186,1678,54,false,true
Winthrop::armijoryan,"Armijo, Ryan",Winthrop,Big South,2025,23,8,277,0,0,5,0,0,0.0,false,0,0.257,0.2423,1405,38.1,true,true
LIU::boboceaalex,"Bobocea, Alex",LIU,Other / Non-D1,2025,0,8,540,0,0,0,0,6,2.0,true,1,0.256,0.1779,1293,19.7,true,false
Furman::goodwinwesley,"Goodwin, Wesley",Furman,Southern,2025,13,10,27,0,0,1,1,0,0.0,false,0,0.256,0.3692,1535,62.2,false,true
Providence::lorapepe,"Lora, Pepe",Providence,Big East,2025,9,16,19,0,0,1,1,0,0.0,false,0,0.256,0.3755,1540,63,false,true
Eastern Illinois::freiredaniel,"Freire, Daniel",Eastern Illinois,Ohio Valley,2025,20,7,294,0,0,1,1,0,0.0,false,0,0.255,0.2366,1418,36.7,true,true
Quinnipiac::pintojoo,"Pinto, João",Quinnipiac,Metro,2025,2,8,493,0,0,5,0,0,0.0,false,0,0.255,0.1867,1417,22.1,true,true
Liberty::fullerivberkley,"Fuller IV, Berkley",Liberty,Southern,2025,24,12,46,0,0,2,1,0,0.0,false,0,0.255,0.3549,1334,60.2,false,true
Sacred Heart::moskowitzasa,"Moskowitz, Asa",Sacred Heart,Metro,2025,2,12,214,0,0,2,1,0,0.0,false,0,0.255,0.2651,1404,42.6,false,true
Princeton::maciverian,"MacIver, Ian",Princeton,Ivy,2025,22,13,17,0,0,1,1,0,0.0,false,0,0.254,0.3768,1510,63.2,false,true
Missouri State::kinoshitakei,"Kinoshita, Kei",Missouri State,American,2025,23,14,51,0,0,1,1,0,0.0,false,0,0.254,0.3511,1565,59.7,false,true
Loyola Chicago::lacycharlie,"Lacy, Charlie",Loyola Chicago,Atlantic 10,2025,24,7,188,0,0,1,1,0,0.0,false,0,0.253,0.2757,1432,45.1,false,true
Dayton::acheampongkingsford,"Acheampong, Kingsford",Dayton,Atlantic 10,2025,4,9,369,0,0,5,0,0,0.0,false,0,0.253,0.2147,1477,31.3,true,true
Oral Roberts::bittencourtantonio,"Bittencourt, Antonio",Oral Roberts,Summit,2025,4,15,1170,0,0,1,1,0,0.0,false,0,0.253,0.1085,1573,5.4,true,true
Le Moyne College::biasicole,"Biasi, Cole",Le Moyne College,NEC,2025,13,11,335,0,0,2,1,0,0.0,false,0,0.252,0.2239,1375,33.6,true,true
Temple University::lukicluka,"Lukic, Luka",Temple University,American,2025,17,15,1314,0,0,4,0,0,0.0,false,0,0.252,0.0996,1586,4.4,true,true
Loyola University Maryland::wagnercurtis,"Wagner, Curtis",Loyola University Maryland,Patriot,2025,26,9,477,0,0,1,1,0,0.0,false,0,0.252,0.1896,1497,23.4,true,true
Quinnipiac::hernandezjuan,"Hernandez, Juan",Quinnipiac,Metro,2025,15,13,337,0,0,1,1,0,0.0,false,0,0.251,0.2232,1440,33.5,true,true
Eastern Illinois::browndavid,"Brown, David",Eastern Illinois,Ohio Valley,2025,4,6,128,0,0,1,1,0,0.0,false,0,0.250,0.3038,1413,51.1,false,true
NC State::webermoritz,"Weber, Moritz",NC State,ACC,2025,14,22,45,0,0,1,1,0,0.0,false,0,0.249,0.3546,1640,60.2,false,true
North Carolina::matheimmanuel,"Mathe , Immanuel",North Carolina,ACC,2025,5,19,1406,0,0,4,0,0,0.0,false,0,0.249,0.0946,1638,3.9,true,true
Northwestern::volmarfritz,"Volmar, Fritz",Northwestern,Big Ten,2025,19,17,1530,0,0,4,0,0,0.0,false,0,0.249,0.0886,1549,3.5,true,true
UMass::fernandezdavilasean,"Fernandez-Davila, Sean",UMass,Summit,2025,24,12,76,0,0,2,1,0,0.0,false,0,0.249,0.3337,1522,56.6,false,true
Manchester::hollisgarrett,"Hollis, Garrett",Manchester,Other / Non-D1,2025,25,1,42,0,0,1,1,0,0.0,false,0,0.248,0.3565,1379,60.4,false,false
Georgetown::demarcocharlie,"DeMarco, Charlie",Georgetown,Big East,2025,24,16,133,0,0,0,0,1,0.0,true,1,0.248,0.3008,1599,50.5,false,true
Washington::kleemannphilip,"Kleemann, Philip",Washington,Big Ten,2025,2,21,42,0,0,1,1,0,0.0,false,0,0.247,0.3563,1682,60.3,false,true
Washington::gangulysheehan,"Ganguly, Sheehan",Washington,Big Ten,2025,23,20,36,0,0,1,1,0,0.0,false,0,0.247,0.3607,1682,61,false,true
UMass::murasawashun,"Murasawa, Shun",UMass,Summit,2025,8,12,92,0,0,1,1,0,0.0,false,0,0.247,0.3234,1522,54.7,false,true
Le Moyne College::hussmaximilian,"Huss, Maximilian",Le Moyne College,NEC,2025,24,14,1173,0,0,2,1,0,0.0,false,0,0.246,0.1080,1378,5.3,true,true
Green Bay::cruzgiovanni,"Cruz, Giovanni",Green Bay,Other / Non-D1,2025,3,14,810,0,0,1,1,0,0.0,false,0,0.246,0.1391,1405,10.7,true,false
Davidson College::naborsjackson,"Nabors, Jackson",Davidson College,Atlantic 10,2025,11,19,77,0,0,2,1,0,0.0,false,0,0.246,0.3325,1536,56.3,false,true
Butler::kleinmax,"Klein, Max",Butler,Big East,2025,18,8,239,0,0,2,1,0,0.0,false,0,0.246,0.2543,1537,40.5,false,true
Penn::pakphilip,"Pak, Philip",Penn,Ivy,2025,6,8,63,0,0,1,1,0,0.0,false,0,0.246,0.3415,1490,57.9,false,true
American::cobbinarexemmanuel,"Cobbina, Rex-Emmanuel",American,Patriot,2025,3,5,219,0,0,1,1,0,0.0,false,0,0.245,0.2618,1487,41.8,false,true
North Carolina::maimartin,"Mai, Martin",North Carolina,ACC,2025,26,17,110,0,0,4,0,0,0.0,false,0,0.245,0.3128,1634,52.7,false,true
Western Illinois::philpotttyler,"Philpott, Tyler",Western Illinois,Ohio Valley,2025,13,9,138,0,0,2,1,0,0.0,false,0,0.245,0.2978,1353,49.9,false,true
Western Illinois::brunetguillaume,"Brunet, Guillaume",Western Illinois,Ohio Valley,2025,19,8,391,0,0,2,1,0,0.0,false,0,0.245,0.2082,1374,29.2,true,true
Manhattan::arrudafelipe,"Arruda, Felipe",Manhattan,Metro,2025,11,12,291,0,0,2,1,0,0.0,false,0,0.245,0.2363,1353,36.5,true,true
Penn::shinetim,"Shine, Tim",Penn,Ivy,2025,28,10,30,0,0,1,1,0,0.0,false,0,0.244,0.3647,1468,61.6,false,true
CSU Bakersfield::farrelljosh,"Farrell, Josh",CSU Bakersfield,Other / Non-D1,2025,3,8,720,0,0,1,1,0,0.0,false,0,0.244,0.1496,1462,12.9,true,false
Niagara::wylesgrant,"Wyles, Grant",Niagara,Metro,2025,1,13,1170,0,0,0,0,6,2.0,true,1,0.244,0.1080,1373,5.3,true,true
St. Cloud State::boschmatteo,"Bosch, Matteo",St. Cloud State,Other / Non-D1,2025,10,1,53,0,0,1,1,0,0.0,false,0,0.243,0.3479,1362,59.2,false,false
St. Cloud State::atiayousif,"Atia, Yousif",St. Cloud State,Other / Non-D1,2025,18,1,19,0,0,1,1,0,0.0,false,0,0.243,0.3731,1362,62.7,false,false
Georgia State::blantondavid,"Blanton, David",Georgia State,Sun Belt,2025,15,14,290,0,0,1,1,0,0.0,false,0,0.243,0.2364,1497,36.6,true,true
New Haven::alarconyans,"Alarcon, Yans",New Haven,NEC,2025,22,7,58,0,0,1,1,0,0.0,false,0,0.243,0.3444,1438,58.5,false,true
Florida Memorial::benbellanasreddine,"Benbella, Nasreddine",Florida Memorial,Other / Non-D1,2025,11,1,90,0,0,1,1,0,0.0,false,0,0.243,0.3240,1361,54.8,false,false
Florida Memorial::koutsouraisnikos,"Koutsourais, Nikos",Florida Memorial,Other / Non-D1,2025,17,1,66,0,0,1,1,0,0.0,false,0,0.243,0.3390,1361,57.4,false,false
Central Connecticut State::torreschristian,"Torres, Christian",Central Connecticut State,Other / Non-D1,2025,24,3,180,0,0,0,0,2,0.5,true,1,0.242,0.2776,1315,45.5,false,false
Wake Forest::mednardjonah,"Mednard, Jonah",Wake Forest,ACC,2025,0,17,1439,0,0,0,0,49,19.0,true,15,0.241,0.0925,1602,3.7,true,true
