player_key,player_name,team_id,jersey_number,games_played,minutes,goals,assists,shots,shots_on_goal,saves
georgemason:palssondarri,"Palsson, Darri",George Mason,15,8,124,0,2,5,1,0
mckendreeuniversity:stonejames,"Stone, James",McKendree University,9,2,124,1,0,3,2,0
uis:kellerdrew,"Keller, Drew",UIS,4,2,124,1,0,4,2,0
maryvilleuniversity:sohnjd,"Sohn, JD",Maryville University,30,2,124,1,0,4,3,0
maryland:blumbergryan,"Blumberg, Ryan",Maryland,3,15,122,1,0,3,1,0
americaninternationalcollege:larssoncarl,"Larsson, Carl",American International College,9,2,122,1,0,4,2,0
ust:nickowskijacek,"Nickowski, Jacek",UST,9,3,121,1,0,5,2,0
usi:schoensteinrobert,"Schoenstein, Robert",USI,14,3,116,1,0,3,2,0
uis:gallagherconal,"Gallagher, Conal",UIS,10,2,116,1,0,8,3,0
franklinpierceuniversity:rodriguesbraudilio,"Rodrigues, Braudilio",Franklin Pierce University,27,2,116,1,0,2,1,0
setonhall:albuquerqueian,"Albuquerque, Ian",Seton Hall,32,14,115,1,0,2,2,0
uis:brinkmanlars,"Brinkman, Lars",UIS,9,2,112,1,0,4,3,0
georgewashington:smartcarlyle,"SMART, Carlyle",George Washington,11,13,111,1,0,3,2,0
milwaukee:davidssonkasper,"Davidsson, Kasper",Milwaukee,13,5,110,1,0,2,1,0
sanfrancisco:dosanjharjan,"Dosanjh, Arjan",San Francisco,3,10,110,1,0,2,1,0
illinoischicago:dayekhyounes,"Dayekh, Younes",Illinois-Chicago,19,1,110,1,0,4,2,0
wingateuniversity:mikkelfahlenbruun,Mikkel Fahlen Bruun,Wingate University,10,1,110,1,0,1,1,0
californiauniversityofpennsylvania:adamwood,Adam Wood,California University of Pennsylvania,5,1,110,1,0,1,1,0
vermont:yvesborie,Yves Borie,Vermont,8,1,110,1,0,4,2,0
luc:mitchellandrew,"Mitchell, Andrew",LUC,4,1,110,1,0,1,1,0
gardnerwebb:espinheirajoao,"Espinheira, Joao",Gardner-Webb,29,16,109,1,0,4,1,0
merrimackcollege:abultaifkarim,"Abultaif, Karim",Merrimack College,15,11,109,1,0,4,3,0
merrimackcollege:poschmannjames,"Poschmann, James",Merrimack College,30,9,108,1,0,2,2,0
chowanuniversity:tobysims,Toby Sims,Chowan University,3,1,108,1,0,3,2,0
akron:scottnick,"Scott, Nick",Akron,28,18,104,1,0,1,1,0
neu:munchdan,"Munch, Dan",NEU,7,2,104,0,2,2,0,0
duquesne:lopezjordy,"Lopez, Jordy",Duquesne,9,6,103,1,0,3,1,0
ucirvine:warrenroman,"Warren, Roman",UC Irvine,24,18,103,1,0,2,2,0
airforce:mionfederico,"Mion, Federico",Air Force,14,19,102,1,0,2,1,0
massachusetts:zielonkanick,"Zielonka, Nick",Massachusetts,23,7,102,1,0,2,1,0
bobjones:victoroladipo,Victor Oladipo,Bob Jones,10,1,102,1,0,2,2,0
williamjewellcollegemo:mccomiemikhail,"McComie, Mikhail",William Jewell College (Mo.),7,1,101,1,0,2,2,0
ue:guillenpablo,"Guillen, Pablo",UE,8,1,101,1,0,1,1,0
armywestpoint:mcstayjustin,"McStay, Justin",Army West Point,19,2,99,1,0,4,1,0
princeton:akomeahfrancis,"Akomeah, Francis",Princeton,30,4,99,1,0,3,1,0
floridagulfcoastuniversity:maurermarkus,"Maurer, Markus",Florida Gulf Coast University,27,2,99,1,0,3,2,0
mhu:barrytom,"Barry, Tom",MHU,9,1,99,1,0,2,2,0
mhu:wardensidney,"Warden, Sidney",MHU,10,1,99,1,0,4,1,0
rock:alejandrofernandez,Alejandro Fernandez,ROCK,10,1,99,1,0,1,1,0
csm:langstonblackstock,Langston Blackstock,CSM,9,1,98,1,0,6,3,0
wingateuniversity:sorennygaard,Soren Nygaard,Wingate University,11,1,98,1,0,2,2,0
universityofevansville:harrisryan,"Harris, Ryan",University of Evansville,13,8,97,1,0,2,1,0
ucirvine:espinozarafael,"Espinoza, Rafael",UC Irvine,14,18,96,1,0,3,2,0
dominicannycollege:grayewan,"Gray, Ewan",Dominican (N.Y.) College,7,1,96,1,0,3,3,0
dominicannycollege:barrymarouf,"Barry, Marouf",Dominican (N.Y.) College,11,1,96,1,0,7,3,0
drake:tcanderson,Tc Anderson,Drake,30,1,96,1,0,1,1,0
str:koenignick,"Koenig, Nick",STR,3,1,96,1,0,2,2,0
northernillinois:dearbornroland,"Dearborn, Roland",Northern Illinois,24,9,95,1,0,4,3,0
ne:tellezfederico,"Tellez, Federico",NE,19,1,95,0,2,2,2,0
grandcanyon:sotoedgar,"Soto, Edgar",Grand Canyon,12,9,94,1,0,3,2,0
albany:weinerandrew,"Weiner, Andrew",Albany,21,2,94,1,0,6,4,0
newjerseyinstituteoftechnology:watkinsregsan,"Watkins, Regsan",New Jersey Institute of Technology,15,1,94,1,0,3,2,0
newjerseyinstituteoftechnology:moranmatt,"Moran, Matt",New Jersey Institute of Technology,29,1,94,1,0,1,1,0
highpoint:ruckmanjackson,"Ruckman, Jackson",High Point,23,7,93,1,0,1,1,0
jefferson:glennholmes,Glenn Holmes,Jefferson,4,1,93,1,0,2,1,0
mercyhurst:cuevacarlos,"Cueva, Carlos",Mercyhurst,17,4,93,1,0,3,1,0
loyolamd:sanloc,"San, Loc",Loyola (Md.),7,3,93,1,0,1,1,0
uindy:tseliosmichael,"Tselios, Michael",UINDY,7,1,92,1,0,5,3,0
sacst:ramirezaxel,"Ramirez, Axel",Sac St,8,1,90,1,0,1,1,0
floridaatlantic:sailerfidalgoluis,"Sailer Fidalgo, Luis",Florida Atlantic,28,1,90,0,2,1,1,0
westlibertyuniversity:ubedamikel,"Ubeda, Mikel",West Liberty University,8,1,90,1,0,1,1,0
ub:rubioluis,"Rubio, Luis",UB,5,1,90,1,0,1,1,0
csubakersfield:markusjustin,"Markus, Justin",CSU Bakersfield,17,8,90,1,0,4,3,0
saintfrancisuniversity:thielmanjeff,"Thielman, Jeff",Saint Francis University,10,1,90,1,0,2,1,0
usc:leagueparker,"League, Parker",USC,22,1,90,1,0,1,1,0
nyackcollege:erwinbendl,Erwin Bendl,Nyack College,17,1,90,1,0,1,1,0
stfrancis:gallardovicente,"Gallardo, Vicente",St. Francis,5,1,90,1,0,1,1,0
embryriddle:westteddy,"West, Teddy",Embry-Riddle,9,1,90,1,0,1,1,0
nyack:erwinbendl,Erwin Bendl,Nyack,17,1,90,1,0,1,1,0
quincyuniversity:hasanalsadiq,"Hasan, Alsadiq",Quincy University,10,1,90,1,0,3,1,0
nbym:nestornunez,Nestor Nunez,NBYM,9,1,90,1,0,2,1,0
setonhilluniversity:eliasmobrin,Elias Mobrin,Seton Hill University,2,1,90,1,0,2,2,0
hurst:friedlanderben,"Friedlander, Ben",HURST,30,1,90,1,0,1,1,0
francismarionuniversity:oierbernaola,Oier Bernaola,Francis Marion University,4,1,90,1,0,2,2,0
francismarionuniversity:oliverpeters,Oliver Peters,Francis Marion University,8,1,90,1,0,2,1,0
southernconnecticut:slapaksantiago,"Slapak, Santiago",Southern Connecticut,2,1,90,1,0,1,1,0
fdu:bacharachhugo,"Bacharach, Hugo",FDU,4,1,90,1,0,1,1,0
ru:robinsondondre,"Robinson, Dondre'",RU,16,1,90,1,0,3,3,0
sanfrancisco:brackenserragabri,"Bracken Serra, Gabri",San Francisco,26,1,90,1,0,3,1,0
msl:sowaleo,"Sowa, Leo",MSL,10,1,90,1,0,1,1,0
umsl:schreibernick,"Schreiber, Nick",UMSL,6,1,90,1,0,2,1,0
tusculumuniversity:alejandrodemingo,Alejandro De mingo,Tusculum University,18,1,90,1,0,2,2,0
tusculumuniversity:marcosfranco,Marcos Franco,Tusculum University,21,1,90,1,0,1,1,0
scupst:hynesjustin,"Hynes, Justin",SCUPST,15,1,90,1,0,1,1,0
pc:ladojose,"Lado , Jose",PC,15,1,90,1,0,1,1,0
njitatno2vermontamericaeastsemifinals:morrisonjoe,"Morrison, Joe",NJIT at No. 2 Vermont (America East Semifinals),24,1,90,1,0,4,2,0
uichorizonleaguesemifinals:garciaeduardo,"Garcia, Eduardo",UIC - Horizon League Semifinals,2,1,90,1,0,3,1,0
tulsavs2seeducf:vivigino,"Vivi, Gino",Tulsa vs. #2 seed UCF,7,1,90,1,0,3,1,0
siena:arachchigejensenjacobsandun,"Arachchige-Jensen, Jacob Sandun",Siena,10,1,89,1,0,2,1,0
bobjones:mariofigueroa,Mario Figueroa,Bob Jones,19,1,89,1,0,5,1,0
universityatalbany:bourgeoisalex,"Bourgeois, Alex",University at Albany,24,1,89,1,0,1,1,0
dru:allenbradan,"Allen, Bradan",DRU,9,1,88,1,0,2,1,0
grandcanyonuniversity:loganhugo,"Logan, Hugo",Grand Canyon University,10,2,88,1,0,1,1,0
ne:montejack,"Monte, Jack",NE,18,1,88,1,0,2,2,0
lenoirrhyneuniversity:miguelmontano,Miguel Montano,Lenoir-Rhyne University,4,1,88,1,0,1,1,0
stm:migueldiaz,Miguel Diaz,STM,10,1,88,1,0,3,2,0
lc:kitromilidesmarcos,"Kitromilides, Marcos",LC,9,1,88,1,0,3,1,0
loyolachicago:billyhency,Billy Hency,Loyola Chicago,7,1,88,1,0,1,1,0
floridainternationaluniversity:bravomauro,"BRAVO,MAURO",Florida International University,11,1,88,1,0,5,2,0
saintmarys:ngongforbourdann,"Ngongfor, Bourdanné",Saint Mary's,6,8,87,1,0,2,1,0
centralmethodist:christiansanchez,Christian Sanchez,Central Methodist,10,1,87,1,0,3,1,0
ue:barciacarlos,"Barcia, Carlos",UE,21,1,87,1,0,1,1,0
saintpeters:derpolkevinvan,"Der Pol, Kevin Van",Saint Peter's,3,1,86,1,0,1,1,0
belmontabbeycollege:herlofsensander,"Herlofsen, Sander",Belmont Abbey College,88,1,86,1,0,1,1,0
centralconnst:rockeaustin,"Rocke, Austin",Central Conn. St.,12,1,86,1,0,1,1,0
njitatno2vermontamericaeastsemifinals:borieyves,"Borie, Yves",NJIT at No. 2 Vermont (America East Semifinals),8,1,86,1,0,1,1,0
3elon:vatnescott,"Vatne, Scott",[#3] Elon,20,1,86,1,0,2,1,0
xavier:phillipscameron,"Phillips, Cameron",Xavier,22,16,84,1,0,1,1,0
floridaatlantic:spinosvasilis,"Spinos, Vasilis",Florida Atlantic,18,1,84,1,0,1,1,0
ub:sousalucas,"Sousa, Lucas",UB,8,1,84,1,0,3,3,0
grandcanyonuniversity:bjarnasongeorg,"Bjarnason, Georg",Grand Canyon University,23,2,84,1,0,3,2,0
scupst:arrochamario,"Arrocha, Mario",SCUPST,10,1,84,1,0,6,3,0
northernillinois:galianokevin,"Galiano, Kevin",Northern Illinois,23,9,83,1,0,1,1,0
akron:nikolicivan,"Nikolic, Ivan",Akron,18,18,83,1,0,3,2,0
nuh:ennintimothy,"Ennin, Timothy",NUH,9,1,83,1,0,3,1,0
brown:vaneppsbrady,"Van Epps, Brady",Brown,11,13,83,1,0,3,2,0
daemencollegeny:lundinpontus,"Lundin, Pontus",Daemen College (N.Y.),13,1,83,1,0,1,1,0
ncw:aboutalebomar,"Aboutaleb, Omar",NCW,18,1,83,1,0,2,2,0
newjerseyinstituteoftechnology:costajoao,"Costa, Joao",New Jersey Institute of Technology,6,1,83,1,0,3,2,0
centralconnecticutstate:hjerssonerik,"Hjersson, Erik",Central Connecticut State,9,1,82,1,0,1,1,0
illinoischicago:morenoandres,"Moreno, Andres",Illinois-Chicago,8,1,82,1,0,3,2,0
robertswesleyancollege:perezvegaalex,"Perez Vega, Alex",Roberts Wesleyan College,19,1,82,1,0,4,2,0
saintanselmcollege:zachelliot,Zach Elliot,Saint Anselm College,10,1,82,1,0,4,1,0
eva:guillenpablo,"Guillen, Pablo",EVA,8,1,82,1,0,7,4,0
illinoischicago:abdulwahabbukola,"Abdulwahab, Bukola",Illinois-Chicago,7,1,81,0,2,4,2,0
fairfield:stickleythomas,"Stickley, Thomas",Fairfield,26,8,81,1,0,1,1,0
drk:louisjuan,"Louis, Juan",DRK,12,1,80,1,0,3,2,0
stonybrook:rileyjordan,"Riley, Jordan",Stony Brook,22,8,80,1,0,1,1,0
dsu:brubakerdaniel,"Brubaker, Daniel",DSU,22,2,80,1,0,3,1,0
floridainternationaluniversity:gasperonimatteo,"GASPERONI,MATTEO",Florida International University,8,1,80,1,0,3,1,0
seattle:ortizjesse,"Ortiz, Jesse",Seattle,10,10,79,1,0,4,2,0
bloomsburguniversity:bryceevans,Bryce Evans,Bloomsburg University,21,1,79,1,0,2,1,0
robertswesleyancollege:ruizdylan,"Ruiz, Dylan",Roberts Wesleyan College,23,1,79,1,0,5,3,0
universityofillinoischicago:zulunkusuwila,"Zulu, Nkusuwila",University of Illinois - Chicago,9,1,79,1,0,2,1,0
umsl:sowaleo,"Sowa, Leo",UMSL,10,1,79,1,0,4,2,0
westlibertyuniversity:otsukavitor,"Otsuka, Vitor",West Liberty University,7,1,78,1,0,2,2,0
oaklandcityuniversity:talladajorge,"Tallada, Jorge",Oakland City University,16,1,77,1,0,2,1,0
bisons:naumannluca,"Naumann, Luca",BISONS,8,1,77,1,0,1,1,0
stfrancis:youssoufielmahdi,"Youssoufi, El Mahdi",St. Francis,10,1,77,1,0,6,3,0
fairleighdickinsonuniversity:arribasdiego,"Arribas, Diego",Fairleigh Dickinson University,11,1,77,1,0,4,2,0
avl:kemhadjianjake,"Kemhadjian, Jake",AVL,9,1,77,1,0,2,1,0
njitatno2vermontamericaeastsemifinals:lerechnacho,"Lerech, Nacho",NJIT at No. 2 Vermont (America East Semifinals),21,1,77,0,2,6,2,0
oaklandcityuniversity:sousafrancisco,"Sousa, Francisco",Oakland City University,17,1,76,1,0,2,1,0
ncw:tootlecannon,"Tootle, Cannon",NCW,20,1,76,1,0,2,1,0
westernmichigan:maxkeenan,Max Keenan,Western Michigan,7,1,75,1,0,2,2,0
penn:gaineyliam,"Gainey, Liam",Penn,9,1,75,1,0,1,1,0
washington:rojasmichael,"Rojas, Michael",Washington,17,17,74,1,0,4,2,0
vu:awujoakinjide,"Awujo, Akinjide",VU,16,1,74,1,0,1,1,0
saintmichaelscollege:diazmiguel,"Diaz, Miguel",Saint Michael's College,10,1,74,1,0,2,1,0
aic:daofrans,"Dao, Frans",AIC,10,1,74,1,0,1,1,0
mercyhurst:auglaendvetle,"Auglaend, Vetle",Mercyhurst,16,4,73,1,0,1,1,0
southernconnecticutstateuniversity:bestleroy,"Best, Leroy",Southern Connecticut State University,7,1,73,1,0,2,1,0
bentleyuniversity:fraserjohann,"Fraser, Johann",Bentley University,19,2,73,1,0,2,1,0
liberty:noahholmes,Noah Holmes,Liberty,9,1,72,1,0,1,1,0
adelphiuniversity:rdescalzorocca,R. Descalzo Rocca,Adelphi University,9,1,72,1,0,3,2,0
msl:schenkdrew,"Schenk, Drew",MSL,21,1,72,1,0,3,2,0
depaul:jackrichards,Jack Richards,DePaul,26,1,71,1,0,1,1,0
rockhurst:careymatthew,"Carey, Matthew",Rockhurst,25,2,70,1,0,1,1,0
feliciancollege:abellanraul,"Abellan, Raul",Felician College,9,1,70,1,0,3,1,0
brd:douglasjack,"Douglas, Jack",BRD,25,1,70,1,0,6,1,0
pc:diarbiangevork,"DIARBIAN, Gevork",PC,10,1,69,1,0,3,3,0
ccsu:austinrocke,Austin Rocke,CCSU,21,1,68,1,0,1,1,0
assumptionuniversity:vegardpernes,Vegard Pernes,Assumption University,11,1,68,0,2,5,5,0
asm:fariaruben,"Faria, Ruben",ASM,8,1,68,1,0,3,2,0
iona:snyderchayse,"Snyder, Chayse",Iona,16,1,67,1,0,4,3,0
wingateuniversity:devinscully,Devin Scully,Wingate University,4,1,67,1,0,1,1,0
su:fieldingthomas,"Fielding, Thomas",SU,21,3,67,1,0,2,1,0
stfranciscollegebrooklyn:youssoufielmahdi,"Youssoufi, El Mahdi",St. Francis College Brooklyn,10,2,66,1,0,3,2,0
lafayette:bordenjack,"Borden, Jack",Lafayette,11,6,66,1,0,3,2,0
bloomsburguniversity:anthonyschlee,Anthony Schlee,Bloomsburg University,11,1,66,1,0,3,1,0
aces:guillenpablo,"Guillen, Pablo",ACES,8,1,66,1,0,2,1,0
upst:torresjavier,"Torres, Javier",UPST,7,1,66,1,0,5,3,0
rvucf:douradolucca,"Dourado, Lucca",#RV UCF,22,1,66,1,0,2,1,0
ub:okoriechigozie,"Okorie, Chigozie",UB,7,1,65,1,0,1,1,0
keiser:felipegodoy,Felipe Godoy,Keiser,1,1,64,1,0,2,1,0
niagarauniversity:dallmannjelldrik,"Dallmann, Jelldrik",Niagara University,9,1,64,1,0,3,1,0
cu:morrisjake,"Morris, Jake",CU,17,1,64,1,0,3,1,0
uncgreensboro:danielmangarov,Daniel Mangarov,UNC Greensboro,16,1,64,1,0,7,1,0
uncgreensboro:jcngando,JC Ngando,UNC Greensboro,24,1,64,1,0,2,2,0
adelphi:keenanaidan,"Keenan, Aidan",Adelphi,23,1,63,1,0,1,1,0
floridaatlantic:romeodavide,"Romeo, Davide",Florida Atlantic,16,1,62,1,0,1,1,0
universityofevansville:carlosbarcia,Carlos Barcia,University of Evansville,21,1,62,1,0,1,1,0
fiu:dossantosmonteiro,"Dos Santos Monteiro,",FIU,7,1,62,1,0,1,1,0
southwestbaptistuniversity:mencosjose,"Mencos, Jose",Southwest Baptist University,35,1,61,1,0,1,1,0
lwu:ludlowowen,"Ludlow, Owen",LWU,13,4,61,1,0,1,1,0
americaninternationalcollege:pilonstlouismathis,"Pilon St. Louis, Mathis",American International College,17,1,61,1,0,2,1,0
howm:yurshatighe,"Yursha, Tighe",HOWM,17,1,61,1,0,3,1,0
str:radtkeerick,"Radtke, Erick",STR,20,1,60,1,0,1,1,0
setonhilluniversity:bricegandhi,Brice Gandhi,Seton Hill University,99,1,60,1,0,2,1,0
eva:grahamnkosi,"Graham, Nkosi",EVA,14,1,60,1,0,5,1,0
umsl:bassgarrett,"Bass, Garrett",UMSL,9,1,60,1,0,2,2,0
umsl:kovacarman,"Kovac, Arman",UMSL,13,1,60,1,0,6,4,0
quinnipiac:kyrkjeeidealexande,"Kyrkjeeide, Alexande",Quinnipiac,25,3,59,1,0,3,1,0
cu:youngtyler,"Young, Tyler",CU,13,1,59,1,0,2,1,0
centralconnecticutstate:kylehalehale,Kyle Halehale,Central Connecticut State,19,1,59,1,0,3,1,0
southernnewhampshire:chiboutnadjib,"Chibout, Nadjib",Southern New Hampshire,10,1,59,1,0,4,2,0
st:denisjulien,"Denis, Julien",S&T,9,1,59,1,0,4,3,0
menlo:mattiacelant,Mattia Celant,Menlo,30,1,58,1,0,1,1,0
bel:leivaesteban,"Leiva, Esteban",BEL,14,1,58,1,0,5,2,0
francismarionuniversity:mauriciocastorino,Mauricio Castorino,Francis Marion University,10,1,58,1,0,3,1,0
saintlouisa10quarterfinals:palazzoloaj,"Palazzolo, A.J.",Saint Louis - A-10 Quarterfinals,15,1,58,1,0,1,1,0
au:colydavid,"Coly, David",AU,7,1,57,1,0,3,1,0
harvard:poliakovadam,"Poliakov, Adam",Harvard,17,1,57,1,0,3,3,0
wakeforest:omarhernandez,Omar Hernandez,Wake Forest,17,1,56,1,0,4,2,0
hofstra:keanesean,"Keane, Sean",Hofstra,15,1,55,1,0,1,1,0
virginiacommonwealth:gallegosdamian,"Gallegos, Damian",Virginia Commonwealth,20,1,55,1,0,1,1,0
california:shoeihonda,Shoei Honda,California,31,1,55,1,0,3,1,0
franklinpierce:rodriguesbraudilio,"Rodrigues, Braudilio",Franklin Pierce,27,1,55,1,0,2,2,0
belmontabbeycollege:sirajmiwoned,"Siraj, Miwoned",Belmont Abbey College,6,1,54,1,0,1,1,0
southwestbaptistuniversity:blackwoodtumekie,"Blackwood, Tumekie",Southwest Baptist University,37,1,54,1,0,2,2,0
njitatno3ualbanyamericaeastquarterfinals:leossonbjarki,"Leosson, Bjarki",NJIT at No. 3 UAlbany (America East Quarterfinals),14,1,54,1,0,1,1,0
liu:odusamimichaelandre,"Odusami, Michael-Andre",LIU,18,4,53,1,0,3,2,0
saintanselmcollege:jonathanalves,Jonathan Alves,Saint Anselm College,17,1,53,1,0,1,1,0
westernmichigan:charliesharp,Charlie Sharp,Western Michigan,25,1,52,1,0,5,2,0
easternmennonite:ourscole,"Ours, Cole",Eastern Mennonite,12,1,52,1,0,1,1,0
franklinpierce:angelpastorgutierr,Angel Pastor Gutierr,Franklin Pierce,10,1,52,1,0,4,3,0
marshall:iusemagustin,"Iusem, Agustin",Marshall,49,15,51,1,0,1,1,0
csm:isaacpimenta,Isaac Pimenta,CSM,11,1,51,1,0,6,2,0
setonhilluniversity:kaipritchard,Kai Pritchard,Seton Hill University,29,1,51,1,0,1,1,0
howm:leggettnathan,"Leggett, Nathan",HOWM,15,1,50,1,0,5,2,0
southernnewhampshire:pinhancosgabe,"Pinhancos, Gabe",Southern New Hampshire,8,1,49,1,0,2,1,0
ncstate:millerjared,"Miller, Jared",NC State,21,17,48,1,0,1,1,0
hartford:knightsbrowneaddr,"Knights-Browne, Addr",Hartford,20,1,48,1,0,2,1,0
centralconnecticutstate:birkmartinsen,Birk Martinsen,Central Connecticut State,28,1,48,1,0,4,2,0
floridaatlantic:deanblake,"Dean, Blake",Florida Atlantic,22,1,47,1,0,1,1,0
utriograndevalley:washingtonmichael,"Washington, Michael",UT Rio Grande Valley,19,1,47,1,0,2,1,0
ind:dulleeli,"Dulle, Eli",IND,5,1,47,1,0,3,3,0
loyolamd:sweeneyjake,"Sweeney, Jake",Loyola (Md.),34,3,47,1,0,1,1,0
neu:restreposebastian,"Restrepo, Sebastian",NEU,13,2,47,1,0,2,1,0
americaninternational:doppendirk,"Doppen, Dirk",American International,16,1,46,1,0,1,1,0
uis:turnerdarien,"Turner, Darien",UIS,21,2,46,1,0,1,1,0
oru:herreragiovanni,"Herrera, Giovanni",ORU,16,1,46,1,0,1,1,0
umsl:meusejack,"Meuse, Jack",UMSL,5,1,46,0,2,0,0,0
harvard:telladodylan,"Tellado, Dylan",Harvard,7,1,46,1,0,4,1,0
sanjosestate:garciajoel,"Garcia, Joel",San Jose State,2,4,45,1,0,1,1,0
ualb:regoricardo,"Rego, Ricardo",UALB,26,3,45,1,0,1,1,0
providence:santosgil,"Santos, Gil",Providence,7,18,45,0,2,0,0,0
rogersstateuniversityokla:robinsongeorge,"Robinson, George",Rogers State University (Okla.),16,1,45,1,0,3,1,0
newhaven:tmteam,"TM 
                                            TEAM",New Haven,TM,1,45,1,0,0,1,0
westernmich:smithphilip,"Smith, Philip",Western Mich.,4,1,45,1,0,1,1,0
fiu:dossantosbernardo,"DOS SANTOS,BERNARDO",FIU,7,1,45,1,0,1,1,0
albany:aoumaichadam,"Aoumaich, Adam",Albany,12,2,44,1,0,2,2,0
ucirvine:barraganmanzojuan,"Barragan-Manzo, Juan",UC Irvine,7,18,43,1,0,3,1,0
providence:bivensamuel,"Biven , Samuel",Providence,12,17,42,1,0,1,1,0
belmontabbeycollege:owenskensly,"Owens, Kensly",Belmont Abbey College,32,1,42,1,0,1,1,0
louisville:acharaugo,"Achara, Ugo",Louisville,23,2,42,1,0,3,1,0
ind:bollarddylan,"Bollard, Dylan",IND,23,1,41,1,0,3,1,0
universityofpittsburghatjohnstown:jeffreyandrew,"Jeffrey, Andrew",University of Pittsburgh at Johnstown,12,1,41,1,0,1,1,0
ville:shorttspencer,"Shortt, Spencer",VILLE,14,1,41,1,0,2,2,0
dixie:brubakerdaniel,"Brubaker, Daniel",Dixie,22,1,40,1,0,1,1,0
odu:mandairkaran,"Mandair, Karan",ODU,8,1,40,1,0,1,1,0
au:greenjack,"Green, Jack",AU,28,1,40,1,0,1,1,0
vmi:pennyliam,"Penny, Liam",VMI,14,1,39,1,0,2,1,0
universityofillinoischicago:torresjosh,"Torres, Josh",University of Illinois - Chicago,18,1,38,1,0,2,2,0
odu:aricoty,"Arico, Ty",ODU,29,1,38,1,0,2,1,0
njitatno2vermontamericaeastsemifinals:vitalejacob,"Vitale, Jacob",NJIT at No. 2 Vermont (America East Semifinals),35,1,38,1,0,2,2,0
ucf:ramirezjosiah,"Ramirez, Josiah",UCF,13,11,36,1,0,1,1,0
depaul:raorobert,"Rao, Robert",DePaul,4,16,35,1,0,1,1,0
stfrancisbrooklyn:mastudaseiji,"Mastuda, Seiji",St. Francis Brooklyn,26,3,35,1,0,2,2,0
wakeforest:chaseoliver,Chase Oliver,Wake Forest,34,1,34,1,0,2,1,0
siue:fetternoah,"Fetter, Noah",SIUE,3,8,34,1,0,1,1,0
saintthomasaquinascollege:joelhofstetter,Joel Hofstetter,Saint Thomas Aquinas College,11,1,33,1,0,2,1,0
harvard:lonerganshane,"Lonergan, Shane",Harvard,20,1,33,1,0,2,1,0
syracuse:arberaidan,"Arber, Aidan",Syracuse,27,18,31,1,0,1,1,0
carsonnewmanuniversity:mariusopdahl,Marius Opdahl,Carson-Newman University,14,1,30,1,0,1,1,0
oru:ariasjuan,"Arias, Juan",ORU,10,1,28,1,0,1,1,0
northwestern:ericsmits,Eric Smits,Northwestern,11,1,27,1,0,1,1,0
chc:kranzbergin,"Kranz, Bergin",CHC,23,1,27,1,0,2,2,0
ne:sankeyharry,"Sankey, Harry",NE,28,1,27,1,0,1,1,0
luc:moskalalex,"Moskal, Alex",LUC,15,1,27,1,0,1,1,0
rvbowlinggreen:fernandezgarridor,"Fernandez Garrido, R",#RV Bowling Green,9,1,25,1,0,1,1,0
saintmichaelscollege:brianpoolman,Brian Poolman,Saint Michael's College,3,1,24,1,0,3,3,0
ind:atkisonowen,"Atkison, Owen",IND,26,1,23,1,0,1,1,0
floridagulfcoast:jokombaaiden,"Jokomba, Aiden",Florida Gulf Coast,11,3,22,1,0,1,1,0
assumptionuniversity:jesusguarcas,Jesus Guarcas,Assumption University,5,1,20,1,0,1,1,0
ville:valverderichy,"Valverde, Richy",VILLE,26,1,20,1,0,3,2,0
jmu:poelkermax,"Poelker, Max",JMU,7,1,18,1,0,1,1,0
msl:bassgarrett,"Bass, Garrett",MSL,9,1,17,1,0,1,1,0
etsu:williamstyson,"Williams, Tyson",ETSU,23,3,16,1,0,1,1,0
radford:hawescollin,"Hawes, Collin",Radford,26,13,15,1,0,1,1,0
saintlouisa10quarterfinals:bruchchris,"Bruch, Chris",Saint Louis - A-10 Quarterfinals,12,1,8,1,0,1,1,0
virginiatech:deariejack,"Dearie, Jack",Virginia Tech,2,11,7,1,0,1,1,0
kentucky:team,TEAM,Kentucky,TM,1,3,1,0,0,1,0
chowanuniversity:davidfalleiros,David Falleiros,Chowan University,13,1,2,1,0,2,1,0
lindenwood:tmteam,"TM 
                                            TEAM",Lindenwood,TM,1,2,1,0,0,1,0
ncstate:team,TEAM,NC State,TM,1,0,1,0,0,0,0
uncasheville:team,TEAM,UNC Asheville,TM,1,0,1,0,0,0,0
centralmethodist:tmteam,"TM 
                                            Team",Central Methodist,TM,1,0,1,0,0,1,0
duke:team,TEAM,Duke,TM,1,0,1,0,0,0,0
rutgers:team,TEAM,Rutgers,TM,1,0,1,0,0,0,0
coastalcarolina:team,TEAM,Coastal Carolina,TM,1,0,1,0,0,0,0
northernillinois:team,TEAM,Northern Illinois,TM,1,0,1,0,0,0,0
lehigh:team,TEAM,Lehigh,TM,1,0,1,0,0,0,0
memphis:team,TEAM,Memphis,TM,1,0,1,0,0,0,0
adelphiuniversity:tmteam,"TM 
                                            TEAM",Adelphi University,TM,1,0,1,0,0,1,0
maryland:tmteam,"TM 
                                            TEAM",Maryland,TM,1,0,1,0,0,0,0
westvirginia:tmteam,"TM 
                                            TEAM",West Virginia,TM,1,0,1,0,0,0,0
oregonstate:tmteam,"TM 
                                            TEAM",Oregon State,TM,1,0,1,0,0,0,0
hofstra:tmteam,"TM 
                                            TEAM",Hofstra,TM,1,0,1,0,0,1,0
washington:team,TEAM,Washington,TM,1,0,1,0,0,0,0
