game_id,date,home_team_name,away_team_name,home_team_ranked,away_team_ranked,home_score,away_score,location_type,status,schedule_url,boxscore_url,boxscore_url_alt,dedupe_key
sidearm-2025-09-23-Seton-Hall-Princeton,2025-09-23,Seton Hall,Princeton,false,false,1,3,home,final,,https://shupirates.com/sports/mens-soccer/stats/2025/princeton/boxscore/10851,,2025-09-23-Princeton-Seton-Hall
sidearm-2025-09-23-UConn-#6-Bryant-,2025-09-23,UConn,Bryant,false,true,1,4,home,final,,https://uconnhuskies.com/sports/mens-soccer/stats/2025/bryant/boxscore/24942,,2025-09-23-Bryant-UConn
sidearm-2025-09-23-Villanova-University-of-Pennsylvania,2025-09-23,Villanova,University of Pennsylvania,false,false,0,3,unknown,final,,https://villanova.com/sports/mens-soccer/stats/2025/university-of-pennsylvania/boxscore/16914,,2025-09-23-University-of-Pennsylvania-Villanova
sidearm-2025-09-23-Akron-#8-Saint-Louis,2025-09-23,Akron,Saint Louis,false,true,3,0,home,final,,https://gozips.com/sports/mens-soccer/stats/2025/saint-louis/boxscore/10933,,2025-09-23-Akron-Saint-Louis
sidearm-2025-09-23-Butler-Evansville,2025-09-23,Butler,Evansville,false,false,1,2,unknown,final,,https://butlersports.com/sports/mens-soccer/stats/2025/evansville/boxscore/15107,,2025-09-23-Butler-Evansville
sidearm-2025-09-23-DePaul-Bowling-Green,2025-09-23,DePaul,Bowling Green,false,false,1,2,home,final,,https://depaulbluedemons.com/sports/mens-soccer/stats/2025/bowling-green/boxscore/6547,,2025-09-23-Bowling-Green-DePaul
sidearm-2025-09-23-Milwaukee-Marquette,2025-09-23,Milwaukee,Marquette,false,false,2,3,away,final,,https://gomarquette.com/sports/mens-soccer/stats/2025/milwaukee/boxscore/10944,,2025-09-23-Marquette-Milwaukee
sidearm-2025-09-23-Northern-Kentucky-Xavier,2025-09-23,Northern Kentucky,Xavier,false,false,1,2,away,final,,https://goxavier.com/sports/mens-soccer/stats/2025/northern-kentucky/boxscore/12901,,2025-09-23-Northern-Kentucky-Xavier
sidearm-2025-09-23-Michigan-State-Indiana,2025-09-23,Michigan State,Indiana,false,true,1,0,away,final,,https://iuhoosiers.com/sports/mens-soccer/stats/2025/michigan-state/boxscore/27836,https://msuspartans.com/sports/mens-soccer/stats/2025/no-3-indiana/boxscore/19870,2025-09-23-Indiana-Michigan-State
sidearm-2025-09-23-Penn-State-Maryland,2025-09-23,Penn State,Maryland,false,true,2,2,away,final,https://gopsusports.com/sports/mens-soccer/schedule,https://umterps.com/sports/mens-soccer/stats/2025/penn-state/boxscore/18785,https://gopsusports.com/boxscore/17899,2025-09-23-Maryland-Penn-State
sidearm-2025-09-23-Rutgers-FDU,2025-09-23,Rutgers,FDU,false,false,3,2,home,final,,https://scarletknights.com/sports/mens-soccer/stats/2025/fdu/boxscore/15948,,2025-09-23-FDU-Rutgers
sidearm-2025-09-23-College-of-Charleston-Georgia-Southern,2025-09-23,College of Charleston,Georgia Southern,false,false,0,1,away,final,,https://gseagles.com/sports/mens-soccer/stats/2025/college-of-charleston/boxscore/16987,,2025-09-23-College-of-Charleston-Georgia-Southern
sidearm-2025-09-23-Georgia-State-Wofford,2025-09-23,Georgia State,Wofford,false,false,1,1,unknown,final,,https://georgiastatesports.com/sports/mens-soccer/stats/2025/wofford/boxscore/9981,,2025-09-23-Georgia-State-Wofford
sidearm-2025-09-23-James-Madison-Iona,2025-09-23,James Madison,Iona,false,false,2,0,home,final,,https://jmusports.com/sports/mens-soccer/stats/2025/iona/boxscore/20494,,2025-09-23-Iona-James-Madison
wmt-2025-09-23-Old-Dominion-William-&-Mary,2025-09-23,William & Mary,Old Dominion,false,false,1,3,away,final,https://odusports.com/sports/mens-soccer/schedule,https://odusports.com/boxscore/14288,,2025-09-23-Old-Dominion-William-&-Mary
wmtwp-2025-09-23-Queens-University-Charlotte-South-Carolina,2025-09-23,South Carolina,Queens University Charlotte,false,false,1,0,home,final,https://gamecocksonline.com/sports/msoc/schedule/2025,https://gamecocksonline.com/boxscore/queens-university-charlotte/,,2025-09-23-Queens-University-Charlotte-South-Carolina
sidearm-2025-09-23-West-Virginia-#9-High-Point,2025-09-23,West Virginia,High Point,false,true,2,2,home,final,,https://wvusports.com/sports/mens-soccer/stats/2025/high-point/boxscore/21058,,2025-09-23-High-Point-West-Virginia
wmt-2025-09-24-Oregon-State-Stanford,2025-09-24,Stanford,Oregon State,false,false,3,2,home,final,https://gostanford.com/sports/mens-soccer/schedule,https://gostanford.com/boxscore/25680,https://osubeavers.com/sports/mens-soccer/stats/2025/stanford/boxscore/22363,2025-09-24-Oregon-State-Stanford
sidearm-2025-09-24-VCU-Marshall,2025-09-24,VCU,Marshall,false,false,2,2,away,final,,https://herdzone.com/sports/mens-soccer/stats/2025/vcu/boxscore/11137,,2025-09-24-Marshall-VCU
wmt-2025-09-26-Clemson-Wake-Forest,2025-09-26,Wake Forest,Clemson,false,false,3,4,away,final,https://clemsontigers.com/sports/mens-soccer/schedule,https://clemsontigers.com/boxscore/289,https://godeacs.com/sports/mens-soccer/stats/2025/clemson/boxscore/14224,2025-09-26-Clemson-Wake-Forest
sidearm-2025-09-26-Duke-Louisville,2025-09-26,Duke,Louisville,true,false,1,0,home,final,,https://goduke.com/sports/mens-soccer/stats/2025/louisville/boxscore/24398,https://gocards.com/sports/mens-soccer/stats/2025/duke-university/boxscore/25684,2025-09-26-Duke-Louisville
sidearm-2025-09-26-Pittsburgh-NC-State,2025-09-26,Pittsburgh,NC State,false,true,1,1,away,final,,https://gopack.com/sports/mens-soccer/stats/2025/pittsburgh/boxscore/23998,https://pittsburghpanthers.com/sports/mens-soccer/stats/2025/nc-state/boxscore/14813,2025-09-26-NC-State-Pittsburgh
sidearm-2025-09-26-Indiana-UCLA,2025-09-26,Indiana,UCLA,true,false,4,2,home,final,https://uclabruins.com/sports/mens-soccer/schedule,https://iuhoosiers.com/sports/mens-soccer/stats/2025/ucla/boxscore/27837,https://uclabruins.com/boxscore/5033,2025-09-26-Indiana-UCLA
sidearm-2025-09-26-Maryland-Northwestern,2025-09-26,Maryland,Northwestern,true,false,4,1,home,final,https://nusports.com/sports/mens-soccer/schedule,https://umterps.com/sports/mens-soccer/stats/2025/northwestern/boxscore/18786,https://nusports.com/boxscore/4998,2025-09-26-Maryland-Northwestern
sidearm-2025-09-26-Michigan-Michigan-State,2025-09-26,Michigan,Michigan State,true,false,1,2,home,final,,https://mgoblue.com/sports/mens-soccer/stats/2025/michigan-state/boxscore/29281,https://msuspartans.com/sports/mens-soccer/stats/2025/no-5-michigan/boxscore/19871,2025-09-26-Michigan-Michigan-State
sidearm-2025-09-26-Rutgers-University-Ohio-State,2025-09-26,Rutgers,Ohio State,false,false,2,0,away,final,,https://ohiostatebuckeyes.com/sports/mens-soccer/stats/2025/rutgers-university/boxscore/21329,https://scarletknights.com/sports/mens-soccer/stats/2025/ohio-state/boxscore/15687,2025-09-26-Ohio-State-Rutgers
sidearm-2025-09-26-Wisconsin-Washington,2025-09-26,Wisconsin,Washington,false,false,0,2,away,final,,https://gohuskies.com/sports/mens-soccer/stats/2025/wisconsin/boxscore/24632,https://uwbadgers.com/sports/mens-soccer/stats/2025/washington/boxscore/16394,2025-09-26-Washington-Wisconsin
sidearm-2025-09-27-California-Syracuse,2025-09-27,California,Syracuse,false,false,0,2,away,final,,https://calbears.com/sports/mens-soccer/stats/2025/syracuse/boxscore/37903,https://cuse.com/sports/mens-soccer/stats/2025/california/boxscore/18467,2025-09-27-California-Syracuse
wmt-2025-09-27-Notre-Dame-SMU,2025-09-27,Notre Dame,SMU,false,false,0,2,home,final,https://fightingirish.com/sports/msoc/schedule,https://fightingirish.com/boxscore/1047,https://smumustangs.com/sports/mens-soccer/stats/2025/notre-dame/boxscore/14078,2025-09-27-Notre-Dame-SMU
sidearm-2025-09-27-Virginia-North-Carolina,2025-09-27,Virginia,North Carolina,true,false,0,0,away,final,https://virginiasports.com/sports/msoc/schedule,https://goheels.com/sports/mens-soccer/stats/2025/virginia/boxscore/26243,https://virginiasports.com/boxscore/330,2025-09-27-North-Carolina-Virginia
sidearm-2025-09-27-Georgetown-St.-John's,2025-09-27,Georgetown,St. John's,false,false,2,0,away,final,,https://guhoyas.com/sports/mens-soccer/stats/2025/st-john-s/boxscore/21336,https://redstormsports.com/sports/mens-soccer/stats/2025/georgetown/boxscore/14886,2025-09-27-Georgetown-St.-John's
sidearm-2025-09-27-Xavier-Providence,2025-09-27,Xavier,Providence,false,false,2,3,away,final,,https://friars.com/sports/mens-soccer/stats/2025/xavier/boxscore/12133,https://goxavier.com/sports/mens-soccer/stats/2025/providence/boxscore/12902,2025-09-27-Providence-Xavier
sidearm-2025-09-27-Marquette-Seton-Hall,2025-09-27,Marquette,Seton Hall,false,false,0,2,away,final,,https://shupirates.com/sports/mens-soccer/stats/2025/marquette/boxscore/10854,https://gomarquette.com/sports/mens-soccer/stats/2025/seton-hall/boxscore/10945,2025-09-27-Marquette-Seton-Hall
sidearm-2025-09-27-UConn-Villanova-,2025-09-27,UConn,Villanova,false,false,1,2,home,final,,https://uconnhuskies.com/sports/mens-soccer/stats/2025/villanova/boxscore/24943,,2025-09-27-UConn-Villanova
sidearm-2025-09-27-Villanova-University-of-Connecticut,2025-09-27,Villanova,University of Connecticut,false,false,2,1,home,final,,https://villanova.com/sports/mens-soccer/stats/2025/university-of-connecticut/boxscore/16915,,2025-09-27-University-of-Connecticut-Villanova
sidearm-2025-09-27-Butler-Akron,2025-09-27,Butler,Akron,false,false,0,1,away,final,,https://gozips.com/sports/mens-soccer/stats/2025/butler/boxscore/10934,https://butlersports.com/sports/mens-soccer/stats/2025/akron/boxscore/15108,2025-09-27-Akron-Butler
sidearm-2025-09-27-DePaul-Creighton,2025-09-27,DePaul,Creighton,false,false,0,2,away,final,,https://gocreighton.com/sports/mens-soccer/stats/2025/depaul/boxscore/16272,https://depaulbluedemons.com/sports/mens-soccer/stats/2025/creighton/boxscore/6548,2025-09-27-Creighton-DePaul
sidearm-2025-09-27-Denver-Kansas-City,2025-09-27,Denver,Kansas City,false,false,2,1,home,final,,https://denverpioneers.com/sports/mens-soccer/stats/2025/kansas-city/boxscore/15530,,2025-09-27-Denver-Kansas-City
sidearm-2025-09-27-LMU-University-of-the-Pacific,2025-09-27,LMU,University of the Pacific,false,false,3,0,unknown,final,,https://lmulions.com/sports/mens-soccer/stats/2025/unlv/boxscore/17237,,2025-09-27-LMU-University-of-the-Pacific
sidearm-2025-09-27-Pacific-LMU,2025-09-27,Pacific,LMU,false,false,0,3,away,final,,https://pacifictigers.com/sports/mens-soccer/stats/2025/lmu/boxscore/10162,,2025-09-27-LMU-Pacific
sidearm-2025-09-27-Portland-Gonzaga,2025-09-27,Portland,Gonzaga,false,false,3,0,unknown,final,,https://portlandpilots.com/sports/mens-soccer/stats/2025/central-arkansas/boxscore/12856,,2025-09-27-Gonzaga-Portland
sidearm-2025-09-27-Saint-Mary's-Seattle-University,2025-09-27,Saint Mary's,Seattle University,false,false,1,1,home,final,,https://smcgaels.com/sports/mens-soccer/stats/2025/seattle-university/boxscore/12237,,2025-09-27-Saint-Mary's-Seattle-University
sidearm-2025-09-27-San-Diego-Santa-Clara,2025-09-27,San Diego,Santa Clara,false,false,0,0,home,final,,https://usdtoreros.com/sports/mens-soccer/stats/2025/santa-clara/boxscore/15036,https://santaclarabroncos.com/sports/mens-soccer/stats/2025/cleveland-state/boxscore/9732,2025-09-27-San-Diego-Santa-Clara
sidearm-2025-09-27-San-Francisco-Oregon-State,2025-09-27,San Francisco,Oregon State,false,false,1,2,home,final,,https://usfdons.com/sports/mens-soccer/stats/2025/oregon-state/boxscore/8590,https://osubeavers.com/sports/mens-soccer/stats/2025/san-francisco/boxscore/22270,2025-09-27-Oregon-State-San-Francisco
wmt-2025-09-27-Saint-Mary's-Seattle-U,2025-09-27,Saint Mary's,Seattle U,false,false,1,1,away,final,https://goseattleu.com/sports/mens-soccer/schedule,https://goseattleu.com/boxscore/2084,,2025-09-27-Saint-Mary's-Seattle-U
sidearm-2025-09-28-#6-Stanford-Boston-College,2025-09-28,Stanford,Boston College,true,false,3,0,away,final,https://gostanford.com/sports/mens-soccer/schedule,https://bceagles.com/sports/mens-soccer/stats/2025/stanford/boxscore/26170,https://gostanford.com/boxscore/25681,2025-09-28-Boston-College-Stanford
sidearm-2025-09-28-Coastal-Carolina-No.-18-Kentucky,2025-09-28,Coastal Carolina,Kentucky,true,true,0,2,home,final,https://ukathletics.com/sports/msoc/schedule/2025,https://goccusports.com/sports/mens-soccer/stats/2025/no-18-kentucky/boxscore/23430,https://storage.googleapis.com/ukathletics-com/2025/09/96ce3a2f-msoc-box-score-vs.-coastal-carolina.pdf,2025-09-28-Coastal-Carolina-Kentucky
sidearm-2025-09-28-Georgia-Southern-#4-Marshall,2025-09-28,Georgia Southern,Marshall,true,true,2,1,home,final,,https://gseagles.com/sports/mens-soccer/stats/2025/marshall/boxscore/16988,https://herdzone.com/sports/mens-soccer/stats/2025/georgia-southern/boxscore/11138,2025-09-28-Georgia-Southern-Marshall
sidearm-2025-09-28-Georgia-State-Old-Dominion,2025-09-28,Georgia State,Old Dominion,false,false,5,2,away,final,https://odusports.com/sports/mens-soccer/schedule,https://georgiastatesports.com/sports/mens-soccer/stats/2025/old-dominion/boxscore/9982,https://odusports.com/boxscore/14289,2025-09-28-Georgia-State-Old-Dominion
sidearm-2025-09-28-James-Madison-South-Carolina,2025-09-28,James Madison,South Carolina,false,false,0,1,home,final,https://gamecocksonline.com/sports/msoc/schedule/2025,https://jmusports.com/sports/mens-soccer/stats/2025/south-carolina/boxscore/20495,https://gamecocksonline.com/boxscore/james-madison-9/,2025-09-28-James-Madison-South-Carolina
wmt-2025-09-28-UCF-West-Virginia,2025-09-28,UCF,West Virginia,false,true,0,1,home,final,https://ucfknights.com/sports/mens-soccer/schedule,https://ucfknights.com/boxscore/11318,https://wvusports.com/sports/mens-soccer/stats/2025/ucf/boxscore/21059,2025-09-28-UCF-West-Virginia
wmt-2025-09-29-ETSU-Virginia-Tech,2025-09-29,ETSU,Virginia Tech,false,false,0,1,away,final,https://hokiesports.com/sports/mens-soccer/schedule,https://hokiesports.com/boxscore/22152,,2025-09-29-ETSU-Virginia-Tech
wmt-2025-09-29-Northwestern-Washington,2025-09-29,Northwestern,Washington,false,false,0,1,home,final,https://nusports.com/sports/mens-soccer/schedule,https://nusports.com/boxscore/5000,https://gohuskies.com/sports/mens-soccer/stats/2025/northwestern/boxscore/24633,2025-09-29-Northwestern-Washington
sidearm-2025-09-29-Ohio-State-UCLA,2025-09-29,Ohio State,UCLA,false,false,2,1,home,final,https://uclabruins.com/sports/mens-soccer/schedule,https://ohiostatebuckeyes.com/sports/mens-soccer/stats/2025/ucla/boxscore/21330,https://uclabruins.com/boxscore/4990,2025-09-29-Ohio-State-UCLA
sidearm-2025-09-30-Duke-Averett,2025-09-30,Duke,Averett,false,false,10,0,home,final,,https://goduke.com/sports/mens-soccer/stats/2025/averett/boxscore/24399,,2025-09-30-Averett-Duke
wmt-2025-09-30-Hope-Notre-Dame,2025-09-30,Notre Dame,Hope,false,false,3,2,home,final,https://fightingirish.com/sports/msoc/schedule,https://fightingirish.com/boxscore/1032,,2025-09-30-Hope-Notre-Dame
wmt-2025-09-30-Penn-State-Robert-Morris,2025-09-30,Penn State,Robert Morris,false,false,2,0,home,final,https://gopsusports.com/sports/mens-soccer/schedule,https://gopsusports.com/boxscore/17900,,2025-09-30-Penn-State-Robert-Morris
sidearm-2025-09-30-Rutgers-Monmouth,2025-09-30,Rutgers,Monmouth,false,false,2,0,home,final,,https://scarletknights.com/sports/mens-soccer/stats/2025/monmouth/boxscore/15688,,2025-09-30-Monmouth-Rutgers
sidearm-2025-09-30-Portland-Florida-International,2025-09-30,Portland,Florida International,false,false,2,1,unknown,final,,https://portlandpilots.com/sports/mens-soccer/stats/2025/central-arkansas/boxscore/12856,,2025-09-30-Florida-International-Portland
sidearm-2025-10-01-UNCW-NC-State,2025-10-01,UNCW,NC State,false,false,0,3,away,final,,https://gopack.com/sports/mens-soccer/stats/2025/uncw/boxscore/24000,,2025-10-01-NC-State-UNCW
wmt-2025-10-01-Milwaukee-Virginia,2025-10-01,Virginia,Milwaukee,true,false,3,2,home,final,https://virginiasports.com/sports/msoc/schedule,https://virginiasports.com/boxscore/326,,2025-10-01-Milwaukee-Virginia
sidearm-2025-10-01-Michigan-Chicago-State,2025-10-01,Michigan,Chicago State,false,false,6,0,home,final,,https://mgoblue.com/sports/mens-soccer/stats/2025/chicago-state/boxscore/29282,,2025-10-01-Chicago-State-Michigan
sidearm-2025-10-03-Syracuse-Boston-College,2025-10-03,Syracuse,Boston College,false,false,1,0,away,final,,https://bceagles.com/sports/mens-soccer/stats/2025/syracuse/boxscore/26171,https://cuse.com/sports/mens-soccer/stats/2025/boston-college/boxscore/18468,2025-10-03-Boston-College-Syracuse
sidearm-2025-10-03-California-Southern-Methodist-University,2025-10-03,California,SMU,false,false,0,4,away,final,,https://calbears.com/sports/mens-soccer/stats/2025/southern-methodist-university/boxscore/37904,https://smumustangs.com/sports/mens-soccer/stats/2025/california/boxscore/14071,2025-10-03-California-SMU
sidearm-2025-10-03-Duke-Pitt,2025-10-03,Duke,Pittsburgh,true,false,4,0,home,final,,https://goduke.com/sports/mens-soccer/stats/2025/pitt/boxscore/24400,https://pittsburghpanthers.com/sports/mens-soccer/stats/2025/duke/boxscore/14814,2025-10-03-Duke-Pittsburgh
sidearm-2025-10-03-Louisville-University-of-North-Carolina,2025-10-03,Louisville,North Carolina,false,false,0,1,home,final,,https://gocards.com/sports/mens-soccer/stats/2025/university-of-north-carolina/boxscore/25685,https://goheels.com/sports/mens-soccer/stats/2025/louisville/boxscore/26244,2025-10-03-Louisville-North-Carolina
wmt-2025-10-03-Notre-Dame-Virginia-Tech,2025-10-03,Notre Dame,Virginia Tech,true,false,1,1,home,final,https://fightingirish.com/sports/msoc/schedule,https://fightingirish.com/boxscore/1031,https://hokiesports.com/boxscore/22153,2025-10-03-Notre-Dame-Virginia-Tech
sidearm-2025-10-03-Georgetown-Seton-Hall,2025-10-03,Georgetown,Seton Hall,true,false,0,0,home,final,,https://guhoyas.com/sports/mens-soccer/stats/2025/seton-hall/boxscore/21337,https://shupirates.com/sports/mens-soccer/stats/2025/georgetown/boxscore/10857,2025-10-03-Georgetown-Seton-Hall
sidearm-2025-10-03-Providence-Villanova,2025-10-03,Providence,Villanova,false,false,5,0,home,final,,https://friars.com/sports/mens-soccer/stats/2025/villanova/boxscore/12134,,2025-10-03-Providence-Villanova
sidearm-2025-10-03-No.-19-Akron-St.-John's,2025-10-03,Akron,St. John's,true,false,1,2,away,final,,https://redstormsports.com/sports/mens-soccer/stats/2025/no-19-akron/boxscore/14887,https://gozips.com/sports/mens-soccer/stats/2025/st-john-s/boxscore/10935,2025-10-03-Akron-St.-John's
sidearm-2025-10-03-UConn-Creighton-,2025-10-03,UConn,Creighton,false,false,3,0,home,final,,https://uconnhuskies.com/sports/mens-soccer/stats/2025/creighton/boxscore/24944,,2025-10-03-Creighton-UConn
sidearm-2025-10-03-Villanova-Providence-College,2025-10-03,Villanova,Providence College,false,false,0,5,home,final,,https://villanova.com/sports/mens-soccer/stats/2025/providence-college/boxscore/16916,,2025-10-03-Providence-College-Villanova
sidearm-2025-10-03-Butler-DePaul,2025-10-03,Butler,DePaul,false,false,4,0,home,final,,https://butlersports.com/sports/mens-soccer/stats/2025/depaul/boxscore/15109,https://depaulbluedemons.com/sports/mens-soccer/stats/2025/butler/boxscore/6549,2025-10-03-Butler-DePaul
sidearm-2025-10-03-Connecticut-Creighton,2025-10-03,Connecticut,Creighton,false,false,3,0,away,final,,https://gocreighton.com/sports/mens-soccer/stats/2025/connecticut/boxscore/16273,,2025-10-03-Connecticut-Creighton
sidearm-2025-10-03-Marquette-Xavier,2025-10-03,Marquette,Xavier,false,false,0,1,home,final,,https://gomarquette.com/sports/mens-soccer/stats/2025/xavier/boxscore/10946,https://goxavier.com/sports/mens-soccer/stats/2025/marquette/boxscore/12903,2025-10-03-Marquette-Xavier
sidearm-2025-10-03-Washington-Indiana,2025-10-03,Washington,Indiana,false,true,3,0,away,final,,https://iuhoosiers.com/sports/mens-soccer/stats/2025/washington/boxscore/27838,https://gohuskies.com/sports/mens-soccer/stats/2025/indiana/boxscore/24634,2025-10-03-Indiana-Washington
sidearm-2025-10-03-UCLA-Maryland,2025-10-03,UCLA,Maryland,false,true,0,0,away,final,https://uclabruins.com/sports/mens-soccer/schedule,https://umterps.com/sports/mens-soccer/stats/2025/ucla/boxscore/18787,https://uclabruins.com/boxscore/4993,2025-10-03-Maryland-UCLA
sidearm-2025-10-03-Michigan-State-Penn-State-,2025-10-03,Michigan State,Penn State,false,false,1,2,home,final,https://gopsusports.com/sports/mens-soccer/schedule,https://msuspartans.com/sports/mens-soccer/stats/2025/penn-state/boxscore/19872,https://gopsusports.com/boxscore/17901,2025-10-03-Michigan-State-Penn-State
sidearm-2025-10-03-Ohio-State-University-of-Wisconsin,2025-10-03,Ohio State,Wisconsin,false,false,0,1,home,final,,https://ohiostatebuckeyes.com/sports/mens-soccer/stats/2025/university-of-wisconsin/boxscore/21331,https://uwbadgers.com/sports/mens-soccer/stats/2025/ohio-state/boxscore/16395,2025-10-03-Ohio-State-Wisconsin
sidearm-2025-10-03-Old-Dominion-Coastal-Carolina,2025-10-03,Old Dominion,Coastal Carolina,false,false,2,1,away,final,https://odusports.com/sports/mens-soccer/schedule,https://goccusports.com/sports/mens-soccer/stats/2025/old-dominion/boxscore/23431,https://odusports.com/boxscore/14290,2025-10-03-Coastal-Carolina-Old-Dominion
wmt-2025-10-04-Clemson-Elon,2025-10-04,Clemson,Elon,false,false,1,0,home,final,https://clemsontigers.com/sports/mens-soccer/schedule,https://clemsontigers.com/boxscore/291,,2025-10-04-Clemson-Elon
wmt-2025-10-04-Stanford-Wake-Forest,2025-10-04,Wake Forest,Stanford,false,true,0,2,away,final,https://gostanford.com/sports/mens-soccer/schedule,https://gostanford.com/boxscore/25682,https://godeacs.com/sports/mens-soccer/stats/2025/stanford/boxscore/14225,2025-10-04-Stanford-Wake-Forest
sidearm-2025-10-04-#8-West-Virginia-Georgia-Southern,2025-10-04,West Virginia,Georgia Southern,true,true,2,0,away,final,,https://gseagles.com/sports/mens-soccer/stats/2025/west-virginia/boxscore/16989,https://wvusports.com/sports/mens-soccer/stats/2025/georgia-southern/boxscore/21060,2025-10-04-Georgia-Southern-West-Virginia
sidearm-2025-10-04-Georgia-State-Marshall,2025-10-04,Georgia State,Marshall,false,false,1,3,home,final,,https://georgiastatesports.com/sports/mens-soccer/stats/2025/marshall/boxscore/9983,https://herdzone.com/sports/mens-soccer/stats/2025/georgia-state/boxscore/11131,2025-10-04-Georgia-State-Marshall
sidearm-2025-10-04-#24-Kentucky-James-Madison,2025-10-04,Kentucky,James Madison,true,true,2,0,away,final,https://ukathletics.com/sports/msoc/schedule/2025,https://jmusports.com/sports/mens-soccer/stats/2025/kentucky/boxscore/20496,https://storage.googleapis.com/ukathletics-com/2025/10/4c639302-msoc-box-score-vs.-jmu.pdf,2025-10-04-James-Madison-Kentucky
wmtwp-2025-10-04-South-Carolina-UCF,2025-10-04,South Carolina,UCF,false,false,0,2,home,final,https://gamecocksonline.com/sports/msoc/schedule/2025,https://gamecocksonline.com/boxscore/msoc-vs-ucf-10-4-25/,https://ucfknights.com/boxscore/11319,2025-10-04-South-Carolina-UCF
sidearm-2025-10-04-UMass-Denver,2025-10-04,UMass,Denver,false,false,2,1,away,final,,https://denverpioneers.com/sports/mens-soccer/stats/2025/umass/boxscore/15531,,2025-10-04-Denver-UMass
sidearm-2025-10-04-LMU-University-of-Portland,2025-10-04,LMU,Portland,false,false,1,1,unknown,final,,https://lmulions.com/sports/mens-soccer/stats/2025/unlv/boxscore/17237,https://portlandpilots.com/sports/mens-soccer/stats/2025/central-arkansas/boxscore/12856,2025-10-04-LMU-Portland
sidearm-2025-10-04-Pacific-Seattle,2025-10-04,Pacific,Seattle,false,false,2,5,home,final,,https://pacifictigers.com/sports/mens-soccer/stats/2025/seattle/boxscore/10163,,2025-10-04-Pacific-Seattle
sidearm-2025-10-04-#19-Oregon-State-Saint-Mary's,2025-10-04,Oregon State,Saint Mary's,true,false,3,0,away,final,,https://smcgaels.com/sports/mens-soccer/stats/2025/oregon-state/boxscore/12238,https://osubeavers.com/sports/mens-soccer/stats/2025/saint-mary-s/boxscore/22271,2025-10-04-Oregon-State-Saint-Mary's
sidearm-2025-10-04-San-Diego-San-Francisco,2025-10-04,San Diego,San Francisco,true,false,5,1,away,final,,https://usdtoreros.com/sports/mens-soccer/stats/2025/san-francisco/boxscore/15037,https://usfdons.com/sports/mens-soccer/stats/2025/-15-san-diego/boxscore/8591,2025-10-04-San-Diego-San-Francisco
sidearm-2025-10-04-Santa-Clara-Gonzaga,2025-10-04,Santa Clara,Gonzaga,false,false,0,0,unknown,final,,https://santaclarabroncos.com/sports/mens-soccer/stats/2025/cleveland-state/boxscore/9732,,2025-10-04-Gonzaga-Santa-Clara
wmt-2025-10-04-Pacific-Seattle-U,2025-10-04,Seattle U,Pacific,false,false,5,2,home,final,https://goseattleu.com/sports/mens-soccer/schedule,https://goseattleu.com/boxscore/2085,,2025-10-04-Pacific-Seattle-U
sidearm-2025-10-05-NC-State-#16-Virginia,2025-10-05,NC State,Virginia,true,true,0,1,home,final,https://virginiasports.com/sports/msoc/schedule,https://gopack.com/sports/mens-soccer/stats/2025/-16-virginia/boxscore/24001,https://virginiasports.com/boxscore/323,2025-10-05-NC-State-Virginia
sidearm-2025-10-05-Michigan-Rutgers,2025-10-05,Michigan,Rutgers,true,false,0,0,home,final,,https://mgoblue.com/sports/mens-soccer/stats/2025/rutgers/boxscore/29283,https://scarletknights.com/sports/mens-soccer/stats/2025/michigan/boxscore/15689,2025-10-05-Michigan-Rutgers
wmt-2025-10-05-King's-College-Penn-State,2025-10-05,Penn State,King's College,false,false,7,1,home,final,https://gopsusports.com/sports/mens-soccer/schedule,https://gopsusports.com/boxscore/17902,,2025-10-05-King's-College-Penn-State
sidearm-2025-10-07-Duke-Elon,2025-10-07,Duke,Elon,false,false,1,1,home,final,,https://goduke.com/sports/mens-soccer/stats/2025/elon/boxscore/24401,,2025-10-07-Duke-Elon
sidearm-2025-10-07-Louisville-Belmont-University,2025-10-07,Louisville,Belmont University,false,false,0,0,home,final,,https://gocards.com/sports/mens-soccer/stats/2025/belmont-university/boxscore/25686,,2025-10-07-Belmont-University-Louisville
wmt-2025-10-07-Green-Bay-Notre-Dame,2025-10-07,Notre Dame,Green Bay,false,false,4,2,home,final,https://fightingirish.com/sports/msoc/schedule,https://fightingirish.com/boxscore/1029,,2025-10-07-Green-Bay-Notre-Dame
sidearm-2025-10-07-SMU-UTRGV,2025-10-07,SMU,UTRGV,false,false,,,unknown,canceled,,,,2025-10-07-SMU-UTRGV
sidearm-2025-10-07-Lipscomb-North-Carolina,2025-10-07,Lipscomb,North Carolina,false,false,0,3,away,final,,https://goheels.com/sports/mens-soccer/stats/2025/lipscomb/boxscore/26245,,2025-10-07-Lipscomb-North-Carolina
wmt-2025-10-07-Longwood-Virginia-Tech,2025-10-07,Virginia Tech,Longwood,false,false,3,0,home,final,https://hokiesports.com/sports/mens-soccer/schedule,https://hokiesports.com/boxscore/22154,,2025-10-07-Longwood-Virginia-Tech
sidearm-2025-10-07-Georgetown-Denver,2025-10-07,Georgetown,Denver,true,false,1,2,away,final,,https://guhoyas.com/sports/mens-soccer/stats/2025/denver/boxscore/21338,https://denverpioneers.com/sports/mens-soccer/stats/2025/georgetown/boxscore/15576,2025-10-07-Denver-Georgetown
